Inference for Stan model: anon_model_5d703b856fa2f28cab8159e4abe012f4.
4 chains, each with iter=20000; warmup=10000; thin=1; 
post-warmup draws per chain=10000, total post-warmup draws=40000.

                    mean se_mean     sd   2.5%    25%    50%    75%  97.5%  n_eff   Rhat
outl_loglike[58]     4.7  7.9e-3   0.85   3.08   4.21   4.69   5.21   6.31  11618    1.0
outl_loglike[59]    4.56    0.05    1.0   2.43   4.08   4.61   5.14   6.29    451   1.01
outl_loglike[60]    4.53  9.6e-3   1.14   2.39   4.06   4.58   5.13   6.26  14071    1.0
outl_loglike[61]    4.61  8.2e-3   0.96   2.73   4.13   4.63   5.16   6.29  13632    1.0
outl_loglike[62]    3.81    0.02   2.15  -0.44   3.31   4.18   4.85   6.06  15053    1.0
outl_loglike[63]    4.65    0.01   0.87   2.88   4.15   4.65   5.19   6.29   6784    1.0
outl_loglike[64]    4.74  7.2e-3   0.78   3.24   4.24   4.72   5.22   6.33  11701    1.0
outl_loglike[65]    4.59    0.01   1.01   2.73   4.09    4.6   5.15   6.29   9933    1.0
outl_loglike[66]    4.69  7.9e-3   0.83   3.04    4.2   4.69    5.2   6.32  11286    1.0
outl_loglike[67]    4.69  7.8e-3   0.92   3.02    4.2   4.69    5.2    6.3  13820    1.0
outl_loglike[68]    4.21    0.01    1.3   1.48   3.67   4.35   4.97   6.14   8774    1.0
outl_loglike[69]    3.21    0.55   4.06  -9.61   3.19   4.09   4.77   6.05     54   1.08
outl_loglike[70]    4.69  8.6e-3   0.83   3.02    4.2   4.68   5.21    6.3   9326    1.0
outl_loglike[71]    4.26    0.02   1.25   1.73   3.72   4.38    5.0   6.14   5945    1.0
outl_loglike[72]    4.54    0.01   0.97   2.58   4.05   4.57   5.12   6.23   7966    1.0
outl_loglike[73]    4.68  7.8e-3   0.84   2.95   4.19   4.68   5.19   6.29  11836    1.0
outl_loglike[74]    4.76  7.1e-3   0.77   3.32   4.27   4.73   5.24   6.33  11824    1.0
outl_loglike[75]  -26.18    6.32  39.64 -170.3 -25.27 -15.21  -9.23  -1.44     39   1.14
outl_loglike[76]    4.34    0.02   1.04   2.26   3.78   4.38   4.97   6.13   4482    1.0
outl_loglike[77]     4.3    0.01   1.12   2.01   3.75   4.38   4.98   6.17   6643    1.0
outl_loglike[78]    4.73  7.1e-3   0.75   3.32   4.24    4.7    5.2   6.28  11187    1.0
outl_loglike[79]    1.95    0.12   4.96  -9.48   1.48   3.11   4.23   5.71   1597    1.0
outl_loglike[80]    4.76  6.8e-3   0.76   3.34   4.26   4.73   5.23   6.35  12568    1.0
outl_loglike[81]     4.8  6.8e-3   0.75   3.47   4.31   4.76   5.26   6.36  11881    1.0
outl_loglike[82]    3.38    0.03   3.39  -3.93   2.98   4.03   4.79   6.01  12452    1.0
outl_loglike[83]    4.48    0.01   1.45   2.14   4.04   4.58   5.14   6.25  16120    1.0
outl_loglike[84]    4.76  9.0e-3   0.79   3.29   4.27   4.74   5.24   6.34   7660    1.0
outl_loglike[85]    3.88    0.02   1.85   0.57   3.32   4.14   4.81   6.03   9837    1.0
outl_loglike[86]    3.72    0.67   3.85 -12.82   3.81   4.39   4.96   6.13     33   1.14
outl_loglike[87]    4.68  9.1e-3   0.85   2.98   4.19   4.68   5.21   6.31   8766    1.0
outl_loglike[88]    4.59  8.6e-3   1.07   2.61   4.13   4.63   5.17   6.27  15621    1.0
outl_loglike[89]    4.62    0.15   1.34   2.82   4.24    4.7   5.22   6.34     76   1.06
outl_loglike[90]    2.21    0.15   5.48  -9.87   1.99   3.49   4.49   5.82   1348    1.0
outl_loglike[91]   -8.29    0.31  15.78 -49.43 -13.48  -4.52   2.74   5.49   2554    1.0
outl_loglike[92]    4.78  7.0e-3   0.77   3.41   4.29   4.76   5.25   6.35  12120    1.0
outl_loglike[93]    4.74  8.2e-3   0.79   3.25   4.25   4.72   5.23   6.32   9320    1.0
outl_loglike[94]    4.73  8.5e-3   0.81    3.2   4.24   4.71   5.22   6.33   8939    1.0
outl_loglike[95]    4.48    0.01   1.03   2.48   3.98   4.52   5.07   6.19   7800    1.0
outl_loglike[96]    4.13    0.03   1.31   1.56   3.53   4.25   4.92   6.08   2578    1.0
outl_loglike[97]    4.73    0.01    0.8   3.16   4.24   4.71   5.22   6.33   4726    1.0
outl_loglike[98]    1.68     0.7   5.43 -16.56   1.57   3.06   4.13    5.8     60   1.07
outl_loglike[99]     4.6  9.0e-3   0.92   2.73    4.1   4.62   5.16   6.27  10469    1.0
outl_loglike[100]   4.68    0.02   0.87   2.96    4.2   4.69    5.2   6.32   2264    1.0
outl_loglike[101]   4.76  7.7e-3   0.77   3.32   4.27   4.74   5.24   6.34  10078    1.0
outl_loglike[102]   4.71  8.1e-3   0.86   3.05   4.22   4.71   5.23   6.33  11401    1.0
outl_loglike[103]   4.67    0.01   0.84   3.02   4.17   4.67    5.2    6.3   4538    1.0
outl_loglike[104]   3.61    0.04   2.56  -1.01   3.05   4.01   4.79   6.08   5293    1.0
outl_loglike[105]   4.76  6.8e-3   0.78   3.32   4.27   4.74   5.25   6.35  12901    1.0
outl_loglike[106]   4.75    0.01   0.78   3.28   4.26   4.72   5.22   6.33   5717    1.0
outl_loglike[107]   4.72  7.8e-3    0.8   3.16   4.23   4.71   5.22   6.32  10584    1.0
outl_loglike[108]   4.73    0.04   0.85   3.13   4.25   4.72   5.23   6.36    544   1.01
outl_loglike[109]   4.31    0.01   1.71    1.4   3.91   4.51   5.07   6.22  18735    1.0
outl_loglike[110]   4.75  7.4e-3   0.78   3.29   4.26   4.73   5.24   6.35  11034    1.0
outl_loglike[111]   3.15    0.03   3.14  -4.71   2.65   3.83   4.67   5.96  11780    1.0
outl_loglike[112]   3.75    0.02   2.31  -0.76   3.26   4.14   4.83   6.05  14386    1.0
outl_loglike[113]   4.61    0.01   1.12   2.63   4.13   4.65   5.19    6.3   9071    1.0
outl_loglike[114]   4.23    0.01   1.41   1.48    3.7   4.38   5.01   6.18   9254    1.0
outl_loglike[115]   4.77  8.4e-3   0.77   3.38   4.28   4.74   5.25   6.33   8555    1.0
outl_loglike[116]   4.81  7.6e-3   0.75   3.47   4.31   4.78   5.28   6.36   9656    1.0
outl_loglike[117]   4.75  8.6e-3   0.79   3.28   4.26   4.74   5.24   6.33   8438    1.0
outl_loglike[118]   4.39    0.01   1.87   1.84   4.01   4.56   5.11   6.24  18119    1.0
outl_loglike[119]   3.45    0.03   2.82  -2.19   2.95   3.88   4.68   6.05   7445    1.0
outl_loglike[120] -25.89    5.66  36.44 -147.0 -25.94 -15.59  -9.53  -1.54     42   1.13
outl_loglike[121]   4.26    0.02   1.15   1.98   3.71   4.33   4.94   6.13   5821    1.0
