Inference for Stan model: anon_model_5d703b856fa2f28cab8159e4abe012f4.
4 chains, each with iter=20000; warmup=10000; thin=1; 
post-warmup draws per chain=10000, total post-warmup draws=40000.

                    mean se_mean     sd   2.5%    25%    50%    75%  97.5%  n_eff   Rhat
outl_loglike[260]   3.97  4.2e-3   0.62   2.37   3.75   4.08   4.34   4.81  21656    1.0
outl_loglike[261]   3.33  8.0e-3   0.94   1.25   3.15   3.51   3.79   4.28  13610    1.0
outl_loglike[262]   2.96  3.9e-3   0.61   1.42   2.72   3.06   3.33   3.83  25202    1.0
outl_loglike[263]   4.06  4.3e-3   0.54   2.74   3.85   4.14   4.38   4.83  15485    1.0
outl_loglike[264]   4.22  2.2e-3   0.34   3.52   4.02   4.23   4.44   4.87  23021    1.0
outl_loglike[265]   3.74    0.01   1.36    1.5    3.6   3.98   4.26   4.73  10999    1.0
outl_loglike[266]   3.24  6.0e-3   0.71   1.57   3.04   3.37   3.63   4.11  14051    1.0
outl_loglike[267]   3.24  4.6e-3   0.59   1.84   3.02   3.33   3.59   4.07  15953    1.0
outl_loglike[268]   3.96  5.1e-3   0.68   2.31   3.76   4.09   4.34   4.81  17895    1.0
outl_loglike[269]   4.17  2.9e-3   0.39   3.28   3.96    4.2   4.42   4.86  18485    1.0
outl_loglike[270]   3.85  8.6e-3   1.02   1.69   3.68   4.05   4.32   4.79  14052    1.0
outl_loglike[271]   3.86  6.6e-3   0.88   1.78   3.66   4.05   4.33    4.8  17879    1.0
outl_loglike[272]   4.01  2.4e-3   0.46   2.94   3.76   4.05   4.31   4.78  36617    1.0
outl_loglike[273]   3.73    0.01   1.24   1.46   3.58   3.97   4.24   4.72  11623    1.0
outl_loglike[274]   4.01  5.2e-3   0.62   2.44   3.81   4.11   4.36   4.82  14428    1.0
outl_loglike[275]    3.7    0.01   1.19   1.56   3.55   3.93    4.2   4.68  12173    1.0
outl_loglike[276]   3.84  8.7e-3   1.02   1.62   3.67   4.05   4.32   4.79  13787    1.0
outl_loglike[277]   4.19  2.6e-3   0.38   3.35   3.98   4.21   4.42   4.86  20267    1.0
outl_loglike[278]   3.22  4.8e-3   0.58   1.78   3.01   3.31   3.57   4.04  15074    1.0
outl_loglike[279]   3.72    0.01   1.26    1.4   3.58   3.96   4.24   4.71   9992    1.0
outl_loglike[280]   3.74    0.01    1.2   1.55   3.59   3.97   4.24   4.72  11158    1.0
outl_loglike[281]   3.93  3.1e-3   0.58   2.49   3.68   4.03    4.3   4.78  33931    1.0
outl_loglike[282]   3.87  2.4e-3   0.42   2.98    3.6   3.88   4.15   4.66  32093    1.0
outl_loglike[283]   3.63    0.02   1.85   0.58   3.54   3.99   4.28   4.77  12919    1.0
outl_loglike[284]   3.78  4.9e-3   0.82   1.72    3.5   3.97   4.28   4.77  27869    1.0
outl_loglike[285]   3.61    0.02   1.77   0.91   3.53   3.94   4.22    4.7  11072    1.0
outl_loglike[286]   3.56    0.02   1.82   0.93   3.48    3.9   4.18   4.67  10904    1.0
outl_loglike[287]   3.99  4.9e-3   0.62   2.42   3.78    4.1   4.35   4.82  15845    1.0
outl_loglike[288]   4.02  4.0e-3   0.57   2.56   3.81   4.11   4.37   4.83  20735    1.0
outl_loglike[289]   3.96  5.5e-3   0.67   2.39   3.76   4.08   4.34    4.8  14476    1.0
outl_loglike[290]   3.96  4.3e-3   0.62   2.36   3.75   4.08   4.34   4.81  20714    1.0
outl_loglike[291]   3.88  8.2e-3   0.91   1.96    3.7   4.06   4.32    4.8  12336    1.0
outl_loglike[292]   3.57  9.3e-3   1.04   1.36    3.4   3.77   4.05   4.53  12439    1.0
outl_loglike[293]   3.74    0.01   1.12   1.53   3.58   3.96   4.23    4.7  12328    1.0
outl_loglike[294]   3.86  8.2e-3   0.95   1.87   3.68   4.05   4.32   4.79  13329    1.0
outl_loglike[295]   4.09  2.6e-3   0.42   3.16   3.85   4.12   4.37   4.84  26415    1.0
outl_loglike[296]   3.79  9.2e-3   1.04   1.61   3.63    4.0   4.27   4.74  12890    1.0
outl_loglike[297]   3.42  8.3e-3   0.98    1.3   3.25   3.62   3.89   4.38  14037    1.0
outl_loglike[298]   3.87  8.2e-3   0.97   1.82   3.69   4.06   4.33   4.79  14040    1.0
outl_loglike[299]   3.71    0.01   1.26   1.41   3.56   3.94   4.22    4.7  10018    1.0
outl_loglike[300]   4.07  2.6e-3   0.44   3.04   3.84   4.11   4.36   4.82  29287    1.0
outl_loglike[301]   3.71    0.01   1.27   1.51   3.56   3.94   4.22   4.69  13759    1.0
outl_loglike[302]   3.77  9.3e-3   1.04   1.63    3.6   3.97   4.25   4.73  12481    1.0
outl_loglike[303]   3.57    0.02   1.66    0.8   3.47   3.89   4.17   4.65  10604    1.0
outl_loglike[304]   4.07  3.9e-3    0.5   2.82   3.86   4.14   4.38   4.83  17094    1.0
outl_loglike[305]   3.87  8.8e-3   0.94   1.91   3.69   4.05   4.32   4.79  11398    1.0
outl_loglike[306]   3.22  2.7e-3   0.56   2.04   2.88   3.25    3.6   4.25  42397    1.0
outl_loglike[307]   3.88  8.0e-3   0.94   1.97    3.7   4.06   4.33   4.79  13875    1.0
outl_loglike[308]   4.04  1.9e-3   0.33   3.41   3.82   4.04   4.26    4.7  31391    1.0
outl_loglike[309]   4.13  3.2e-3   0.43   3.11   3.93   4.18   4.41   4.85  17833    1.0
outl_loglike[310]   4.29  2.0e-3    0.3   3.74   4.09   4.28   4.48    4.9  21641    1.0
outl_loglike[311]   3.87  6.8e-3   0.87   1.78   3.67   4.05   4.33    4.8  16280    1.0
outl_loglike[312]   3.68  5.4e-3   0.92   1.37   3.36    3.9   4.24   4.76  29056    1.0
outl_loglike[313]   2.94  6.0e-3   1.21  -0.07    2.4   3.19   3.77   4.51  41405    1.0
outl_loglike[314]   3.75  8.7e-3   1.13   1.25   3.55   4.01    4.3   4.79  16811    1.0
outl_loglike[315]   3.98  4.9e-3   0.64   2.36   3.78    4.1   4.36   4.81  16901    1.0
outl_loglike[316]   3.77    0.01   1.17   1.59   3.62    4.0   4.27   4.75  11615    1.0
outl_loglike[317]   3.87  7.9e-3   0.95   1.88   3.68   4.05   4.32   4.79  14390    1.0
outl_loglike[318]   3.15  4.3e-3   0.57   1.71   2.94   3.24   3.49   3.97  17544    1.0
outl_loglike[319]   4.07  3.3e-3   0.49   2.85   3.87   4.14   4.38   4.83  21769    1.0
outl_loglike[320]   3.77  6.3e-3   0.93    1.5   3.51   3.99    4.3   4.78  22131    1.0
outl_loglike[321]   3.42  8.4e-3   0.95   1.28   3.24    3.6   3.88   4.37  12650    1.0
outl_loglike[322]   3.35  7.1e-3   0.83    1.4   3.16   3.51   3.79   4.27  13788    1.0
outl_loglike[323]    3.5  8.4e-3   1.03   1.38   3.33    3.7   3.97   4.45  15039    1.0
outl_loglike[324]   3.36  7.7e-3    0.9   1.31   3.17   3.53   3.81   4.29  13541    1.0
outl_loglike[325]    3.7    0.01   1.32   1.38   3.57   3.95   4.23    4.7  12243    1.0
outl_loglike[326]   3.97  5.3e-3   0.66   2.33   3.77    4.1   4.35   4.82  15672    1.0
outl_loglike[327]   3.74    0.01   1.47   1.33    3.6    4.0   4.28   4.76  12347    1.0
outl_loglike[328]   3.87  7.3e-3   0.88   1.92   3.69   4.04   4.31   4.78  14510    1.0
outl_loglike[329]   3.03  9.9e-3   1.67  -1.46   2.61   3.48   4.03   4.64  28025    1.0
outl_loglike[330]   3.92  5.6e-3   0.74   2.03   3.71   4.07   4.34   4.81  17635    1.0
outl_loglike[331]   3.69  9.8e-3   1.26   0.87   3.49   3.99   4.29   4.78  16356    1.0
outl_loglike[332]   4.22  2.1e-3   0.34   3.52   4.01   4.23   4.44   4.87  25181    1.0
outl_loglike[333]   3.96  5.7e-3   0.68   2.29   3.77    4.1   4.35   4.81  14385    1.0
outl_loglike[334]   4.09  2.3e-3   0.37   3.33   3.85    4.1   4.34    4.8  25087    1.0
outl_loglike[335]   4.02  4.6e-3   0.58   2.54   3.82   4.12   4.37   4.83  15704    1.0
outl_loglike[336]    3.7  2.7e-3   0.52   2.55   3.39   3.75   4.06   4.61  37538    1.0
outl_loglike[337]   3.72    0.01    1.4   1.41   3.59   3.98   4.26   4.73  12725    1.0
outl_loglike[338]   3.74    0.01   1.29   1.44   3.59   3.98   4.26   4.73  12776    1.0
outl_loglike[339]   3.65    0.01   1.19   1.41   3.51   3.88   4.15   4.63  12634    1.0
outl_loglike[340]   3.87  7.8e-3   0.92   1.94   3.69   4.05   4.32   4.78  13713    1.0
outl_loglike[341]   3.74  8.4e-3   1.01   1.68   3.56   3.93    4.2   4.68  14205    1.0
outl_loglike[342]   3.86  8.4e-3   0.97   1.85   3.68   4.05   4.31   4.79  13441    1.0
outl_loglike[343]   3.48  9.2e-3   1.37   0.13   3.18   3.85   4.21   4.73  21965    1.0
outl_loglike[344]   3.59    0.01   1.42   1.09   3.47   3.87   4.15   4.64  12368    1.0
outl_loglike[345]   3.84  9.6e-3   1.01   1.78   3.67   4.04   4.31   4.78  11100    1.0
outl_loglike[346]   3.57    0.01   1.18   1.33   3.41   3.79   4.06   4.54  13539    1.0
outl_loglike[347]   3.59    0.02   1.87   0.11   3.51   3.99   4.29   4.78  14193    1.0
outl_loglike[348]   3.29  5.7e-3    1.1   0.55   2.84   3.54   4.02   4.62  37338    1.0
outl_loglike[349]   4.07  3.8e-3   0.51   2.77   3.85   4.14   4.38   4.83  18394    1.0
outl_loglike[350]   3.98  5.5e-3   0.67   2.36   3.77    4.1   4.35   4.82  14848    1.0
outl_loglike[351]    4.1  2.8e-3   0.45   3.05   3.88   4.15   4.39   4.84  24729    1.0
outl_loglike[352]   3.39  9.4e-3   1.16   1.07   3.23   3.62    3.9   4.39  15123    1.0
outl_loglike[353]   3.87  8.2e-3   0.97   1.91    3.7   4.06   4.33   4.79  14175    1.0
outl_loglike[354]   3.35  6.7e-3   0.77   1.56   3.15   3.49   3.76   4.24  13343    1.0
outl_loglike[355]   3.17  4.3e-3   0.52    1.9   2.95   3.23   3.48   3.95  14721    1.0
outl_loglike[356]   3.58  8.7e-3   1.03   1.41   3.41   3.79   4.06   4.54  13940    1.0
outl_loglike[357]   3.36  6.0e-3   0.72   1.61   3.16   3.49   3.75   4.24  14136    1.0
outl_loglike[358]    3.9  6.1e-3    0.8   1.99    3.7   4.07   4.33   4.81  17101    1.0
outl_loglike[359]   3.63    0.01    1.5   0.43   3.47   3.98   4.28   4.77  14790    1.0
outl_loglike[360]   3.84  9.6e-3   1.06   1.71   3.67   4.05   4.32   4.78  12049    1.0
outl_loglike[361]   3.36  7.5e-3   0.88   1.34   3.18   3.54   3.81   4.29  13891    1.0
outl_loglike[362]   3.95  2.8e-3   0.53   2.66   3.68   4.02    4.3   4.78  35121    1.0
outl_loglike[363]   4.12  3.3e-3   0.45   3.07   3.92   4.17    4.4   4.85  18622    1.0
outl_loglike[364]   3.85  8.4e-3   0.99   1.85   3.68   4.04   4.32   4.79  13972    1.0
outl_loglike[365]   3.36  8.2e-3   1.32  -0.01    3.0   3.71   4.14   4.69  25679    1.0
outl_loglike[366]   3.98  4.3e-3   0.64   2.39   3.77    4.1   4.35   4.82  21631    1.0
outl_loglike[367]   3.62    0.01   1.45   1.23   3.51    3.9   4.17   4.66  11745    1.0
outl_loglike[368]   3.76  6.7e-3   0.99   1.45   3.53    4.0    4.3   4.78  21848    1.0
outl_loglike[369]   3.91  4.5e-3   0.71   2.14   3.69   4.06   4.33   4.79  24513    1.0
outl_loglike[370]   3.94  5.3e-3   0.71   2.16   3.73   4.08   4.34   4.81  18032    1.0
outl_loglike[371]   3.94  4.5e-3   0.67   2.22   3.73   4.08   4.35   4.81  22056    1.0
outl_loglike[372]   3.82    0.01   1.11   1.68   3.66   4.04   4.31   4.78  11923    1.0
outl_loglike[373]   3.69  9.7e-3   1.11    1.4   3.53   3.91   4.18   4.66  13073    1.0
outl_loglike[374]    4.2  2.0e-3   0.31   3.61   3.98   4.19    4.4   4.83  25281    1.0
outl_loglike[375]   3.74    0.01   1.17    1.5   3.58   3.96   4.23   4.71  11431    1.0
outl_loglike[376]   3.59    0.02   1.73   0.85    3.5   3.93   4.21   4.69  11646    1.0
outl_loglike[377]   3.15  5.9e-3   1.17   0.16   2.65   3.41   3.94   4.59  39092    1.0
outl_loglike[378]   3.71  2.1e-3   0.38   2.95   3.46   3.71   3.95   4.44  32116    1.0
outl_loglike[379]   3.43  7.5e-3   0.86   1.48   3.25    3.6   3.87   4.36  13183    1.0
outl_loglike[380]   4.19  2.6e-3   0.38   3.36   3.98   4.21   4.43   4.87  21731    1.0
outl_loglike[381]   3.88  8.0e-3   0.92   1.94   3.69   4.05   4.32   4.78  13225    1.0
outl_loglike[382]    4.3  2.0e-3    0.3   3.76   4.09   4.29   4.49   4.91  21414    1.0
outl_loglike[383]   3.43  8.3e-3   0.94   1.29   3.25   3.62   3.89   4.39  12609    1.0
outl_loglike[384]   3.44  7.8e-3    0.9   1.48   3.26   3.62   3.89   4.37  13422    1.0
outl_loglike[385]   3.61    0.01   1.22   1.27   3.47   3.85   4.13   4.61  12297    1.0
outl_loglike[386]    3.9  6.9e-3   0.83   2.03   3.72   4.07   4.33   4.79  14787    1.0
outl_loglike[387]   3.34  6.4e-3   0.73   1.62   3.14   3.47   3.74   4.21  13318    1.0
outl_loglike[388]   3.67    0.01    1.4   1.21   3.54   3.94   4.21   4.69  11244    1.0
outl_loglike[389]   2.66  4.6e-3   0.97   0.38   2.14   2.79   3.35   4.15  45466    1.0
outl_loglike[390]   3.89  8.0e-3   0.92   1.95   3.71   4.07   4.33    4.8  13485    1.0
outl_loglike[391]   4.06  3.6e-3   0.53   2.75   3.85   4.13   4.38   4.83  21285    1.0
outl_loglike[392]   3.58    0.01   1.11   1.38   3.42    3.8   4.07   4.55  12173    1.0
outl_loglike[393]   3.53  6.7e-3   1.12   0.71   3.19   3.83   4.19   4.72  27386    1.0
outl_loglike[394]   3.87  7.9e-3   0.91   1.87   3.69   4.05   4.31   4.78  13362    1.0
outl_loglike[395]   3.94  6.0e-3   0.75   2.17   3.74   4.08   4.35   4.81  15350    1.0
outl_loglike[396]   3.82    0.01    1.1   1.66   3.66   4.03    4.3   4.77  11470    1.0
outl_loglike[397]   3.59    0.02   1.68   0.85   3.49   3.91   4.19   4.67  11982    1.0
outl_loglike[398]   3.88  3.4e-3   0.61   2.37   3.61    4.0   4.28   4.77  33172    1.0
outl_loglike[399]   3.52  8.7e-3   0.98   1.45   3.34   3.71   3.99   4.47  12792    1.0
outl_loglike[400]   4.01  4.7e-3   0.59   2.53   3.81   4.11   4.36   4.83  16050    1.0
outl_loglike[401]   3.83  4.1e-3   0.74   1.94   3.55   3.99   4.29   4.78  32910    1.0
outl_loglike[402]   3.29  5.8e-3   0.71   1.54   3.08   3.42   3.69   4.16  15416    1.0
outl_loglike[403]   3.72    0.01   1.45   1.11    3.6   4.02    4.3   4.77  13202    1.0
outl_loglike[404]    3.8  7.7e-3   0.98   1.53   3.59   4.02   4.31   4.79  15989    1.0
outl_loglike[405]   3.99  2.9e-3   0.53   2.69   3.77   4.07   4.33   4.79  32328    1.0
outl_loglike[406]   3.81    0.01   1.13   1.65   3.65   4.02   4.29   4.77  10712    1.0
outl_loglike[407]   3.95  4.7e-3   0.68   2.29   3.75   4.08   4.34   4.81  20579    1.0
outl_loglike[408]    3.8    0.01   1.26   1.54   3.65   4.03   4.31   4.78  12364    1.0
outl_loglike[409]   3.77  3.3e-3   0.66   2.13   3.46    3.9   4.22   4.72  39173    1.0
outl_loglike[410]   3.88  8.6e-3   0.91   1.89    3.7   4.06   4.33    4.8  11308    1.0
outl_loglike[411]   3.99  3.2e-3   0.55   2.63   3.75   4.07   4.34   4.82  29027    1.0
outl_loglike[412]   3.45  8.3e-3   0.92   1.49   3.27   3.63    3.9   4.37  12230    1.0
outl_loglike[413]   3.04  4.5e-3   0.63   1.44   2.83   3.15   3.42    3.9  19723    1.0
outl_loglike[414]    3.9  3.9e-3   0.66   2.21   3.66   4.04   4.31   4.79  29021    1.0
outl_loglike[415]   3.45  8.0e-3   0.91   1.39   3.27   3.63    3.9   4.39  12922    1.0
outl_loglike[416]   3.75  6.8e-3   0.99   1.38   3.51   3.98   4.28   4.78  21055    1.0
outl_loglike[417]   3.39  3.1e-3   0.65   1.93   3.01   3.46   3.85   4.47  43419    1.0
outl_loglike[418]   3.93  7.0e-3   0.82   2.13   3.74   4.08   4.34   4.81  13854    1.0
outl_loglike[419]   3.72    0.01    1.3   1.45   3.56   3.96   4.23   4.71  12943    1.0
outl_loglike[420]   3.93  6.1e-3   0.75   2.13   3.73   4.08   4.34   4.81  15206    1.0
outl_loglike[421]   3.49  8.5e-3   0.98   1.35   3.32   3.69   3.96   4.45  13441    1.0
outl_loglike[422]    3.9  5.5e-3   0.79   2.03    3.7   4.07   4.33   4.81  20998    1.0
outl_loglike[423]   4.24  1.8e-3    0.3   3.66   4.04   4.24   4.44   4.86  28540    1.0
outl_loglike[424]   3.91  7.0e-3   0.81   2.01   3.72   4.07   4.33    4.8  13204    1.0
outl_loglike[425]   3.92  6.1e-3   0.77   2.12   3.73   4.07   4.33   4.81  16017    1.0
outl_loglike[426]   3.83    0.01    1.1   1.77   3.67   4.04   4.31   4.79  11636    1.0
outl_loglike[427]   3.68  9.1e-3   1.04   1.59   3.51   3.88   4.16   4.64  13192    1.0
outl_loglike[428]   3.89  5.6e-3   0.79   1.92   3.67   4.06   4.33   4.81  19683    1.0
outl_loglike[429]   3.78  9.8e-3    1.2   1.48   3.63   4.02    4.3   4.77  14790    1.0
outl_loglike[430]   3.69    0.01   1.39   1.33   3.55   3.95   4.22   4.71  12483    1.0
outl_loglike[431]   3.69  9.9e-3   1.17   1.49   3.52   3.91   4.18   4.67  13844    1.0
outl_loglike[432]   3.47    0.01   1.59   0.64   3.37   3.78   4.06   4.54  11795    1.0
outl_loglike[433]   3.95  5.2e-3   0.68   2.26   3.74   4.08   4.34    4.8  17431    1.0
outl_loglike[434]   4.06  3.8e-3   0.52   2.75   3.85   4.13   4.38   4.83  19441    1.0
outl_loglike[435]   3.86  7.7e-3   0.94   1.82   3.67   4.05   4.32   4.79  14834    1.0
outl_loglike[436]   3.72  7.7e-3   0.91   1.75   3.54    3.9   4.17   4.64  14139    1.0
outl_loglike[437]   4.04  4.5e-3   0.56   2.64   3.83   4.13   4.37   4.83  15176    1.0
outl_loglike[438]    4.0  4.8e-3    0.6   2.48    3.8   4.11   4.36   4.82  15567    1.0
outl_loglike[439]   3.61    0.01   1.41   0.34   3.42   3.96   4.27   4.77  17639    1.0
outl_loglike[440]   3.82    0.01   1.08   1.77   3.65   4.03   4.29   4.77  11555    1.0
outl_loglike[441]   4.11  2.2e-3   0.39   3.27   3.88   4.13   4.36   4.82  29778    1.0
outl_loglike[442]   3.86  9.7e-3   1.04   1.89   3.69   4.05   4.32   4.79  11720    1.0
outl_loglike[443]   3.66    0.01   1.49   1.02   3.54   3.95   4.23   4.71  11815    1.0
outl_loglike[444]   3.95  5.5e-3   0.71   2.23   3.75   4.08   4.34   4.81  16168    1.0
outl_loglike[445]   3.91  6.8e-3    0.8   2.03   3.72   4.07   4.33   4.81  13889    1.0
outl_loglike[446]   2.08  4.7e-3   0.92   0.06   1.53   2.16   2.72   3.62  38380    1.0
outl_loglike[447]    3.6  3.3e-3    0.6   2.25   3.24   3.66   4.02    4.6  33841    1.0
outl_loglike[448]   3.91  6.1e-3   0.77   2.07   3.72   4.06   4.33    4.8  15871    1.0
outl_loglike[449]   3.95  5.9e-3   0.72   2.24   3.76   4.09   4.35   4.81  14917    1.0
outl_loglike[450]   4.02  4.3e-3   0.58   2.55   3.81   4.11   4.36   4.82  18256    1.0
outl_loglike[451]    3.6    0.01   1.33    1.2   3.46   3.86   4.14   4.62  11385    1.0
outl_loglike[452]   4.28  1.9e-3    0.3   3.72   4.08   4.27   4.48    4.9  24045    1.0
outl_loglike[453]   3.68 10.0e-3   1.34   0.83    3.5   3.99   4.29   4.78  17965    1.0
outl_loglike[454]   4.03  4.1e-3   0.57   2.65   3.83   4.12   4.37   4.82  19266    1.0
outl_loglike[455]    4.1  2.4e-3   0.41   3.15   3.88   4.14   4.37   4.83  28745    1.0
outl_loglike[456]   4.24  2.0e-3   0.32   3.63   4.03   4.23   4.44   4.88  24469    1.0
outl_loglike[457]    3.4  2.6e-3   0.55   2.18   3.07   3.44   3.78   4.35  43961    1.0
outl_loglike[458]   3.85  9.4e-3   1.12    1.8   3.68   4.05   4.32   4.79  14127    1.0
outl_loglike[459]   4.28  2.0e-3    0.3   3.72   4.08   4.27   4.47    4.9  23687    1.0
outl_loglike[460]   3.66    0.01   1.62    1.0   3.56   3.97   4.25   4.73  13719    1.0
outl_loglike[461]    4.3  1.9e-3   0.29   3.77    4.1   4.29   4.49   4.91  23193    1.0
outl_loglike[462]   3.67    0.01   1.44   1.24   3.54   3.93   4.21   4.69  11534    1.0
outl_loglike[463]    3.8    0.01   1.15   1.66   3.64   4.02   4.29   4.77  10257    1.0
outl_loglike[464]   4.07  3.8e-3   0.51    2.8   3.86   4.14   4.38   4.84  18384    1.0
outl_loglike[465]   3.24  5.5e-3   0.64   1.71   3.04   3.35   3.61   4.09  13741    1.0
outl_loglike[466]   3.86  7.7e-3   0.92    1.9   3.68   4.05   4.31   4.79  14540    1.0
outl_loglike[467]   4.02  4.3e-3   0.58   2.55   3.82   4.12   4.37   4.83  18309    1.0
outl_loglike[468]   3.89  6.4e-3   0.83   1.89   3.69   4.06   4.33   4.81  16543    1.0
outl_loglike[469]   3.54    0.01    1.5   0.08   3.32   3.93   4.26   4.77  19249    1.0
outl_loglike[470]    3.1  5.5e-3   0.76    1.2   2.88   3.25   3.52   4.01  18967    1.0
outl_loglike[471]   4.29  2.1e-3    0.3   3.73   4.08   4.28   4.48    4.9  20743    1.0
outl_loglike[472]   4.01  2.6e-3   0.49   2.85   3.76   4.07   4.33   4.79  34202    1.0
outl_loglike[473]   3.21    0.02   2.23  -2.94   3.06   3.82   4.21   4.74  15904    1.0
outl_loglike[474]   3.57    0.01   1.25   1.25   3.42   3.81   4.09   4.57  10330    1.0
outl_loglike[475]   3.22  5.0e-3   0.63   1.63   3.01   3.32   3.59   4.07  15877    1.0
outl_loglike[476]   4.06  3.6e-3   0.52   2.76   3.85   4.14   4.38   4.83  20603    1.0
outl_loglike[477]   3.84  7.3e-3   0.94   1.71   3.65   4.04   4.32   4.79  16593    1.0
outl_loglike[478]   3.52    0.02   1.77   0.66   3.45   3.86   4.14   4.62  12010    1.0
outl_loglike[479]   3.91  5.4e-3   0.75   2.06   3.71   4.07   4.33    4.8  19081    1.0
outl_loglike[480]    4.1  3.2e-3   0.46   2.98   3.89   4.16   4.39   4.85  20507    1.0
outl_loglike[481]   3.65    0.01   1.59   1.07   3.55   3.95   4.22    4.7  12401    1.0
outl_loglike[482]   3.36  7.5e-3   0.89   1.38   3.17   3.53    3.8    4.3  14008    1.0
outl_loglike[483]   3.44  7.6e-3   0.89   1.49   3.25   3.61   3.88   4.36  13450    1.0
outl_loglike[484]   2.88  6.0e-3   0.87    0.7   2.64   3.08   3.38   3.88  21177    1.0
outl_loglike[485]    3.6    0.01   1.28   1.11   3.46   3.85   4.13   4.62  12113    1.0
outl_loglike[486]   4.08  2.2e-3   0.39   3.24   3.84    4.1   4.34   4.79  32144    1.0
outl_loglike[487]   4.33  1.9e-3   0.28   3.82   4.12   4.31   4.51   4.93  21804    1.0
outl_loglike[488]   3.86  2.4e-3   0.48   2.77   3.59    3.9   4.18   4.67  40305    1.0
outl_loglike[489]   3.78  9.0e-3   1.03   1.66   3.61   3.98   4.26   4.72  13194    1.0
outl_loglike[490]   3.78    0.01   1.22   1.45   3.63   4.03    4.3   4.78  14126    1.0
outl_loglike[491]   3.69    0.01   1.45   0.76   3.55   4.01    4.3   4.78  12848    1.0
outl_loglike[492]   4.31  2.0e-3   0.29   3.78   4.11    4.3   4.49   4.91  21782    1.0
outl_loglike[493]   4.07  4.0e-3   0.52    2.8   3.87   4.14   4.38   4.84  16582    1.0
outl_loglike[494]   3.29  5.6e-3   0.66   1.72   3.08    3.4   3.67   4.15  13648    1.0
outl_loglike[495]   3.67    0.01   1.28   1.34   3.52   3.91   4.19   4.67  12370    1.0
outl_loglike[496]   3.61    0.01   1.17   1.39   3.44   3.83    4.1   4.59  11351    1.0
outl_loglike[497]   3.95  5.2e-3    0.7   2.21   3.75   4.08   4.34   4.82  18035    1.0
outl_loglike[498]   3.88  6.8e-3   0.87   1.85    3.7   4.06   4.33    4.8  16449    1.0
outl_loglike[499]   4.06  3.3e-3    0.5   2.83   3.85   4.13   4.37   4.83  23216    1.0
outl_loglike[500]    3.7    0.01   1.34   1.33   3.56   3.96   4.23   4.72  11937    1.0
outl_loglike[501]   3.26    0.01   1.31   0.42   3.12   3.54   3.83   4.33  13296    1.0
outl_loglike[502]   3.87  5.9e-3   0.81   1.88   3.66   4.04   4.31   4.79  18799    1.0
outl_loglike[503]   3.46    0.01   1.14   1.26   3.29   3.67   3.95   4.44  11826    1.0
outl_loglike[504]   3.69    0.01   1.43   1.15   3.57   3.97   4.24   4.72  12347    1.0
outl_loglike[505]   3.49  9.2e-3   0.99   1.33   3.32   3.68   3.95   4.44  11566    1.0
outl_loglike[506]   1.39  5.9e-3   1.23  -1.45   0.69   1.55   2.26   3.33  44289    1.0
outl_loglike[507]   4.07  2.6e-3   0.45   3.02   3.84   4.12   4.36   4.81  29615    1.0
outl_loglike[508]   4.02  2.7e-3   0.49   2.86   3.78   4.08   4.33    4.8  31863    1.0
outl_loglike[509]   4.12  3.3e-3   0.44   3.05   3.91   4.16   4.39   4.84  17970    1.0
outl_loglike[510]   3.48    0.01   1.17   1.18   3.32   3.71   3.98   4.46  11370    1.0
outl_loglike[511]    3.7    0.01   1.43   1.15   3.57   3.97   4.24   4.73  12416    1.0
outl_loglike[512]    4.0  3.1e-3   0.54   2.69   3.77   4.09   4.35   4.81  29068    1.0
outl_loglike[513]   3.81  8.4e-3   1.03   1.72   3.64   4.01   4.28   4.76  14777    1.0
outl_loglike[514]   3.93  7.5e-3   0.83   2.13   3.75   4.08   4.34   4.81  12400    1.0
outl_loglike[515]   3.29    0.02   2.12  -2.16   3.15   3.85   4.21   4.73  15156    1.0
outl_loglike[516]   3.64    0.01   1.28   1.43    3.5   3.88   4.15   4.63  11329    1.0
outl_loglike[517]   3.86  8.2e-3   0.98   1.79   3.68   4.05   4.32   4.79  14109    1.0
outl_loglike[518]   3.43  7.8e-3   0.93   1.33   3.25   3.61   3.89   4.37  13949    1.0
outl_loglike[519]   4.02  3.7e-3   0.55   2.65   3.81   4.11   4.36   4.83  22203    1.0
outl_loglike[520]   3.29  5.7e-3   0.68    1.6   3.08   3.41   3.67   4.16  14519    1.0
outl_loglike[521]   3.92  6.9e-3   0.79   2.12   3.72   4.07   4.34    4.8  12934    1.0
outl_loglike[522]   4.14  3.0e-3   0.42   3.14   3.93   4.18    4.4   4.84  19273    1.0
outl_loglike[523]   4.24  2.3e-3   0.33   3.58   4.04   4.25   4.46   4.89  20211    1.0
outl_loglike[524]   3.96  5.1e-3   0.68   2.28   3.75   4.09   4.35   4.82  18148    1.0
outl_loglike[525]   3.74    0.01   1.39   1.28   3.61   4.01   4.28   4.76  12065    1.0
outl_loglike[526]   3.43    0.01   1.41   0.78   3.31   3.72    4.0   4.49  12443    1.0
outl_loglike[527]   3.82    0.01   1.13   1.62   3.66   4.04   4.31    4.8  11691    1.0
outl_loglike[528]   4.26  2.2e-3   0.32   3.64   4.05   4.25   4.46   4.89  20200    1.0
outl_loglike[529]   3.98  5.4e-3   0.67   2.34   3.78    4.1   4.35   4.82  15028    1.0
