# FITOPT: ->FITOPT000
# FITOPT:	 NONE
# ----------------------------------------
NVAR: 34
VARNAMES:  CID IDSURVEY TYPE FIELD CUTFLAG_SNANA zCMB zCMBERR zHD zHDERR VPEC VPEC_ERR HOST_LOGMASS HOST_LOGMASS_ERR SNRMAX1 SNRMAX2 SNRMAX3 PKMJD PKMJDERR x1 x1ERR c cERR mB mBERR x0 x0ERR COV_x1_c COV_x1_x0 COV_c_x0 NDOF FITCHI2 FITPROB PIa DISTCORR
# VERSION_SNANA		 = v10_45j
# TABLE NAME: FITRES
#

SN: psc450107 15 0 NULL 1 0.5325 0.0010 0.5325 0.0010 0.0000 0.0000 10.2280 0.2875 14.5359 10.7750 8.6185 56240.1 0.1 -2.92994e-01 7.06500e-01 -3.68381e-02 4.78210e-02 2.28740e+01 4.97208e-02 1.34177e-05 6.14457e-07 -8.26784e-05 -1.95348e-07 -1.10082e-08 32 28.2124 0.7045 0.9777 -0.0582
SN: psc450200 15 0 NULL 1 0.2607 0.0010 0.2607 0.0010 0.0000 0.0000 11.1710 0.1270 35.7498 26.1519 25.9775 56241.9 0.3 -3.48097e-01 4.69900e-01 8.09589e-02 2.98174e-02 2.13854e+01 3.94606e-02 4.99215e-05 1.81438e-06 5.63275e-03 -3.07482e-07 -4.28326e-08 25 28.1750 0.2999 1.0000 0.0039
SN: psc450238 15 0 NULL 1 0.3433 0.0010 0.3433 0.0010 0.0000 0.0000 10.1020 0.2565 15.5770 12.6933 9.2683 56241.3 0.9 2.81500e-01 7.32700e-01 8.21544e-02 4.53589e-02 2.21148e+01 5.21451e-02 2.56727e-05 1.23299e-06 1.40704e-02 -4.15799e-07 -4.03950e-08 25 32.1727 0.1875 0.9022 -0.0035
SN: psc450247 15 0 NULL 1 0.3248 0.0010 0.3248 0.0010 0.0000 0.0000 9.9210 0.0630 13.0169 9.5411 9.1158 56242.0 1.0 4.19500e-01 9.67900e-01 -1.19837e-02 4.84499e-02 2.23189e+01 6.24893e-02 2.12161e-05 1.22109e-06 9.55409e-03 -5.82296e-07 -3.37275e-08 21 21.1988 0.4469 0.9983 -0.0006
SN: psc450256 15 0 NULL 1 0.3277 0.0010 0.3277 0.0010 0.0000 0.0000 10.9130 0.0225 10.8315 9.8383 5.5504 56240.3 1.0 -1.40305e+00 7.62700e-01 1.33500e-01 7.30379e-02 2.22143e+01 7.80214e-02 2.33740e-05 1.67967e-06 6.41979e-03 -3.48476e-07 -8.15846e-08 25 25.4561 0.4933 -99.0000 -0.0011
SN: psc450274 15 0 NULL 1 0.4832 0.0010 0.4832 0.0010 0.0000 0.0000 10.5800 0.2005 8.2944 6.0621 5.3740 56223.3 0.4 -8.03690e-01 6.44200e-01 5.48566e-02 6.53100e-02 2.29657e+01 8.16304e-02 1.21494e-05 9.13448e-07 7.05275e-03 -3.82034e-07 -3.21320e-08 47 35.7397 0.9045 1.0000 -0.0421
SN: psc450311 15 0 NULL 1 0.2150 0.0010 0.2150 0.0010 0.0000 0.0000 10.2510 0.1945 38.8514 33.6076 24.3395 56258.3 0.3 6.94700e-01 2.92400e-01 -1.25559e-02 4.05213e-02 2.06284e+01 5.71847e-02 1.00056e-04 5.26986e-06 5.16829e-03 -1.08298e-06 -1.78429e-07 18 16.2608 0.6398 -99.0000 0.0060
SN: psc450312 15 0 NULL 1 0.2622 0.0010 0.2622 0.0010 0.0000 0.0000 10.7260 0.0620 18.3743 16.9824 13.1130 56253.5 0.3 -5.80808e-01 3.78700e-01 3.25707e-02 5.53874e-02 2.14586e+01 8.55276e-02 4.66660e-05 3.67606e-06 1.31314e-02 -1.05130e-06 -1.84994e-07 31 40.6444 0.1405 1.0000 0.0039
SN: psc450335 15 0 NULL 1 0.3304 0.0010 0.3304 0.0010 0.0000 0.0000 10.8580 0.1600 12.2746 8.2513 7.6553 56240.3 0.9 -1.23760e+00 7.04300e-01 -6.03676e-02 5.55610e-02 2.20711e+01 5.77983e-02 2.66779e-05 1.42018e-06 1.06768e-02 -3.50614e-07 -4.75362e-08 31 37.5142 0.2310 0.9565 -0.0015
SN: psc450344 15 0 NULL 1 0.2451 0.0010 0.2451 0.0010 0.0000 0.0000 10.1710 0.1340 18.4291 14.1635 4.3339 56246.3 1.2 4.26400e-01 8.17500e-01 3.64272e-02 1.03900e-01 2.11176e+01 1.41600e-01 6.38394e-05 8.32759e-06 -1.14738e-02 -1.60582e-06 -7.35879e-07 3 3.2586 0.5155 -99.0000 0.0047
SN: psc460002 15 0 NULL 1 0.1866 0.0010 0.1866 0.0010 0.0000 0.0000 11.3260 0.0785 62.2642 44.1705 27.3070 56280.2 0.1 2.13200e-01 1.44700e-01 -6.24422e-02 2.83718e-02 2.02485e+01 3.46623e-02 1.41781e-04 4.52637e-06 -3.53815e-04 -1.35561e-07 -9.72773e-08 27 24.9064 0.6329 -99.0000 0.0075
SN: psc460005 15 0 NULL 1 0.2952 0.0010 0.2952 0.0010 0.0000 0.0000 10.6900 0.3375 13.9077 12.0433 7.2476 56260.1 0.6 1.08940e+00 5.66100e-01 3.34412e-02 4.98816e-02 2.16703e+01 7.74668e-02 3.84524e-05 2.74356e-06 5.54512e-03 -1.00499e-06 -8.76635e-08 23 27.3958 0.2863 0.7816 0.0024
SN: psc460013 15 0 NULL 1 0.3190 0.0010 0.3190 0.0010 0.0000 0.0000 9.8910 0.5500 18.6263 14.7188 12.7697 56266.5 0.3 8.06300e-01 4.18100e-01 -8.46327e-03 3.79084e-02 2.15393e+01 4.56761e-02 4.34685e-05 1.82869e-06 -3.88721e-06 -2.11255e-07 -4.66503e-08 20 24.2226 0.2824 0.9999 0.0003
SN: psc460019 15 0 NULL 1 0.3837 0.0010 0.3837 0.0010 0.0000 0.0000 9.7780 0.5030 11.7602 7.3044 3.5934 56260.1 1.1 3.05400e-01 9.82600e-01 -7.56725e-02 7.71936e-02 2.25729e+01 1.27300e-01 1.69363e-05 1.98564e-06 8.82626e-03 -1.62050e-06 -4.80278e-08 23 11.8339 0.9817 0.8800 -0.0099
SN: psc460022 15 0 NULL 1 0.3113 0.0010 0.3113 0.0010 0.0000 0.0000 10.0760 0.1065 12.7756 10.2432 6.2345 56262.4 1.7 1.15340e+00 9.09300e-01 8.55243e-03 6.06502e-02 2.18987e+01 8.36466e-02 3.11843e-05 2.40248e-06 -8.17225e-03 -4.30269e-07 -8.38487e-08 19 22.2219 0.3286 0.9113 0.0015
SN: psc460026 15 0 NULL 1 0.4768 0.0010 0.4768 0.0010 0.0000 0.0000 10.1000 0.5070 13.3565 9.6652 6.2369 56272.5 0.9 8.94600e-01 8.19100e-01 1.37800e-01 7.19191e-02 2.30344e+01 7.31623e-02 1.13785e-05 7.66742e-07 -1.72269e-02 -2.83409e-07 -2.42970e-08 44 35.7409 0.8366 0.9696 -0.0396
SN: psc460038 15 0 NULL 1 0.1816 0.0010 0.1816 0.0010 0.0000 0.0000 11.2760 0.0395 23.1222 19.5083 19.1985 56273.8 0.5 -7.30590e-01 4.28800e-01 2.67900e-01 4.41941e-02 2.17934e+01 4.75020e-02 3.41589e-05 1.49448e-06 -1.83999e-03 -1.72888e-07 -4.81726e-08 19 28.6331 0.0952 -99.0000 0.0078
SN: psc460054 15 0 NULL 1 0.3350 0.0010 0.3350 0.0010 0.0000 0.0000 11.6390 0.0360 23.8494 18.8491 15.1311 56264.4 0.2 1.31400e-01 3.15800e-01 -1.07652e-01 3.30986e-02 2.14683e+01 4.25248e-02 4.65113e-05 1.82170e-06 6.47501e-04 -2.49494e-07 -3.92143e-08 30 23.3079 0.8377 1.0000 -0.0022
SN: psc460063 15 0 NULL 1 0.1749 0.0010 0.1749 0.0010 0.0000 0.0000 10.0230 0.1080 12.0575 10.8732 10.8299 56277.9 0.2 -6.10060e-01 9.21300e-01 1.75500e-01 7.18820e-02 2.15556e+01 1.15800e-01 4.25132e-05 4.53316e-06 1.90771e-02 -3.27323e-06 -2.13299e-07 7 18.2724 0.0193 -99.0000 0.0081
SN: psc460065 15 0 NULL 1 0.2649 0.0010 0.2649 0.0010 0.0000 0.0000 10.5050 0.1855 22.2071 18.9643 13.5842 56282.1 0.5 1.00480e+00 5.63000e-01 -6.15020e-02 6.58361e-02 2.08766e+01 9.47436e-02 7.97789e-05 6.96168e-06 2.27279e-02 -2.92560e-06 -4.23621e-07 13 12.4543 0.5699 1.0000 0.0037
SN: psc460067 15 0 NULL 1 0.3131 0.0010 0.3131 0.0010 0.0000 0.0000 11.4890 0.1865 11.8547 7.5659 6.3719 56278.4 0.8 -2.93365e+00 8.96000e-01 -1.10867e-01 8.69657e-02 2.16753e+01 1.16000e-01 3.83172e-05 4.09457e-06 1.35113e-02 -1.88623e-06 -2.49604e-07 19 12.3771 0.9025 0.9110 0.0012
SN: psc460082 15 0 NULL 1 0.3310 0.0010 0.3310 0.0010 0.0000 0.0000 11.0320 0.0855 10.5622 10.1463 4.1493 56260.7 1.3 -6.91388e-01 8.07400e-01 2.16062e-03 7.45771e-02 2.19738e+01 1.27200e-01 2.91835e-05 3.41964e-06 2.55670e-02 -1.82729e-06 -1.73286e-07 21 9.1008 0.9928 0.9994 -0.0016
SN: psc460091 15 0 NULL 1 0.4986 0.0010 0.4986 0.0010 0.0000 0.0000 11.5450 0.3050 9.6727 9.6498 6.8305 56267.3 0.3 -3.58906e-01 6.71600e-01 -3.92382e-02 5.53325e-02 2.26205e+01 6.82637e-02 1.67886e-05 1.05555e-06 -2.13752e-03 -4.38708e-07 -1.39008e-08 43 48.7761 0.2869 1.0000 -0.0480
SN: psc470114 15 0 NULL 1 0.2773 0.0010 0.2773 0.0010 0.0000 0.0000 9.7500 0.0705 25.8031 13.4924 12.0085 56318.2 0.8 -6.99436e-01 5.94000e-01 1.11309e-02 6.35014e-02 2.13568e+01 1.10400e-01 5.12860e-05 5.21363e-06 1.42193e-02 -5.69113e-07 -2.71157e-07 9 10.2813 0.4162 -99.0000 0.0032
SN: psc470233 15 0 NULL 1 0.4283 0.0010 0.4283 0.0010 0.0000 0.0000 11.3880 0.0175 8.7850 7.0682 6.3851 56305.8 1.0 2.31100e-01 8.25100e-01 1.28900e-01 6.34408e-02 2.29095e+01 7.74684e-02 1.25498e-05 8.95440e-07 9.38436e-03 -3.99054e-07 -3.76287e-08 46 33.7239 0.9271 0.6332 -0.0211
SN: psc470239 15 0 NULL 1 0.2930 0.0010 0.2930 0.0010 0.0000 0.0000 12.0000 0.0655 18.1480 9.1802 6.9180 56308.1 0.4 -1.15251e+00 4.43600e-01 -1.37545e-01 4.40520e-02 2.15032e+01 5.14112e-02 4.48443e-05 2.12345e-06 2.50962e-03 -3.76908e-07 -4.18375e-08 44 78.4294 0.0015 -99.0000 0.0025
SN: psc480003 15 0 NULL 1 0.4294 0.0010 0.4294 0.0010 0.0000 0.0000 10.5890 0.1845 11.5299 8.5674 6.5819 56322.2 1.0 -1.75615e+00 9.73900e-01 2.44653e-02 6.97597e-02 2.26332e+01 8.74710e-02 1.61921e-05 1.30449e-06 1.47822e-02 -4.84065e-07 -6.94087e-08 32 44.5656 0.0690 0.9972 -0.0215
SN: psc480015 15 0 NULL 1 0.2842 0.0010 0.2842 0.0010 0.0000 0.0000 9.5880 0.4115 15.8585 12.9308 7.8512 56313.3 0.6 2.89500e-01 5.93900e-01 8.11941e-02 6.72477e-02 2.20140e+01 1.07200e-01 2.80043e-05 2.76476e-06 2.06525e-02 -1.06843e-06 -1.67285e-07 28 23.3506 0.7603 1.0000 0.0029
SN: psc480035 15 0 NULL 1 0.2302 0.0010 0.2302 0.0010 0.0000 0.0000 10.6340 0.0745 40.5281 28.6391 26.0785 56325.8 0.8 -1.71777e+00 4.40700e-01 -1.09494e-02 3.65650e-02 2.07465e+01 4.32137e-02 8.97992e-05 3.57412e-06 -2.41312e-03 4.20400e-07 -9.15830e-08 17 27.6969 0.0668 -99.0000 0.0053
SN: psc480042 15 0 NULL 1 0.4468 0.0010 0.4468 0.0010 0.0000 0.0000 9.5490 0.4665 17.8989 17.5423 15.7862 56327.0 0.8 -6.65615e-02 5.80500e-01 -8.64788e-02 3.48083e-02 2.23204e+01 3.84813e-02 2.17312e-05 7.70210e-07 -3.10460e-03 -8.98031e-08 -1.76607e-08 41 36.4616 0.7121 1.0000 -0.0281
SN: psc480065 15 0 NULL 1 0.4429 0.0010 0.4429 0.0010 0.0000 0.0000 11.0030 0.2495 13.9439 11.9222 11.6438 56333.9 0.5 8.19000e-01 5.95300e-01 -8.95170e-02 3.66916e-02 2.22305e+01 4.58722e-02 2.35750e-05 9.96039e-07 2.84007e-03 -3.26134e-07 -1.76416e-08 54 49.7487 0.6749 -99.0000 -0.0266
SN: psc480080 15 0 NULL 1 0.2416 0.0010 0.2416 0.0010 0.0000 0.0000 10.6010 0.1995 43.7509 28.0868 25.3844 56322.7 0.2 -2.53651e-01 2.63100e-01 1.88484e-02 2.72774e-02 2.13517e+01 3.55667e-02 5.14533e-05 1.68551e-06 9.23737e-04 -1.00562e-07 -3.86667e-08 28 31.2275 0.3548 -99.0000 0.0048
SN: psc480126 15 0 NULL 1 0.3195 0.0010 0.3195 0.0010 0.0000 0.0000 10.8390 0.0660 21.5307 17.9098 12.6171 56329.1 0.5 1.77600e-01 4.34000e-01 3.53873e-02 3.51939e-02 2.19582e+01 4.48348e-02 2.95569e-05 1.22053e-06 3.44531e-03 -2.19153e-07 -3.51536e-08 46 53.9265 0.2266 1.0000 0.0002
SN: psc480128 15 0 NULL 1 0.3484 0.0010 0.3484 0.0010 0.0000 0.0000 11.3510 0.0140 16.9055 12.6615 11.0429 56330.1 0.7 -1.07722e+00 6.28300e-01 -1.18376e-01 3.92533e-02 2.16627e+01 4.14469e-02 3.89632e-05 1.48738e-06 3.47971e-03 -3.82201e-07 -3.10264e-08 39 45.3757 0.2579 1.0000 -0.0043
SN: psc480162 15 0 NULL 1 0.0412 0.0010 0.0412 0.0010 0.0000 0.0000 9.6340 0.1590 26.1208 19.1501 -99.0000 56332.4 0.6 -1.56700e-01 6.55300e-01 5.15465e-02 4.99643e-02 2.17383e+01 5.05802e-02 3.58145e-05 1.66846e-06 -3.10217e-03 -1.09694e-07 -6.75866e-08 11 23.3320 0.0250 -99.0000 0.0116
SN: psc480173 15 0 NULL 1 0.3053 0.0010 0.3053 0.0010 0.0000 0.0000 11.6960 0.0595 25.8393 15.8238 12.8897 56325.3 0.2 -4.81154e-01 3.87800e-01 5.20343e-02 3.35242e-02 2.18502e+01 4.36734e-02 3.25946e-05 1.31111e-06 1.38028e-03 -1.87491e-07 -3.37793e-08 31 33.1959 0.4087 1.0000 0.0019
SN: psc480179 15 0 NULL 1 0.3985 0.0010 0.3985 0.0010 0.0000 0.0000 9.7990 0.5035 15.0589 11.2821 10.3965 56331.2 1.0 -1.82876e-01 7.67300e-01 -8.33056e-02 3.95806e-02 2.20548e+01 3.99828e-02 2.73514e-05 1.00723e-06 2.85837e-03 -3.38578e-07 -1.75010e-08 43 28.7967 0.9628 1.0000 -0.0122
SN: psc480180 15 0 NULL 1 0.4253 0.0010 0.4253 0.0010 0.0000 0.0000 10.8720 0.1310 20.5489 17.0795 9.9661 56328.5 0.6 -4.52428e-01 6.10700e-01 -2.55646e-02 4.24954e-02 2.26077e+01 4.15086e-02 1.65524e-05 6.32813e-07 -2.74167e-03 -7.66314e-08 -1.73999e-08 41 29.6341 0.9244 0.9992 -0.0199
SN: psc480184 15 0 NULL 1 0.3307 0.0010 0.3307 0.0010 0.0000 0.0000 11.0730 0.0400 15.9132 11.4080 11.1243 56334.2 0.6 -2.18729e+00 5.26600e-01 8.78279e-02 4.46220e-02 2.23539e+01 5.26485e-02 2.05624e-05 9.97095e-07 4.23026e-03 -1.61904e-07 -3.27891e-08 48 55.4444 0.2447 0.9951 -0.0016
SN: psc480189 15 0 NULL 1 0.2821 0.0010 0.2821 0.0010 0.0000 0.0000 10.6500 0.4230 7.2241 6.2096 5.8015 56312.5 1.0 2.46620e+00 9.24100e-01 1.83700e-01 8.88663e-02 2.27826e+01 1.25900e-01 1.37964e-05 1.59996e-06 2.52529e-02 -8.17424e-07 -1.22735e-07 46 64.8919 0.0428 -99.0000 0.0030
SN: psc480193 15 0 NULL 1 0.3698 0.0010 0.3698 0.0010 0.0000 0.0000 11.8040 0.1860 12.9237 9.8785 9.7988 56323.8 0.0 -2.35050e-01 7.96600e-01 -1.81269e-01 4.63429e-02 2.16722e+01 5.39251e-02 3.87439e-05 1.92429e-06 1.62783e-02 -1.00719e-06 -5.58368e-08 30 19.2242 0.9510 1.0000 -0.0077
SN: psc480195 15 0 NULL 1 0.4192 0.0010 0.4192 0.0010 0.0000 0.0000 10.5290 0.2960 15.5424 11.5040 9.5790 56320.1 0.2 4.37600e-01 6.59600e-01 1.30600e-01 5.55605e-02 2.25632e+01 6.90810e-02 1.72087e-05 1.09492e-06 5.62253e-03 -2.92490e-07 -6.05411e-08 29 32.1278 0.3616 0.9979 -0.0176
SN: psc480198 15 0 NULL 1 0.3759 0.0010 0.3759 0.0010 0.0000 0.0000 11.3460 0.0540 12.4759 11.4679 10.4979 56323.2 1.3 9.72600e-01 7.68200e-01 -1.46865e-01 4.72261e-02 2.17059e+01 6.50360e-02 3.75935e-05 2.25186e-06 5.29592e-03 -5.89525e-07 -6.29411e-08 32 34.8752 0.3789 1.0000 -0.0087
SN: psc480214 15 0 NULL 1 0.3559 0.0010 0.3559 0.0010 0.0000 0.0000 11.0710 0.0665 14.9332 14.5524 8.5338 56323.8 1.3 -1.63028e+00 7.83200e-01 6.11184e-02 5.04799e-02 2.21662e+01 6.97307e-02 2.45304e-05 1.57545e-06 9.03031e-04 2.24352e-08 -5.99862e-08 29 35.4494 0.2267 0.9985 -0.0055
SN: psc480236 15 0 NULL 1 0.5597 0.0010 0.5597 0.0010 0.0000 0.0000 11.8040 0.3495 8.1515 6.5423 3.9282 56323.6 0.8 -2.07940e+00 7.09400e-01 -2.01082e-01 6.91057e-02 2.30172e+01 7.33162e-02 1.18366e-05 7.99290e-07 7.66494e-03 -3.45095e-07 -1.81543e-08 57 39.2866 0.9717 0.9999 -0.0653
SN: psc480265 15 0 NULL 1 0.4997 0.0010 0.4997 0.0010 0.0000 0.0000 10.9200 0.0655 8.8125 7.3013 4.1935 56334.9 1.2 2.49200e-01 9.55100e-01 7.25583e-02 7.68240e-02 2.33836e+01 8.31316e-02 8.31610e-06 6.36739e-07 5.60076e-03 -3.78810e-07 -2.37259e-08 53 51.0030 0.5523 -99.0000 -0.0484
SN: psc480315 15 0 NULL 1 0.3165 0.0010 0.3165 0.0010 0.0000 0.0000 11.2340 0.0695 12.5567 10.8023 10.4891 56338.3 0.6 -2.13404e+00 5.11200e-01 1.55600e-01 4.84207e-02 2.22685e+01 6.12958e-02 2.21983e-05 1.25321e-06 2.12422e-03 -2.06252e-07 -4.33903e-08 46 29.9714 0.9749 0.9997 0.0007
SN: psc480348 15 0 NULL 1 0.4371 0.0010 0.4371 0.0010 0.0000 0.0000 9.6510 0.1480 7.1598 5.1755 4.2174 56341.4 0.2 -1.66169e+00 8.42500e-01 -2.21730e-01 7.01884e-02 2.32753e+01 1.13700e-01 8.98720e-06 9.41122e-07 1.93448e-02 -5.80584e-07 -2.22343e-08 46 66.7796 0.0304 -99.0000 -0.0244
SN: psc480360 15 0 NULL 1 0.2835 0.0010 0.2835 0.0010 0.0000 0.0000 11.4240 0.0340 29.1005 25.9356 23.3666 56341.8 0.2 -4.06547e-01 2.51000e-01 4.17079e-02 3.27707e-02 2.15078e+01 4.79046e-02 4.46410e-05 1.96964e-06 3.59512e-03 -3.05544e-07 -5.56057e-08 49 67.1338 0.0532 1.0000 0.0029
SN: psc480371 15 0 NULL 1 0.5029 0.0010 0.5029 0.0010 0.0000 0.0000 10.6690 0.4430 8.9531 6.4132 5.4842 56344.2 0.0 -7.23756e-01 6.33300e-01 -5.49668e-02 6.26101e-02 2.29147e+01 8.62642e-02 1.28216e-05 1.01870e-06 1.19028e-02 -5.20178e-07 -3.02237e-08 56 73.4832 0.0698 0.9991 -0.0496
SN: psc480378 15 0 NULL 1 0.2477 0.0010 0.2477 0.0010 0.0000 0.0000 8.5960 1.1120 89.9919 48.1093 44.9934 56347.8 0.1 1.05540e+00 1.26600e-01 -4.06741e-02 2.40131e-02 2.04206e+01 3.19643e-02 1.21326e-04 3.57185e-06 3.51798e-04 -1.66237e-07 -7.17596e-08 44 70.2970 0.0093 -99.0000 0.0045
SN: psc480409 15 0 NULL 1 0.4968 0.0010 0.4968 0.0010 0.0000 0.0000 10.6450 0.1070 9.2132 6.0964 5.4762 56313.1 0.7 -1.25878e+00 9.48800e-01 2.03800e-01 1.39900e-01 2.30068e+01 1.75400e-01 1.17542e-05 1.89868e-06 6.97396e-02 -1.34331e-06 -2.31500e-07 31 26.5742 0.7377 0.5226 -0.0473
SN: psc480427 15 0 NULL 1 0.4445 0.0010 0.4445 0.0010 0.0000 0.0000 11.3120 0.0225 13.2960 7.6786 7.0283 56334.7 0.9 -1.23273e+00 7.22700e-01 -3.43529e-02 5.31119e-02 2.26286e+01 4.92969e-02 1.63486e-05 7.42294e-07 3.40841e-03 -2.46856e-07 -1.00249e-08 48 61.7001 0.0884 0.9999 -0.0273
SN: psc480500 15 0 NULL 1 0.3237 0.0010 0.3237 0.0010 0.0000 0.0000 10.3400 0.1830 12.3665 9.3574 7.4192 56313.5 2.4 2.41780e+00 8.34800e-01 1.03400e-01 7.63335e-02 2.22766e+01 1.71900e-01 2.20569e-05 3.49202e-06 1.55320e-02 -1.26994e-06 -2.26769e-07 29 34.4642 0.2627 -99.0000 -0.0005
SN: psc480560 15 0 NULL 1 0.3348 0.0010 0.3348 0.0010 0.0000 0.0000 9.9440 0.2405 24.4632 19.9331 19.6111 56345.4 0.3 1.03500e+00 3.14400e-01 2.12963e-03 3.28269e-02 2.17357e+01 5.10396e-02 3.63587e-05 1.70919e-06 4.10050e-03 -3.84502e-07 -4.48487e-08 50 66.8682 0.0672 1.0000 -0.0022
SN: psc480630 15 0 NULL 1 0.3553 0.0010 0.3553 0.0010 0.0000 0.0000 10.8320 0.0465 13.9437 8.4228 5.8668 56311.7 1.0 4.32500e-01 7.30900e-01 1.82200e-01 8.58544e-02 2.21882e+01 1.42300e-01 2.40379e-05 3.14992e-06 3.13071e-02 -1.51181e-06 -2.41132e-07 29 24.6774 0.7406 0.9999 -0.0054
SN: psc480631 15 0 NULL 1 0.3462 0.0010 0.3462 0.0010 0.0000 0.0000 10.6970 0.0610 16.8519 15.0067 13.2605 56336.4 0.3 -1.49221e+00 4.19100e-01 4.27349e-02 3.80530e-02 2.20023e+01 4.53484e-02 2.84892e-05 1.18992e-06 3.92106e-03 -2.31382e-07 -2.89970e-08 43 36.7601 0.7723 0.9992 -0.0040
SN: psc480635 15 0 NULL 1 0.5170 0.0010 0.5170 0.0010 0.0000 0.0000 9.2380 0.4605 15.1898 8.1600 8.0350 56341.5 0.1 -1.21373e+00 6.16700e-01 -1.85043e-01 5.35638e-02 2.29924e+01 6.63326e-02 1.19876e-05 7.32381e-07 9.15244e-03 -3.16833e-07 -1.80057e-08 41 58.8757 0.0436 1.0000 -0.0542
SN: psc480643 15 0 NULL 1 0.3943 0.0010 0.3943 0.0010 0.0000 0.0000 9.3660 0.5775 12.5732 11.3983 10.7045 56335.1 0.6 -1.52134e+00 7.95500e-01 -2.29547e-01 4.54095e-02 2.29421e+01 5.25404e-02 1.20722e-05 5.84190e-07 4.73819e-03 -2.39823e-07 -8.34640e-09 47 71.8966 0.0112 0.7737 -0.0116
SN: psc480644 15 0 NULL 1 0.3530 0.0010 0.3530 0.0010 0.0000 0.0000 10.9710 0.1690 15.1826 10.0914 8.3228 56347.0 0.4 2.62014e-02 4.49000e-01 1.08658e-02 4.88188e-02 2.19243e+01 7.57430e-02 3.06424e-05 2.13767e-06 1.00980e-02 -6.89997e-07 -8.65988e-08 47 36.2779 0.8927 1.0000 -0.0051
SN: psc480732 15 0 NULL 1 0.4288 0.0010 0.4288 0.0010 0.0000 0.0000 11.4400 0.1485 30.9997 21.4848 18.1481 56337.9 0.4 7.44800e-01 3.43900e-01 -1.56816e-01 3.09390e-02 2.20120e+01 3.11923e-02 2.86859e-05 8.24121e-07 8.93449e-04 -1.30229e-07 -1.22232e-08 52 61.9284 0.1876 1.0000 -0.0212
SN: psc480788 15 0 NULL 1 0.2004 0.0010 0.2004 0.0010 0.0000 0.0000 10.9740 0.2775 37.7922 25.3363 18.5700 56349.9 0.3 6.27509e-02 3.17800e-01 -3.22086e-02 3.46151e-02 2.06154e+01 4.41863e-02 1.01184e-04 4.11789e-06 1.96262e-03 -6.11524e-07 -1.10242e-07 27 28.7967 0.4229 -99.0000 0.0068
SN: psc480791 15 0 NULL 1 0.4482 0.0010 0.4482 0.0010 0.0000 0.0000 10.7340 0.2785 9.6187 9.1589 7.9538 56348.9 0.6 -1.44255e+00 5.17700e-01 -7.38918e-02 6.10400e-02 2.26567e+01 7.26799e-02 1.59508e-05 1.06776e-06 5.22283e-03 -3.22332e-07 -4.19360e-08 44 35.3672 0.8477 1.0000 -0.0287
SN: psc480794 15 0 NULL 1 0.3354 0.0010 0.3354 0.0010 0.0000 0.0000 9.8390 0.2390 25.0289 20.9291 19.4576 56348.4 0.3 1.75030e+00 2.86000e-01 -1.11643e-02 2.92784e-02 2.16673e+01 4.17240e-02 3.87255e-05 1.48819e-06 1.91331e-03 -2.45559e-07 -3.34175e-08 41 33.3772 0.8264 1.0000 -0.0023
SN: psc480813 15 0 NULL 1 0.6192 0.0010 0.6192 0.0010 0.0000 0.0000 11.7990 0.0065 11.9060 5.2015 4.8698 56333.2 0.9 -2.56641e+00 8.26100e-01 1.51793e-02 8.67754e-02 2.34317e+01 6.41614e-02 8.15654e-06 4.82010e-07 -4.23543e-03 -1.75947e-07 -1.15558e-08 61 68.5897 0.2639 -99.0000 -0.0755
SN: psc480844 15 0 NULL 1 0.1596 0.0010 0.1596 0.0010 0.0000 0.0000 10.8280 0.1015 38.8028 36.7290 32.4144 56353.6 0.3 5.85558e-02 1.46800e-01 1.90700e-01 2.92791e-02 2.06544e+01 3.77937e-02 9.74281e-05 3.39140e-06 -3.08859e-05 -6.75155e-08 -8.39784e-08 26 21.2919 0.7724 -99.0000 0.0089
SN: psc480863 15 0 NULL 1 0.3991 0.0010 0.3991 0.0010 0.0000 0.0000 11.1710 0.2415 9.5523 6.9118 5.4705 56342.2 0.3 -1.77217e+00 5.70100e-01 -1.01546e-01 6.12194e-02 2.23508e+01 8.07387e-02 2.08258e-05 1.54867e-06 1.25719e-02 -5.98014e-07 -5.09679e-08 46 38.0896 0.8198 0.8513 -0.0123
SN: psc480925 15 0 NULL 1 0.3013 0.0010 0.3013 0.0010 0.0000 0.0000 9.2830 0.3655 34.3696 27.4029 20.1117 56350.0 0.2 2.29700e-01 2.10700e-01 1.36237e-02 3.09079e-02 2.17316e+01 4.16910e-02 3.63510e-05 1.39584e-06 8.43002e-04 -1.01285e-07 -3.57008e-08 45 51.0432 0.2821 1.0000 0.0021
SN: psc480930 15 0 NULL 1 0.6104 0.0010 0.6104 0.0010 0.0000 0.0000 10.0660 0.2065 12.3415 8.7131 8.4116 56339.6 1.0 1.18090e+00 8.01000e-01 -3.76031e-02 4.86915e-02 2.30582e+01 6.45830e-02 1.15358e-05 6.86186e-07 1.14075e-02 -4.04003e-07 -1.08331e-08 49 54.4622 0.2745 0.9999 -0.0783
