Inference for Stan model: anon_model_5d703b856fa2f28cab8159e4abe012f4.
4 chains, each with iter=20000; warmup=10000; thin=1; 
post-warmup draws per chain=10000, total post-warmup draws=40000.

                    mean se_mean     sd   2.5%    25%    50%    75%  97.5%  n_eff   Rhat
outl_loglike[524]   3.96  2.4e-3   0.37   3.13   3.77   3.98   4.19   4.61  23421    1.0
outl_loglike[525]   4.05  1.7e-3   0.29    3.5   3.86   4.05   4.24   4.65  28222    1.0
outl_loglike[526]   3.73  4.3e-3   0.66   2.03   3.54   3.87   4.12   4.56  23440    1.0
outl_loglike[527]   3.57  9.4e-3   1.23   1.27   3.44   3.81   4.07   4.52  16901    1.0
outl_loglike[528]   3.27    0.01   1.27   0.69   3.15   3.54   3.81   4.27  16016    1.0
outl_loglike[529]   3.64  7.4e-3   0.97   1.54   3.47   3.84    4.1   4.55  17166    1.0
outl_loglike[530]   4.08  1.6e-3   0.28   3.59   3.89   4.06   4.25   4.66  29478    1.0
outl_loglike[531]   3.81  4.0e-3   0.55   2.44   3.63    3.9   4.14   4.58  19310    1.0
outl_loglike[532]   3.49  9.5e-3   1.14   1.24   3.34   3.72   3.98   4.43  14280    1.0
outl_loglike[533]   3.24    0.01   1.26   0.64   3.11   3.51   3.77   4.25  15354    1.0
outl_loglike[534]   3.58  9.5e-3    1.1   1.46   3.44    3.8   4.06    4.5  13368    1.0
outl_loglike[535]   3.39    0.01   1.39   0.81   3.28   3.67   3.93   4.39  13068    1.0
outl_loglike[536]   3.49  9.2e-3   1.13   1.27   3.35   3.71   3.97   4.42  14940    1.0
outl_loglike[537]   3.34    0.01    1.3   0.93   3.22    3.6   3.87   4.33  14727    1.0
outl_loglike[538]   3.37  8.4e-3   1.01   1.22   3.22   3.58   3.83    4.3  14382    1.0
outl_loglike[539]   3.83  3.8e-3   0.52    2.5   3.64   3.91   4.14   4.57  18688    1.0
outl_loglike[540]   3.88  3.1e-3   0.46   2.75   3.69   3.94   4.16   4.59  22525    1.0
outl_loglike[541]   2.18  5.9e-3   1.09  -0.68   1.77   2.46    2.9   3.48  34024    1.0
outl_loglike[542]   3.58  9.3e-3   1.17   1.28   3.44   3.83   4.08   4.54  15828    1.0
outl_loglike[543]   3.67  6.8e-3   0.86   1.69    3.5   3.85    4.1   4.54  15837    1.0
outl_loglike[544]   3.63  3.6e-3   0.66   1.94   3.35   3.77   4.05   4.53  33955    1.0
outl_loglike[545]   3.42    0.01   1.52   0.56   3.34   3.74    4.0   4.46  13574    1.0
outl_loglike[546]    3.8  3.6e-3   0.55   2.41   3.61   3.89   4.13   4.56  23037    1.0
outl_loglike[547]   3.66  7.0e-3    0.9   1.71   3.49   3.84   4.09   4.54  16576    1.0
outl_loglike[548]   3.07  4.3e-3   0.58    1.6   2.88   3.17   3.41   3.87  17712    1.0
outl_loglike[549]   2.49  3.0e-3   0.62   1.16   2.11   2.53   2.91   3.59  41963    1.0
outl_loglike[550]   3.87  3.3e-3   0.47   2.71   3.68   3.93   4.15   4.58  19593    1.0
outl_loglike[551]   3.16  8.1e-3   1.12   0.68   3.01   3.41   3.67   4.15  19142    1.0
outl_loglike[552]   3.59  9.1e-3   1.15    1.4   3.44   3.82   4.08   4.53  15877    1.0
outl_loglike[553]   3.61  7.3e-3   0.97   1.53   3.46    3.8   4.06   4.51  17756    1.0
outl_loglike[554]   2.79  3.6e-3   0.77   1.03   2.35   2.89   3.34   4.02  44545    1.0
outl_loglike[555]   3.83  2.0e-3   0.37   3.06    3.6   3.84   4.07   4.52  35199    1.0
outl_loglike[556]    3.6  6.2e-3   0.96   1.42   3.43   3.82   4.08   4.54  23877    1.0
outl_loglike[557]   3.59  8.5e-3   1.07   1.48   3.44   3.81   4.06   4.51  16012    1.0
outl_loglike[558]    3.6  7.7e-3   0.96   1.58   3.44    3.8   4.05   4.49  15723    1.0
outl_loglike[559]    3.7  5.4e-3   0.75   1.86   3.52   3.86   4.11   4.56  19659    1.0
outl_loglike[560]   3.71  5.5e-3   0.77   1.93   3.53   3.86    4.1   4.55  19787    1.0
outl_loglike[561]   3.56  9.0e-3   1.17    1.3   3.42    3.8   4.05   4.51  16626    1.0
outl_loglike[562]   3.02  4.9e-3    0.7   1.25   2.83   3.15   3.41   3.88  20414    1.0
outl_loglike[563]   3.57  7.4e-3   1.04   1.22    3.4   3.81   4.08   4.54  19836    1.0
outl_loglike[564]   3.55  8.6e-3   1.07   1.43    3.4   3.77   4.03   4.48  15560    1.0
outl_loglike[565]   4.11  1.5e-3   0.26   3.66   3.92   4.09   4.28   4.67  30987    1.0
outl_loglike[566]   3.67  6.2e-3   0.81   1.83    3.5   3.83   4.08   4.53  17075    1.0
outl_loglike[567]   3.66  2.8e-3   0.55   2.32   3.39   3.75   4.02   4.48  38710    1.0
outl_loglike[568]   3.42    0.01   1.66   0.45   3.33   3.77   4.04    4.5  13916    1.0
outl_loglike[569]   3.56  4.9e-3   0.84   1.44   3.31   3.77   4.06   4.52  29008    1.0
outl_loglike[570]    3.6  8.1e-3   1.07   1.42   3.44   3.81   4.07   4.52  17180    1.0
outl_loglike[571]   3.76  4.2e-3   0.63   2.16   3.56   3.88   4.12   4.56  22415    1.0
outl_loglike[572]   3.41    0.01   1.18   1.17   3.28   3.64    3.9   4.35  12770    1.0
outl_loglike[573]   3.32    0.01   1.45   0.69   3.22   3.62   3.88   4.34  14291    1.0
outl_loglike[574]   3.71  6.5e-3   0.77   1.88   3.54   3.87   4.11   4.55  14207    1.0
outl_loglike[575]   3.05  6.0e-3   0.76   1.26   2.87    3.2   3.45   3.92  16212    1.0
outl_loglike[576]   3.88  2.7e-3   0.43   2.84   3.68   3.93   4.15   4.59  26405    1.0
outl_loglike[577]   3.23  6.8e-3   0.81   1.34   3.05   3.39   3.65   4.11  14300    1.0
outl_loglike[578]   3.69  5.1e-3   0.76    1.8    3.5   3.85    4.1   4.56  21981    1.0
outl_loglike[579]   3.29  7.3e-3   0.92   1.27   3.12   3.47   3.73   4.19  15855    1.0
outl_loglike[580]   3.63  7.5e-3   0.98   1.55   3.48   3.84   4.09   4.54  16940    1.0
outl_loglike[581]   3.59  8.0e-3   1.01   1.51   3.44    3.8   4.05    4.5  15939    1.0
outl_loglike[582]   3.54  8.7e-3   1.16   1.29    3.4   3.77   4.03   4.48  17843    1.0
outl_loglike[583]   3.32  8.9e-3   1.08   1.14   3.17   3.55   3.81   4.27  14643    1.0
outl_loglike[584]   4.11  1.5e-3   0.26   3.66   3.92   4.09   4.28   4.68  30839    1.0
outl_loglike[585]   3.82  3.7e-3   0.53   2.48   3.63   3.91   4.14   4.57  21183    1.0
outl_loglike[586]   3.98  2.0e-3   0.35   3.21   3.78   3.99   4.19   4.61  29038    1.0
outl_loglike[587]   4.03  1.7e-3    0.3   3.43   3.83   4.02   4.22   4.63  30854    1.0
outl_loglike[588]   3.48    0.01   1.29   1.09   3.35   3.74   4.01   4.47  14651    1.0
outl_loglike[589]   3.59  9.1e-3   1.16   1.29   3.45   3.82   4.08   4.53  16119    1.0
outl_loglike[590]   3.73  2.0e-3   0.38   2.95   3.49   3.74   3.98   4.44  35775    1.0
outl_loglike[591]   2.95  2.4e-3   0.48   1.97   2.65   2.96   3.27   3.86  38171    1.0
outl_loglike[592]   3.37    0.01   1.25   0.97   3.24   3.62   3.89   4.35  14055    1.0
outl_loglike[593]    3.3  7.2e-3   0.92   1.28   3.13   3.48   3.74    4.2  16613    1.0
outl_loglike[594]   3.88  3.0e-3   0.45   2.76   3.69   3.94   4.16   4.59  23122    1.0
outl_loglike[595]   3.36  2.2e-3   0.42   2.52   3.09   3.36   3.64   4.18  35916    1.0
outl_loglike[596]   3.35  8.1e-3   1.05   1.13    3.2   3.56   3.82   4.28  16987    1.0
outl_loglike[597]   3.64  6.9e-3   0.93   1.68   3.48   3.83   4.08   4.52  18067    1.0
outl_loglike[598]   3.73  4.6e-3   0.68   1.99   3.54   3.87   4.11   4.56  21825    1.0
outl_loglike[599]   3.46  8.9e-3   1.12   1.24   3.31   3.69   3.94    4.4  15940    1.0
outl_loglike[600]   3.68  6.8e-3   0.82   1.83   3.51   3.85    4.1   4.55  14778    1.0
outl_loglike[601]   3.25  6.4e-3    0.8    1.4   3.07   3.41   3.66   4.11  15434    1.0
outl_loglike[602]   3.56  5.2e-3   0.86   1.43    3.3   3.77   4.06   4.52  27298    1.0
outl_loglike[603]   3.94  2.6e-3   0.38   3.04   3.75   3.97   4.18    4.6  22435    1.0
outl_loglike[604]    1.0    0.01   2.46  -5.45 2.2e-3   1.67   2.72    3.9  38277    1.0
outl_loglike[605]   3.17    0.02   2.34  -2.52   3.19   3.73   4.03   4.49  15487    1.0
outl_loglike[606]  -2.51  6.6e-3   1.06  -4.74  -3.18  -2.46  -1.78  -0.58  25895    1.0
outl_loglike[607]   3.63  7.1e-3   0.92   1.65   3.47   3.82   4.07   4.53  16824    1.0
outl_loglike[608]   3.12  5.1e-3   0.68   1.47   2.94   3.25    3.5   3.97  17846    1.0
outl_loglike[609]   3.67  6.2e-3   0.83   1.78   3.49   3.83   4.09   4.52  17713    1.0
outl_loglike[610]   3.71  5.7e-3   0.76   1.91   3.53   3.86   4.11   4.55  17665    1.0
outl_loglike[611]   3.93  2.7e-3    0.4   2.99   3.74   3.97   4.18   4.59  21957    1.0
outl_loglike[612]   3.62  5.4e-3   0.82   1.57    3.4   3.81   4.08   4.54  23222    1.0
outl_loglike[613]   3.23  6.5e-3   0.81   1.42   3.05   3.39   3.64    4.1  15485    1.0
outl_loglike[614]   3.55  6.8e-3   0.99   1.47   3.38   3.75    4.0   4.45  21045    1.0
outl_loglike[615]    3.8  3.6e-3   0.56   2.36   3.62    3.9   4.13   4.56  23748    1.0
outl_loglike[616]   3.77  4.2e-3   0.61   2.19   3.59   3.89   4.12   4.56  21588    1.0
outl_loglike[617]    4.0  1.7e-3   0.31   3.36    3.8    4.0    4.2   4.61  32898    1.0
outl_loglike[618]   2.75  8.2e-3   1.21  -0.43   2.56   3.06   3.37   3.85  21792    1.0
outl_loglike[619]   3.94  2.3e-3   0.38   3.03   3.74   3.96   4.18    4.6  26819    1.0
outl_loglike[620]    4.1  1.5e-3   0.26   3.64   3.92   4.08   4.27   4.67  29981    1.0
outl_loglike[621]   3.38  8.7e-3   1.07   1.24   3.23   3.59   3.85   4.31  15027    1.0
outl_loglike[622]   3.91  2.9e-3   0.42   2.91   3.72   3.96   4.17   4.59  21476    1.0
outl_loglike[623]   3.89  3.0e-3   0.45   2.77    3.7   3.94   4.16   4.59  21806    1.0
outl_loglike[624]   3.64  7.3e-3   0.93   1.63   3.48   3.83   4.08   4.53  16042    1.0
outl_loglike[625]   3.17  6.8e-3   0.89   1.13    3.0   3.35   3.61   4.07  16994    1.0
outl_loglike[626]    3.6  7.6e-3   1.03   1.52   3.45   3.81   4.06   4.51  18509    1.0
outl_loglike[627]   3.43    0.01   1.54    0.8   3.33   3.73   3.99   4.45  15404    1.0
outl_loglike[628]   3.41  2.5e-3   0.46   2.45   3.12   3.43   3.72   4.26  34952    1.0
outl_loglike[629]   3.17  5.8e-3   0.73   1.46   2.99    3.3   3.55   4.01  15805    1.0
outl_loglike[630]   3.63  8.1e-3   1.02   1.55   3.47   3.83   4.08   4.53  15873    1.0
outl_loglike[631]   3.73  5.3e-3   0.71   2.01   3.55   3.87   4.11   4.56  17725    1.0
outl_loglike[632]   3.47    0.01   1.43   0.82   3.36   3.76   4.02   4.47  16054    1.0
outl_loglike[633]   4.09  1.5e-3   0.27   3.62    3.9   4.07   4.26   4.66  30598    1.0
outl_loglike[634]   3.46    0.01   1.32   1.11   3.33   3.72   3.98   4.44  14164    1.0
outl_loglike[635]   3.65  6.3e-3   0.85   1.66   3.47   3.84   4.09   4.54  18324    1.0
outl_loglike[636]   3.63  4.4e-3   0.73    1.8   3.39    3.8   4.07   4.53  28160    1.0
outl_loglike[637]   3.56  8.7e-3   1.17   1.16   3.41   3.81   4.07   4.52  18158    1.0
outl_loglike[638]   3.09    0.01   1.35   0.24   2.97   3.39   3.67   4.14  16644    1.0
outl_loglike[639]   3.31  8.7e-3   1.01   1.18   3.15   3.52   3.78   4.24  13659    1.0
outl_loglike[640]   3.11  4.3e-3   0.59   1.63   2.91    3.2   3.44    3.9  18229    1.0
outl_loglike[641]   3.48    0.01    1.4   0.91   3.36   3.77   4.04   4.49  15922    1.0
outl_loglike[642]   3.47    0.01   1.52    0.6   3.35   3.79   4.07   4.52  15739    1.0
outl_loglike[643]  -3.08    0.01   2.89   -9.3  -4.92  -2.87  -0.95   1.78  41493    1.0
outl_loglike[644]   3.54  9.3e-3   1.16   1.35    3.4   3.77   4.02   4.48  15621    1.0
outl_loglike[645]   4.08  1.5e-3   0.27   3.59   3.89   4.06   4.25   4.65  31183    1.0
outl_loglike[646]    3.7  5.6e-3   0.77    1.9   3.52   3.85    4.1   4.54  18792    1.0
outl_loglike[647]    3.6  7.7e-3   1.07   1.49   3.44   3.81   4.06   4.52  19479    1.0
outl_loglike[648]   3.43  2.7e-3   0.55    2.2   3.11   3.49   3.82   4.36  40278    1.0
outl_loglike[649]   3.79  1.8e-3   0.35   3.11   3.57   3.79   4.02   4.47  36265    1.0
outl_loglike[650]   3.93  2.6e-3    0.4    3.0   3.74   3.96   4.18    4.6  23467    1.0
outl_loglike[651]   3.29  9.1e-3    1.1   1.04   3.15   3.51   3.77   4.24  14607    1.0
outl_loglike[652]   3.69  6.0e-3   0.79   1.87   3.52   3.85    4.1   4.55  17251    1.0
outl_loglike[653]   3.52  5.6e-3   0.92   1.29   3.26   3.76   4.05   4.52  26631    1.0
outl_loglike[654]   2.48  4.9e-3   1.03   0.06   1.93   2.63    3.2    4.0  42980    1.0
outl_loglike[655]   3.93  2.7e-3    0.4    3.0   3.74   3.97   4.18    4.6  21412    1.0
outl_loglike[656]   3.75  5.0e-3   0.67   2.17   3.57   3.88   4.12   4.56  18213    1.0
outl_loglike[657]   3.54  9.5e-3   1.13   1.36    3.4   3.76   4.02   4.48  14259    1.0
outl_loglike[658]   3.58  9.0e-3   1.17   1.35   3.43   3.81   4.06   4.51  16893    1.0
outl_loglike[659]   2.94  7.5e-3   1.08   0.35   2.75   3.19   3.48   3.94  20699    1.0
outl_loglike[660]    4.0  2.1e-3   0.33   3.29    3.8   4.01   4.21   4.62  25131    1.0
outl_loglike[661]   3.72  5.2e-3   0.72   1.97   3.53   3.86   4.11   4.55  18926    1.0
outl_loglike[662]   4.12  1.5e-3   0.26   3.67   3.93    4.1   4.28   4.68  30988    1.0
outl_loglike[663]   3.08  6.9e-3   0.94   0.83    2.9   3.28   3.55   4.01  18489    1.0
outl_loglike[664]   3.75  5.2e-3   0.69   2.07   3.56   3.88   4.12   4.56  17725    1.0
outl_loglike[665]   3.89  3.1e-3   0.45   2.79    3.7   3.94   4.16   4.59  20590    1.0
outl_loglike[666]    3.6  7.1e-3    0.9   1.62   3.43   3.79   4.04   4.49  16259    1.0
outl_loglike[667]   4.02  2.0e-3   0.31   3.39   3.83   4.02   4.22   4.63  25146    1.0
outl_loglike[668]   3.96  1.8e-3   0.32   3.34   3.75   3.96   4.17   4.59  32223    1.0
outl_loglike[669]   3.51    0.01   1.31   1.18   3.38   3.76   4.02   4.47  14432    1.0
outl_loglike[670]   3.37    0.02   1.85   0.18   3.31   3.74   4.01   4.47  12668    1.0
outl_loglike[671]   3.54  7.9e-3   1.14   0.99   3.37    3.8   4.07   4.53  20654    1.0
outl_loglike[672]   3.55  8.5e-3   1.08   1.41    3.4   3.77   4.03   4.49  16400    1.0
outl_loglike[673]   3.87  3.3e-3   0.47    2.7   3.68   3.93   4.16   4.59  20495    1.0
outl_loglike[674]   4.08  1.6e-3   0.27    3.6   3.89   4.07   4.26   4.66  29254    1.0
outl_loglike[675]   3.55  9.3e-3   1.21    1.2   3.41   3.79   4.06   4.51  16676    1.0
outl_loglike[676]   3.75  5.3e-3   0.68   2.07   3.57   3.88   4.12   4.55  16189    1.0
outl_loglike[677]   3.93  2.2e-3   0.38   3.04   3.73   3.96   4.18    4.6  30886    1.0
outl_loglike[678]   3.93  1.7e-3   0.33   3.28   3.72   3.94   4.15   4.57  34934    1.0
outl_loglike[679]   3.54  8.7e-3   1.12    1.4   3.39   3.77   4.03   4.48  16644    1.0
outl_loglike[680]   3.69  6.9e-3   0.81   1.86   3.52   3.85    4.1   4.54  13907    1.0
outl_loglike[681]   3.54  8.7e-3    1.1   1.29   3.39   3.76   4.02   4.48  15866    1.0
outl_loglike[682]   3.66  7.3e-3    0.9   1.69   3.51   3.84   4.09   4.54  15050    1.0
outl_loglike[683]   3.39    0.01   1.21   1.07   3.25   3.63   3.89   4.35  14508    1.0
outl_loglike[684]   3.63  5.0e-3   0.81   1.65   3.42   3.82   4.08   4.53  25555    1.0
outl_loglike[685]   3.96  1.6e-3    0.3    3.4   3.76   3.95   4.15   4.57  34027    1.0
outl_loglike[686]   3.95  2.6e-3   0.38   3.08   3.76   3.98   4.19   4.61  21180    1.0
outl_loglike[687]   3.15    0.01   1.62   -0.3   3.07   3.52    3.8   4.26  16365    1.0
outl_loglike[688]   3.86  3.3e-3   0.49   2.66   3.67   3.93   4.15   4.58  21818    1.0
outl_loglike[689]   3.36  7.8e-3   1.02   1.24   3.21   3.58   3.83   4.29  16989    1.0
outl_loglike[690]    3.5  9.9e-3   1.15   1.19   3.36   3.74    4.0   4.45  13375    1.0
outl_loglike[691]   3.42    0.01   1.65   0.55   3.34   3.76   4.02   4.48  13836    1.0
outl_loglike[692]   3.73  5.5e-3    0.7   2.01   3.55   3.87   4.11   4.55  16255    1.0
outl_loglike[693]   3.88  2.9e-3   0.45   2.76   3.68   3.93   4.15   4.58  23738    1.0
outl_loglike[694]   3.48  9.9e-3   1.24   1.07   3.35   3.73   3.99   4.44  15772    1.0
outl_loglike[695]   3.56  8.8e-3   1.16   1.19   3.39   3.82   4.08   4.54  17366    1.0
outl_loglike[696]   3.32  2.1e-3   0.41   2.47   3.06   3.33    3.6    4.1  39629    1.0
outl_loglike[697]   3.73  1.7e-3   0.33    3.1   3.51   3.73   3.94   4.39  37046    1.0
outl_loglike[698]   2.11  5.5e-3   1.13  -0.62   1.51   2.28   2.91    3.8  42364    1.0
outl_loglike[699]   2.94  2.9e-3   0.43   1.91   2.74   2.98   3.21   3.65  22187    1.0
outl_loglike[700]   3.51    0.01    1.4    0.9    3.4    3.8   4.06   4.52  15520    1.0
outl_loglike[701]   3.63  7.2e-3   0.94   1.64   3.47   3.82   4.08   4.53  17136    1.0
outl_loglike[702]   3.78  4.2e-3    0.6   2.28   3.59   3.89   4.13   4.57  20463    1.0
outl_loglike[703]   3.44  8.9e-3   1.09    1.3    3.3   3.66   3.92   4.36  14841    1.0
outl_loglike[704]   3.95  2.5e-3   0.37   3.09   3.76   3.98   4.19   4.61  21965    1.0
outl_loglike[705]   3.92  1.6e-3    0.3   3.36   3.72   3.91   4.11   4.53  37027    1.0
outl_loglike[706]    2.9  8.4e-3   1.18   0.12   2.72   3.19   3.48   3.96  19636    1.0
outl_loglike[707]   3.56  8.4e-3   1.01   1.45   3.39   3.77   4.03   4.48  14419    1.0
outl_loglike[708]   3.79  3.9e-3   0.58   2.32    3.6    3.9   4.13   4.57  22366    1.0
outl_loglike[709]    4.1  1.5e-3   0.26   3.65   3.92   4.09   4.27   4.67  31215    1.0
outl_loglike[710]   3.72  4.1e-3   0.66   2.03   3.53   3.86    4.1   4.55  25620    1.0
outl_loglike[711]   3.83  2.3e-3   0.44   2.78   3.61   3.88   4.11   4.56  35214    1.0
outl_loglike[712]   2.51  2.4e-3   0.45    1.6   2.21   2.52   2.81   3.36  35175    1.0
outl_loglike[713]    3.8  3.3e-3   0.53   2.43    3.6   3.89   4.13   4.57  26025    1.0
outl_loglike[714]   3.43  5.7e-3   0.95   1.04   3.12   3.68   4.01    4.5  27235    1.0
outl_loglike[715]   3.87  1.9e-3   0.35   3.14   3.66   3.88   4.11   4.54  35468    1.0
outl_loglike[716]   2.15  4.3e-3   0.79   0.39   1.67   2.22   2.71   3.49  33856    1.0
outl_loglike[717]   3.95  1.6e-3   0.31   3.34   3.74   3.94   4.15   4.57  36175    1.0
outl_loglike[718]   3.95  2.3e-3   0.37   3.12   3.76   3.98   4.19    4.6  25683    1.0
outl_loglike[719]   3.42  3.0e-3   0.58   2.09   3.08   3.48   3.82   4.37  38137    1.0
outl_loglike[720]   3.36  3.5e-3   0.62   1.91   3.02   3.45   3.79   4.31  31844    1.0
outl_loglike[721]    4.1  1.5e-3   0.27   3.64   3.91   4.08   4.27   4.66  30559    1.0
outl_loglike[722]   3.92  1.8e-3   0.35    3.2   3.71   3.93   4.15   4.57  35234    1.0
outl_loglike[723]   2.08  6.6e-3   1.32   -1.2   1.44   2.32    3.0   3.91  40326    1.0
outl_loglike[724]   2.63  5.0e-3   1.04   0.13    2.1   2.81   3.37   4.11  43255    1.0
outl_loglike[725]   4.02  1.7e-3    0.3   3.43   3.83   4.02   4.22   4.62  31128    1.0
outl_loglike[726]   3.69  1.8e-3   0.35   2.98   3.46    3.7   3.92   4.37  37106    1.0
outl_loglike[727]   4.04  1.6e-3   0.29   3.52   3.85   4.03   4.23   4.64  30668    1.0
outl_loglike[728]    3.8  2.7e-3   0.49   2.61   3.58   3.88   4.11   4.56  32701    1.0
outl_loglike[729]   4.06  1.6e-3   0.28   3.54   3.87   4.05   4.24   4.64  29700    1.0
outl_loglike[730]   3.89  3.1e-3   0.45    2.8    3.7   3.94   4.16   4.59  20193    1.0
outl_loglike[731]   3.64  1.9e-3   0.37   2.88    3.4   3.65   3.89   4.36  38178    1.0
outl_loglike[732]   3.34  2.2e-3   0.43   2.48   3.06   3.34   3.63   4.16  37676    1.0
outl_loglike[733]   3.83  3.7e-3   0.52   2.52   3.64   3.91   4.13   4.57  19033    1.0
outl_loglike[734]   3.88  2.2e-3   0.39   3.02   3.65    3.9   4.13   4.58  31881    1.0
outl_loglike[735]   3.75  1.9e-3   0.38   2.98   3.52   3.76    4.0   4.46  37278    1.0
outl_loglike[736]    4.1  1.5e-3   0.26   3.64   3.91   4.09   4.27   4.67  30038    1.0
outl_loglike[737]   4.05  1.7e-3   0.29   3.51   3.86   4.05   4.24   4.64  27201    1.0
outl_loglike[738]   3.42  2.1e-3   0.41    2.6   3.15   3.42   3.69   4.21  38016    1.0
outl_loglike[739]   3.43  2.4e-3   0.51   2.29   3.14   3.48   3.78    4.3  45256    1.0
outl_loglike[740]   4.08  1.6e-3   0.27   3.59   3.89   4.07   4.25   4.65  28868    1.0
outl_loglike[741]   4.11  1.5e-3   0.26   3.67   3.93    4.1   4.28   4.67  31154    1.0
outl_loglike[742]   3.86  1.8e-3   0.35   3.16   3.64   3.86   4.09   4.53  35010    1.0
outl_loglike[743]   2.57  2.7e-3   0.51   1.53   2.24   2.58   2.92   3.54  36076    1.0
outl_loglike[744]   3.96  2.2e-3   0.37   3.09   3.76   3.98   4.19   4.61  28715    1.0
outl_loglike[745]   3.99  2.2e-3   0.34   3.25   3.79    4.0    4.2   4.62  23159    1.0
outl_loglike[746]   4.07  1.6e-3   0.28   3.58   3.88   4.06   4.25   4.64  30777    1.0
outl_loglike[747]   3.53  2.3e-3   0.46   2.54   3.25   3.56   3.84   4.35  39899    1.0
outl_loglike[748]   4.03  1.6e-3   0.29   3.47   3.84   4.02   4.22   4.63  32160    1.0
outl_loglike[749]   2.72  3.7e-3   0.64   1.28   2.32   2.78   3.17   3.81  29709    1.0
outl_loglike[750]   3.74  2.4e-3   0.45    2.7   3.49   3.79   4.04    4.5  36044    1.0
outl_loglike[751]   4.09  1.6e-3   0.27    3.6    3.9   4.07   4.26   4.67  30288    1.0
outl_loglike[752]   3.67  2.3e-3   0.46   2.63   3.41   3.71   3.98   4.46  40932    1.0
outl_loglike[753]   2.46  9.6e-3   1.68  -2.13   1.91   2.89   3.55   4.28  30620    1.0
outl_loglike[754]   3.82  1.8e-3   0.35   3.09    3.6   3.83   4.06   4.48  38678    1.0
outl_loglike[755]   3.57  1.9e-3   0.35   2.89   3.35   3.58    3.8   4.26  32651    1.0
outl_loglike[756]   3.93  2.2e-3   0.38   3.04   3.74   3.96   4.17    4.6  30446    1.0
outl_loglike[757]   3.91  2.2e-3   0.39    3.0   3.71   3.94   4.16   4.58  31827    1.0
outl_loglike[758]   4.08  1.6e-3   0.27   3.59   3.89   4.06   4.25   4.65  30191    1.0
outl_loglike[759]   2.51  3.1e-3   0.64   1.15   2.11   2.55   2.96   3.67  44027    1.0
outl_loglike[760]   3.91  2.3e-3    0.4   2.97   3.71   3.94   4.17   4.59  29299    1.0
outl_loglike[761]   3.89  3.0e-3   0.44   2.82    3.7   3.94   4.16   4.58  21606    1.0
outl_loglike[762]   2.16  4.2e-3   0.88   0.19   1.65   2.25   2.78   3.63  43660    1.0
outl_loglike[763]   3.98  1.7e-3   0.29   3.44   3.78   3.97   4.17   4.59  31007    1.0
outl_loglike[764]    4.1  1.5e-3   0.26   3.65   3.91   4.08   4.27   4.67  31191    1.0
outl_loglike[765]   3.92  2.4e-3    0.4   2.98   3.72   3.95   4.17    4.6  28533    1.0
outl_loglike[766]   4.11  1.5e-3   0.26   3.65   3.92   4.09   4.27   4.67  30507    1.0
outl_loglike[767]   4.06  1.6e-3   0.28   3.56   3.87   4.04   4.23   4.64  32079    1.0
outl_loglike[768]   4.04  1.8e-3   0.29   3.48   3.85   4.04   4.23   4.63  27299    1.0
outl_loglike[769]   4.04  1.6e-3   0.29    3.5   3.84   4.03   4.23   4.63  31187    1.0
outl_loglike[770]   4.03  1.8e-3   0.31   3.42   3.83   4.02   4.22   4.63  28268    1.0
outl_loglike[771]   3.87  1.7e-3   0.31   3.27   3.66   3.86   4.07   4.49  35026    1.0
outl_loglike[772]   4.11  1.5e-3   0.26   3.66   3.93    4.1   4.28   4.68  30621    1.0
outl_loglike[773]   2.98  2.5e-3   0.51   1.93   2.66   2.99   3.32   3.93  41308    1.0
outl_loglike[774]    4.0  2.1e-3   0.33   3.28    3.8   4.01   4.21   4.62  24693    1.0
outl_loglike[775]    0.5  5.5e-3   1.06  -1.84  -0.15   0.58   1.23   2.37  37586    1.0
outl_loglike[776]   3.57  2.1e-3   0.42   2.66   3.31   3.59   3.85   4.34  39960    1.0
outl_loglike[777]   3.78  2.7e-3   0.48   2.62   3.54   3.85    4.1   4.56  32440    1.0
outl_loglike[778]   3.42  3.0e-3   0.59   2.08   3.08   3.49   3.83   4.36  39172    1.0
outl_loglike[779]   3.13  3.9e-3   0.76   1.35   2.72   3.24   3.67    4.3  37299    1.0
outl_loglike[780]   1.58  3.6e-3   0.61   0.28    1.2   1.62    2.0   2.68  28866    1.0
outl_loglike[781]   3.85  2.3e-3   0.42   2.88   3.62   3.89   4.12   4.56  33890    1.0
outl_loglike[782]   3.91  2.0e-3   0.37    3.1    3.7   3.93   4.16   4.58  33083    1.0
outl_loglike[783]   2.57  3.3e-3   0.64    1.2   2.17   2.61   3.02   3.74  37165    1.0
outl_loglike[784]   4.04  1.7e-3   0.29   3.49   3.85   4.04   4.23   4.64  30854    1.0
outl_loglike[785]   3.75  1.9e-3   0.36   3.01   3.52   3.75   3.99   4.44  38142    1.0
outl_loglike[786]    3.6  2.2e-3    0.4    2.8   3.34    3.6   3.86   4.36  34155    1.0
outl_loglike[787]    3.3  2.2e-3   0.44   2.41   3.01    3.3   3.59   4.13  40018    1.0
outl_loglike[788]   3.34  4.2e-3   0.82   1.29   2.97   3.52    3.9   4.43  38170    1.0
outl_loglike[789]   3.85  3.3e-3   0.49   2.63   3.67   3.92   4.15   4.58  21893    1.0
outl_loglike[790]   3.89  2.3e-3   0.41   2.92   3.68   3.92   4.15   4.58  31150    1.0
