Inference for Stan model: anon_model_5d703b856fa2f28cab8159e4abe012f4.
4 chains, each with iter=20000; warmup=10000; thin=1; 
post-warmup draws per chain=10000, total post-warmup draws=40000.

                    mean se_mean     sd   2.5%    25%    50%    75%  97.5%  n_eff   Rhat
outl_loglike[262]   3.56    0.02   1.66   0.87   3.48   3.88   4.13   4.56   9965    1.0
outl_loglike[263]   3.06  6.6e-3   0.76   1.23    2.9   3.21   3.46    3.9  13338    1.0
outl_loglike[264]   2.93  4.2e-3    0.5    1.7   2.75    3.0   3.23   3.67  14083    1.0
outl_loglike[265]   3.79  7.1e-3   0.89   1.85   3.64   3.98   4.22   4.64  15630    1.0
outl_loglike[266]   4.02  3.5e-3   0.45   2.89   3.85   4.09   4.29   4.69  15947    1.0
outl_loglike[267]   3.66    0.01   1.52   1.06   3.56   3.96    4.2   4.63  10989    1.0
outl_loglike[268]   3.71    0.01   1.21   1.28   3.57   3.98   4.23   4.65  13321    1.0
outl_loglike[269]   3.98  3.1e-3   0.48   2.77    3.8   4.06   4.27   4.68  24360    1.0
outl_loglike[270]   3.54    0.02   1.62   0.91   3.47   3.86    4.1   4.53  10044    1.0
outl_loglike[271]   3.81  7.8e-3   0.88   1.87   3.65    4.0   4.23   4.66  12847    1.0
outl_loglike[272]   3.36  9.9e-3   1.12   1.09   3.22   3.59   3.84   4.28  12724    1.0
outl_loglike[273]   3.69    0.01   1.32   1.37   3.57   3.97   4.21   4.63  12192    1.0
outl_loglike[274]    4.0  3.7e-3   0.47   2.79   3.84   4.08   4.28   4.68  16404    1.0
outl_loglike[275]   3.06  6.2e-3   0.72   1.31    2.9   3.21   3.45   3.89  13580    1.0
outl_loglike[276]   3.53    0.02   1.74   0.99   3.46   3.85   4.11   4.54  10595    1.0
outl_loglike[277]   3.55    0.01   1.42   1.16   3.44   3.83   4.08   4.51  11579    1.0
outl_loglike[278]   3.81  4.1e-3   0.66   2.11   3.59   3.97   4.21   4.63  25824    1.0
outl_loglike[279]   3.77  2.7e-3   0.49   2.63    3.5   3.83    4.1   4.57  32036    1.0
outl_loglike[280]   3.38    0.03   2.62  -0.98   3.45   3.91   4.16   4.59  10510    1.0
outl_loglike[281]   3.75  8.3e-3   0.98   1.54   3.59   3.98   4.22   4.65  14249    1.0
outl_loglike[282]   3.36    0.02   2.21   0.02   3.35   3.79   4.04   4.48  10274    1.0
outl_loglike[283]   3.35    0.02   2.13  -0.03   3.34   3.77   4.02   4.46  11234    1.0
outl_loglike[284]   3.85  6.2e-3   0.74   2.06   3.69   4.01   4.24   4.67  14275    1.0
outl_loglike[285]   3.88  5.1e-3   0.66   2.22   3.71   4.02   4.25   4.66  16417    1.0
outl_loglike[286]    3.8  7.0e-3   0.83   1.96   3.63   3.98   4.21   4.63  13858    1.0
outl_loglike[287]   3.87  5.7e-3    0.7   2.17    3.7   4.01   4.24   4.66  15487    1.0
outl_loglike[288]   3.72    0.01   1.23   1.52    3.6   3.96    4.2   4.62  12831    1.0
outl_loglike[289]   3.46    0.01   1.51   0.99   3.36   3.76    4.0   4.45  12138    1.0
outl_loglike[290]   3.53    0.01   1.43   1.11   3.43   3.82   4.06    4.5  13029    1.0
outl_loglike[291]   3.74  9.9e-3   1.13   1.55   3.61   3.97   4.21   4.63  12983    1.0
outl_loglike[292]   3.66  5.2e-3   0.87   1.44   3.39   3.89   4.18   4.63  28454    1.0
outl_loglike[293]   3.61    0.01   1.29   1.21   3.48   3.88   4.13   4.56  12729    1.0
outl_loglike[294]   3.04  6.8e-3   0.84   1.07   2.88   3.22   3.46   3.91  15159    1.0
outl_loglike[295]   3.73    0.01   1.16   1.44    3.6   3.98   4.22   4.64  11776    1.0
outl_loglike[296]   3.54    0.02    1.7   1.01   3.46   3.86    4.1   4.53  10375    1.0
outl_loglike[297]   3.95  3.4e-3   0.52    2.6   3.76   4.05   4.27   4.68  23283    1.0
outl_loglike[298]   3.51    0.02   1.51   0.93   3.42   3.81   4.06   4.49   9234    1.0
outl_loglike[299]   3.59    0.01   1.46   1.04    3.5   3.88   4.12   4.54   9634    1.0
outl_loglike[300]   3.35    0.03   2.32  -0.47   3.38   3.82   4.07   4.51   8519    1.0
outl_loglike[301]   3.85  5.7e-3   0.72   2.12   3.69    4.0   4.23   4.65  16021    1.0
outl_loglike[302]   3.72    0.01   1.25   1.46   3.59   3.97   4.21   4.63  11520    1.0
outl_loglike[303]    3.1  3.4e-3   0.69   1.55   2.71   3.17   3.59   4.24  42012    1.0
outl_loglike[304]   3.69    0.01   1.42   1.37   3.59   3.97   4.21   4.64  11445    1.0
outl_loglike[305]    3.9  2.0e-3   0.37   3.08   3.68   3.93   4.15   4.56  36676    1.0
outl_loglike[306]   3.96  4.3e-3   0.54    2.6   3.78   4.05   4.27   4.67  15251    1.0
outl_loglike[307]   4.14  2.4e-3   0.32   3.44   3.96   4.15   4.34   4.73  17732    1.0
outl_loglike[308]   3.68    0.01   1.33   1.22   3.57   3.97   4.22   4.65  12341    1.0
outl_loglike[309]   3.65  7.9e-3    1.1   1.04   3.45   3.93    4.2   4.64  19538    1.0
outl_loglike[310]   3.19  9.0e-3   1.43  -0.53   2.81   3.58   4.03   4.55  25105    1.0
outl_loglike[311]    3.6    0.01   1.55   0.55    3.5   3.95   4.21   4.65  11838    1.0
outl_loglike[312]   3.84  6.5e-3   0.79   2.01   3.67   4.01   4.24   4.66  14878    1.0
outl_loglike[313]   3.54    0.02   1.67   0.86   3.47   3.87   4.13   4.56  11277    1.0
outl_loglike[314]   3.68    0.01   1.35   1.36   3.58   3.96    4.2   4.62   9933    1.0
outl_loglike[315]   3.01  6.3e-3   0.73   1.29   2.84   3.15   3.38   3.83  13370    1.0
outl_loglike[316]   3.91  4.7e-3   0.61   2.36   3.74   4.03   4.26   4.66  16833    1.0
outl_loglike[317]   3.63  9.7e-3   1.26   0.91   3.46   3.94   4.21   4.63  17048    1.0
outl_loglike[318]   3.25  9.8e-3   1.11   1.06   3.11   3.47   3.72   4.16  12681    1.0
outl_loglike[319]   3.14  7.6e-3   0.86   1.17   2.98   3.31   3.56   4.01  13003    1.0
outl_loglike[320]   3.17  7.6e-3   0.85   1.24   3.01   3.35   3.59   4.04  12681    1.0
outl_loglike[321]   3.26  9.7e-3   1.13   1.04   3.13   3.49   3.74   4.18  13654    1.0
outl_loglike[322]   3.52    0.01   1.52   0.96   3.43   3.82   4.07    4.5  11399    1.0
outl_loglike[323]   3.83  7.0e-3   0.83   1.97   3.67   4.01   4.24   4.65  13997    1.0
outl_loglike[324]   3.58    0.02   1.62   0.78    3.5   3.91   4.16   4.58  10789    1.0
outl_loglike[325]   3.74  9.3e-3   1.09   1.63    3.6   3.96    4.2   4.62  13775    1.0
outl_loglike[326]   3.28    0.01   1.86  -1.55    3.1    3.8   4.13    4.6  17024    1.0
outl_loglike[327]   3.78  7.3e-3   0.94    1.7   3.62   3.99   4.23   4.65  16319    1.0
outl_loglike[328]   3.55    0.01   1.64   0.43   3.44   3.94    4.2   4.63  14116    1.0
outl_loglike[329]   4.09  2.6e-3   0.36   3.25   3.92   4.12   4.31    4.7  19507    1.0
outl_loglike[330]   3.81  7.8e-3   0.92   1.83   3.66    4.0   4.24   4.66  13946    1.0
outl_loglike[331]   3.93  2.8e-3   0.43   2.95    3.7   3.98   4.21   4.65  23376    1.0
outl_loglike[332]   3.87  6.0e-3   0.71   2.14    3.7   4.02   4.25   4.67  14187    1.0
outl_loglike[333]   3.78  3.2e-3   0.57   2.35    3.5   3.89   4.16   4.61  32968    1.0
outl_loglike[334]    3.5    0.02    1.9   0.63   3.46   3.87   4.12   4.55  10845    1.0
outl_loglike[335]   3.49    0.02   1.96   0.79   3.44   3.84   4.09   4.52  10919    1.0
outl_loglike[336]   3.42    0.01   1.35   1.01   3.31    3.7   3.95    4.4  11237    1.0
outl_loglike[337]   3.71    0.01   1.24   1.49   3.58   3.96    4.2   4.63  12572    1.0
outl_loglike[338]   3.51    0.01   1.27   1.13   3.39   3.78   4.02   4.45  11920    1.0
outl_loglike[339]   3.67    0.01   1.32   1.27   3.56   3.95   4.19   4.61  12495    1.0
outl_loglike[340]   3.43    0.01   1.75  -0.56   3.31   3.89   4.18   4.62  14062    1.0
outl_loglike[341]   3.34    0.02   1.75   0.38   3.28   3.69   3.94   4.39  10212    1.0
outl_loglike[342]   3.64    0.01   1.44   1.11   3.55   3.94   4.18   4.61  10576    1.0
outl_loglike[343]   3.38    0.01   1.56   0.77   3.29   3.68   3.93   4.36  12487    1.0
outl_loglike[344]   3.26    0.03   2.88  -3.08   3.39    3.9   4.17    4.6  11042    1.0
outl_loglike[345]   3.44  8.0e-3   1.23   0.39   3.14   3.79   4.13    4.6  23794    1.0
outl_loglike[346]    3.9  5.4e-3   0.66   2.27   3.73   4.03   4.25   4.66  15007    1.0
outl_loglike[347]   3.83  6.7e-3   0.82   1.99   3.67   4.01   4.24   4.65  15003    1.0
outl_loglike[348]   3.91  4.5e-3    0.6   2.38   3.73   4.03   4.26   4.67  17492    1.0
outl_loglike[349]   3.15    0.01   1.17    0.7   3.01    3.4   3.65    4.1  13431    1.0
outl_loglike[350]   3.73    0.01    1.2   1.52    3.6   3.97   4.21   4.63  13598    1.0
outl_loglike[351]   3.23    0.01   1.13   0.95    3.1   3.46   3.71   4.15  12523    1.0
outl_loglike[352]    3.0  4.8e-3   0.56   1.62   2.83   3.09   3.32   3.76  13485    1.0
outl_loglike[353]   3.38    0.01   1.36   0.92   3.27   3.65    3.9   4.33  11951    1.0
outl_loglike[354]   3.21  9.1e-3   0.96   1.13   3.07   3.41   3.65    4.1  11194    1.0
outl_loglike[355]   3.76  8.4e-3   1.02   1.62    3.6   3.99   4.23   4.65  14786    1.0
outl_loglike[356]   3.48    0.02   1.98  -0.23   3.42   3.92   4.19   4.63  14280    1.0
outl_loglike[357]   3.66    0.02   1.54   1.23   3.59   3.96    4.2   4.62  10457    1.0
outl_loglike[358]   2.97  5.6e-3   0.68    1.3   2.79    3.1   3.34   3.79  14705    1.0
outl_loglike[359]    3.8  4.3e-3   0.69   2.02   3.57   3.97   4.22   4.65  25723    1.0
outl_loglike[360]   3.92  5.0e-3   0.61   2.36   3.75   4.04   4.26   4.67  15322    1.0
outl_loglike[361]   3.69    0.01    1.3   1.41   3.57   3.95   4.19   4.61  12608    1.0
outl_loglike[362]   3.29    0.01   1.79   -1.2    3.1    3.8   4.13   4.59  17337    1.0
outl_loglike[363]   3.84  5.9e-3   0.76   1.99   3.66   4.01   4.24   4.66  16378    1.0
outl_loglike[364]   3.44    0.02   1.83    0.7   3.39    3.8   4.04   4.48   9834    1.0
outl_loglike[365]   3.63    0.01   1.35   0.89   3.49   3.95   4.21   4.64  13997    1.0
outl_loglike[366]   3.71  9.0e-3   1.16   1.42   3.57   3.96   4.21   4.64  16578    1.0
outl_loglike[367]    3.8  7.1e-3   0.88   1.84   3.63    4.0   4.23   4.65  15380    1.0
outl_loglike[368]    3.8  7.5e-3   0.89   1.83   3.64   3.99   4.23   4.65  14265    1.0
outl_loglike[369]   3.63    0.02   1.61   1.19   3.55   3.94   4.18    4.6   9372    1.0
outl_loglike[370]   3.48    0.01   1.53   0.94    3.4   3.79   4.04   4.47  10519    1.0
outl_loglike[371]   4.07  2.1e-3   0.32   3.38   3.87   4.08   4.28   4.68  23495    1.0
outl_loglike[372]   3.55    0.01   1.33   1.09   3.45   3.83   4.07   4.51  12115    1.0
outl_loglike[373]   3.37    0.02   2.26  -0.14   3.38   3.81   4.07    4.5  11106    1.0
outl_loglike[374]   3.39    0.01   1.46  -0.25   3.13    3.8   4.14    4.6  21037    1.0
outl_loglike[375]    3.5  2.7e-3   0.47   2.45   3.22   3.54   3.82   4.32  30368    1.0
outl_loglike[376]    3.2  7.6e-3   0.86   1.22   3.04   3.38   3.62   4.06  12859    1.0
outl_loglike[377]   3.99  3.7e-3   0.49   2.75   3.82   4.07   4.28   4.68  17653    1.0
outl_loglike[378]   3.75  9.4e-3   1.05   1.67    3.6   3.97   4.21   4.63  12533    1.0
outl_loglike[379]   4.15  2.2e-3   0.31   3.49   3.97   4.15   4.34   4.73  19262    1.0
outl_loglike[380]   3.29    0.01   1.22   0.89   3.17   3.55   3.79   4.23  11726    1.0
outl_loglike[381]   3.29  9.8e-3   1.04   1.23   3.14    3.5   3.74   4.19  11213    1.0
outl_loglike[382]   3.39    0.01    1.6   0.78   3.32    3.7   3.96    4.4  11558    1.0
outl_loglike[383]   3.77  9.1e-3   1.02   1.73   3.61   3.98   4.22   4.64  12720    1.0
outl_loglike[384]   3.25  9.1e-3   1.03    1.1    3.1   3.46   3.71   4.15  12812    1.0
outl_loglike[385]   3.49    0.02   1.75   0.78   3.44   3.83   4.07   4.51  10578    1.0
outl_loglike[386]   3.11  7.5e-3   1.33   -0.3   2.66   3.45   3.95   4.51  31175    1.0
outl_loglike[387]   3.73    0.01    1.2   1.51   3.61   3.98   4.22   4.64  11062    1.0
outl_loglike[388]   3.86  5.4e-3   0.76   2.12   3.69   4.01   4.24   4.66  19751    1.0
outl_loglike[389]   3.33    0.01   1.13   1.03   3.19   3.57   3.81   4.25  11545    1.0
outl_loglike[390]   3.45    0.01   1.47   0.03   3.24   3.85   4.15   4.61  19151    1.0
outl_loglike[391]   3.71    0.01    1.2   1.51   3.58   3.96    4.2   4.62  12452    1.0
outl_loglike[392]   3.79  8.7e-3   0.98   1.74   3.64    4.0   4.23   4.66  12703    1.0
outl_loglike[393]   3.67    0.01   1.29   1.33   3.56   3.94   4.18    4.6  11640    1.0
outl_loglike[394]   3.41    0.02   2.02   0.28   3.39   3.81   4.07   4.51  10729    1.0
outl_loglike[395]   3.75  5.4e-3    0.8   1.74   3.54   3.96   4.21   4.64  22021    1.0
outl_loglike[396]    3.3    0.01   1.24   0.87   3.19   3.57   3.82   4.25  10651    1.0
outl_loglike[397]   3.87  6.0e-3   0.71   2.16    3.7   4.02   4.25   4.66  13842    1.0
outl_loglike[398]   3.75  6.6e-3   0.92   1.57   3.58   3.97   4.22   4.65  19608    1.0
outl_loglike[399]    3.2    0.01   1.22   0.87   3.07   3.45   3.71   4.15  12601    1.0
outl_loglike[400]   3.43    0.02   2.38  -0.81   3.46   3.92   4.18   4.62   9409    1.0
outl_loglike[401]   3.74  8.2e-3   1.04   1.51   3.59   3.98   4.22   4.65  16331    1.0
outl_loglike[402]    3.9  3.8e-3   0.59   2.39   3.72   4.03   4.25   4.67  24530    1.0
outl_loglike[403]   3.64    0.01   1.42   1.18   3.54   3.93   4.17    4.6  11685    1.0
outl_loglike[404]   3.83  5.7e-3   0.75   1.97   3.66    4.0   4.24   4.66  17585    1.0
outl_loglike[405]   3.63    0.02   1.65   0.99   3.55   3.95    4.2   4.62  11910    1.0
outl_loglike[406]    3.7  5.3e-3   0.81   1.67   3.45   3.91   4.18   4.62  23530    1.0
outl_loglike[407]   3.73    0.01   1.22   1.57   3.61   3.97   4.22   4.64  11795    1.0
outl_loglike[408]   3.87  4.6e-3   0.68   2.16   3.68   4.01   4.25   4.67  21702    1.0
outl_loglike[409]   3.17  7.4e-3   0.83   1.25   3.01   3.34   3.58   4.02  12684    1.0
outl_loglike[410]   2.81  4.7e-3   0.65   1.12   2.62   2.94   3.18   3.65  19122    1.0
outl_loglike[411]   3.82  5.1e-3   0.76   1.95   3.63    4.0   4.23   4.66  22401    1.0
outl_loglike[412]   3.18  7.9e-3   0.87   1.21   3.03   3.36    3.6   4.05  12000    1.0
outl_loglike[413]   3.66  9.3e-3   1.17   1.05   3.49   3.94   4.21   4.64  15917    1.0
outl_loglike[414]   3.32  4.7e-3   0.91   1.05    2.9   3.51   3.95    4.5  37356    1.0
outl_loglike[415]   3.76  9.7e-3   1.07   1.69   3.62   3.98   4.22   4.64  12147    1.0
outl_loglike[416]   3.56    0.01    1.5   1.12   3.46   3.85    4.1   4.53  12614    1.0
outl_loglike[417]   3.79  7.9e-3   0.94   1.73   3.63   3.99   4.23   4.65  14255    1.0
outl_loglike[418]   3.34    0.01   1.24   0.96   3.23    3.6   3.84   4.29  12771    1.0
outl_loglike[419]   3.76  7.2e-3   0.99   1.61   3.61   3.98   4.22   4.64  18905    1.0
outl_loglike[420]   4.13  1.9e-3   0.31   3.45   3.95   4.14   4.32   4.69  25252    1.0
outl_loglike[421]   3.76  8.8e-3    1.0   1.72   3.61   3.97   4.21   4.64  12911    1.0
outl_loglike[422]   3.76  8.6e-3   1.01   1.72   3.62   3.97   4.21   4.63  14045    1.0
outl_loglike[423]   3.71    0.01   1.27   1.53   3.58   3.96    4.2   4.62  11565    1.0
outl_loglike[424]   3.53    0.01   1.43   1.06   3.43   3.81   4.05   4.48  10909    1.0
outl_loglike[425]   3.75  9.1e-3   1.11   1.56    3.6   3.99   4.23   4.65  15066    1.0
outl_loglike[426]   3.64    0.01   1.43   1.12   3.53   3.93   4.18   4.61  13155    1.0
outl_loglike[427]    3.5    0.02   1.76   0.77   3.44   3.84   4.09   4.52  10938    1.0
outl_loglike[428]   3.43    0.01   1.37   1.04   3.32    3.7   3.95   4.39  12028    1.0
outl_loglike[429]   3.26    0.02   1.87   0.09   3.21   3.64   3.89   4.34  10755    1.0
outl_loglike[430]   3.82  6.7e-3    0.8   2.02   3.65   3.99   4.22   4.65  14091    1.0
outl_loglike[431]    3.9  4.9e-3   0.63   2.33   3.73   4.03   4.25   4.66  16303    1.0
outl_loglike[432]    3.7    0.01    1.3   1.45   3.59   3.97    4.2   4.62  12968    1.0
outl_loglike[433]   3.51    0.01   1.26   1.19   3.38   3.77   4.02   4.46  11193    1.0
outl_loglike[434]   3.89  6.1e-3   0.69   2.26   3.72   4.03   4.25   4.67  12743    1.0
outl_loglike[435]   3.85  6.7e-3   0.77   2.08   3.69   4.01   4.24   4.66  13175    1.0
outl_loglike[436]   3.49    0.02   1.85  -0.21   3.42   3.93   4.19   4.63  14274    1.0
outl_loglike[437]    3.7    0.01   1.31   1.51   3.58   3.95   4.19   4.62  12396    1.0
outl_loglike[438]   4.02  2.8e-3   0.43   2.95   3.84   4.08   4.29   4.69  23330    1.0
outl_loglike[439]    3.7    0.01   1.25   1.49   3.57   3.95   4.19   4.62   9495    1.0
outl_loglike[440]   3.43    0.02    2.3   0.09   3.44   3.86   4.11   4.54   8988    1.0
outl_loglike[441]   3.79  7.9e-3   0.94   1.72   3.63   3.99   4.23   4.65  14259    1.0
outl_loglike[442]   3.72    0.01   1.22   1.48    3.6   3.97   4.21   4.64  10652    1.0
outl_loglike[443]   2.09  8.7e-3   1.48  -1.69   1.42   2.39   3.11   4.05  28987    1.0
outl_loglike[444]   3.45  4.1e-3   0.72    1.7   3.07   3.57   3.96    4.5  30465    1.0
outl_loglike[445]   3.73  9.4e-3    1.1   1.58   3.59   3.96   4.19   4.62  13819    1.0
outl_loglike[446]   3.83  6.7e-3   0.85   1.98   3.68    4.0   4.23   4.66  16111    1.0
outl_loglike[447]   3.87  6.1e-3   0.72   2.14    3.7   4.03   4.25   4.67  13930    1.0
outl_loglike[448]   3.35    0.02   1.67   0.55   3.28   3.68   3.93   4.38  10082    1.0
outl_loglike[449]   4.05  2.5e-3   0.39   3.12   3.88    4.1    4.3   4.69  23976    1.0
outl_loglike[450]   3.53    0.02   1.88  -0.05   3.48   3.94    4.2   4.63  11476    1.0
outl_loglike[451]   3.81  6.6e-3   0.86   1.92   3.65   3.99   4.22   4.65  16977    1.0
outl_loglike[452]    4.0  3.7e-3   0.48   2.79   3.83   4.08   4.29   4.69  16906    1.0
outl_loglike[453]   4.14  2.2e-3   0.31   3.48   3.96   4.15   4.34   4.72  19046    1.0
outl_loglike[454]   3.49  3.6e-3   0.74   1.68   3.13   3.64    4.0   4.51  43365    1.0
outl_loglike[455]   3.69    0.01   1.34   1.38   3.57   3.96    4.2   4.62  11943    1.0
outl_loglike[456]   4.11  2.6e-3   0.35   3.31   3.93   4.13   4.33   4.71  17099    1.0
outl_loglike[457]   3.39    0.02   2.37  -0.02   3.41   3.84    4.1   4.53   9119    1.0
outl_loglike[458]   4.19  2.0e-3   0.27    3.7   4.02   4.19   4.36   4.74  18594    1.0
outl_loglike[459]   3.37    0.02   1.95   0.16   3.34   3.76   4.02   4.44  10727    1.0
outl_loglike[460]   3.66    0.01   1.45   1.35   3.56   3.94   4.18   4.61  10438    1.0
outl_loglike[461]   3.89  5.3e-3   0.66   2.28   3.72   4.03   4.25   4.66  15433    1.0
outl_loglike[462]   3.05  6.3e-3   0.72   1.29   2.87   3.19   3.43   3.88  13004    1.0
outl_loglike[463]   3.71    0.01   1.23    1.4   3.58   3.96    4.2   4.63  11711    1.0
outl_loglike[464]   3.87  5.9e-3   0.73   2.17    3.7   4.02   4.25   4.67  15168    1.0
outl_loglike[465]   3.76  8.8e-3   1.07   1.57   3.62   3.99   4.23   4.66  14881    1.0
outl_loglike[466]   3.34    0.02   2.35  -1.82   3.33    3.9   4.19   4.63  12369    1.0
outl_loglike[467]   2.79  5.5e-3   0.82   0.71   2.59   2.98   3.24    3.7  21754    1.0
outl_loglike[468]   4.13  2.5e-3   0.32   3.42   3.96   4.15   4.34   4.72  16387    1.0
outl_loglike[469]   3.86  4.0e-3   0.63   2.18   3.66    4.0   4.24   4.66  25477    1.0
outl_loglike[470]    3.0    0.03    3.2  -6.21   3.15   3.84   4.16   4.62  11857    1.0
outl_loglike[471]   3.35    0.01   1.39   0.89   3.24   3.62   3.87   4.32  10767    1.0
outl_loglike[472]   3.05  6.9e-3   0.82    1.1   2.89   3.23   3.47   3.92  14004    1.0
outl_loglike[473]   3.93  4.8e-3   0.59   2.42   3.75   4.04   4.26   4.67  15198    1.0
outl_loglike[474]   3.61    0.02   1.85   0.86   3.55   3.96    4.2   4.63  10877    1.0
outl_loglike[475]   3.31    0.02    2.2  -0.19   3.31   3.75   4.01   4.45  10065    1.0
outl_loglike[476]   3.77  8.4e-3   1.02   1.63   3.61   3.99   4.23   4.66  14483    1.0
outl_loglike[477]   3.96  4.1e-3   0.53   2.63   3.79   4.06   4.27   4.67  16594    1.0
outl_loglike[478]   3.46    0.02   2.02   0.49   3.43   3.84   4.09   4.53  12048    1.0
outl_loglike[479]    3.2  9.5e-3   1.13   0.84   3.08   3.44    3.7   4.14  14125    1.0
outl_loglike[480]   3.12  5.8e-3   0.68   1.42   2.94   3.25   3.49   3.93  13741    1.0
outl_loglike[481]   2.72  6.0e-3   0.85   0.54   2.51   2.92   3.18   3.65  20103    1.0
outl_loglike[482]   3.33    0.02   1.56   0.57   3.24   3.65    3.9   4.35  10460    1.0
outl_loglike[483]   3.88  2.8e-3   0.52   2.57   3.64   3.97   4.22   4.64  33973    1.0
outl_loglike[484]    4.2  2.0e-3   0.27    3.7   4.02   4.19   4.37   4.75  17153    1.0
outl_loglike[485]   3.77  3.2e-3    0.6   2.27   3.51    3.9   4.17    4.6  34996    1.0
outl_loglike[486]   3.59    0.02   1.59   1.07    3.5   3.89   4.13   4.56  10991    1.0
outl_loglike[487]    3.6    0.02   1.64   0.83   3.53   3.94   4.19   4.61  10883    1.0
outl_loglike[488]   3.49    0.02   2.06  -0.16   3.47   3.94    4.2   4.63  11636    1.0
outl_loglike[489]   4.17  2.2e-3   0.29   3.59    4.0   4.17   4.36   4.73  17085    1.0
outl_loglike[490]    3.9  5.5e-3   0.65   2.31   3.74   4.04   4.26   4.67  14065    1.0
outl_loglike[491]   3.06  6.0e-3    0.7   1.34   2.89    3.2   3.43   3.88  13739    1.0
outl_loglike[492]   3.39    0.02   1.62   0.77   3.31    3.7   3.95   4.39  10082    1.0
outl_loglike[493]    3.4    0.01   1.47   0.97    3.3   3.69   3.93   4.37  11614    1.0
outl_loglike[494]   3.82  6.3e-3    0.8   1.87   3.65    4.0   4.24   4.65  15963    1.0
outl_loglike[495]   3.71    0.01    1.2   1.44   3.58   3.97   4.21   4.63  12434    1.0
outl_loglike[496]   3.91  4.5e-3   0.61   2.36   3.74   4.04   4.26   4.67  17767    1.0
outl_loglike[497]   3.46    0.02   1.68   0.63   3.39    3.8   4.05   4.48  10525    1.0
outl_loglike[498]   3.08    0.02    2.0  -0.69   3.07   3.51   3.77   4.22  10317    1.0
outl_loglike[499]    3.2    0.01   1.23   0.65   3.08   3.46   3.72   4.16  12483    1.0
outl_loglike[500]   3.52    0.02    1.8   0.64   3.46   3.88   4.13   4.57   9891    1.0
outl_loglike[501]   3.28  9.1e-3   1.02   1.12   3.13   3.49   3.74   4.18  12462    1.0
outl_loglike[502]   0.93    0.01   2.18  -4.68  -0.04   1.45   2.46   3.73  32245    1.0
outl_loglike[503]   3.96  3.9e-3   0.52   2.65   3.78   4.05   4.27   4.68  18364    1.0
outl_loglike[504]   3.94  3.7e-3   0.54   2.54   3.76   4.04   4.26   4.68  22189    1.0
outl_loglike[505]   3.95  4.2e-3   0.53   2.57   3.77   4.04   4.26   4.67  15894    1.0
outl_loglike[506]   3.26    0.01    1.3   0.73   3.14   3.53   3.78   4.22  12183    1.0
outl_loglike[507]   3.57    0.02   1.63   1.12   3.48   3.88   4.13   4.55  11276    1.0
outl_loglike[508]   3.86  4.0e-3   0.63   2.22   3.65    4.0   4.24   4.66  24822    1.0
outl_loglike[509]   3.62    0.01   1.37   1.25   3.51    3.9   4.14   4.57  12535    1.0
outl_loglike[510]    3.8  8.1e-3   0.96   1.84   3.64   3.99   4.23   4.65  14091    1.0
outl_loglike[511]   3.58    0.02   1.61   0.98   3.49    3.9   4.15   4.58  11219    1.0
outl_loglike[512]   3.38    0.01    1.5   0.78   3.28   3.68   3.93   4.37  11406    1.0
outl_loglike[513]   3.72    0.01   1.23    1.5   3.59   3.97   4.21   4.63  12294    1.0
outl_loglike[514]   3.26    0.01   1.15   1.01   3.12   3.49   3.74   4.19  12499    1.0
outl_loglike[515]   3.86  5.7e-3   0.74   2.07   3.69   4.02   4.25   4.65  16784    1.0
outl_loglike[516]   3.11  7.2e-3    0.8   1.23   2.95   3.27   3.52   3.96  12587    1.0
outl_loglike[517]   3.78  8.2e-3   0.94   1.78   3.63   3.98   4.22   4.64  13079    1.0
outl_loglike[518]   3.99  4.0e-3   0.49   2.75   3.82   4.07   4.27   4.67  14827    1.0
outl_loglike[519]   4.06  3.1e-3    0.4   3.07   3.89    4.1   4.31   4.71  16706    1.0
outl_loglike[520]   3.82  6.2e-3   0.81   1.87   3.65    4.0   4.24   4.66  17268    1.0
outl_loglike[521]   3.57    0.02    1.9   0.74   3.51   3.92   4.17    4.6  11437    1.0
outl_loglike[522]   3.25    0.01   1.65   0.37   3.17   3.59   3.84   4.29  12258    1.0
outl_loglike[523]   3.65    0.01   1.58   1.12   3.56   3.96   4.21   4.64  11553    1.0
outl_loglike[524]   4.09  2.9e-3   0.37   3.21   3.91   4.12   4.31    4.7  16694    1.0
outl_loglike[525]   3.81  7.7e-3   0.88   1.86   3.65    4.0   4.23   4.65  12862    1.0
outl_loglike[526]   3.43    0.02   1.57   0.91   3.34   3.74   3.99   4.43  10630    1.0
outl_loglike[527]   3.21    0.02   1.67   0.26   3.15   3.56   3.81   4.25  12115    1.0
outl_loglike[528]   3.55    0.02   1.64   0.97   3.48   3.87   4.12   4.54   9324    1.0
outl_loglike[529]   3.26    0.01   1.45   0.49   3.17   3.58   3.83   4.27  10706    1.0
outl_loglike[530]   3.49    0.01   1.34   0.98   3.38   3.77   4.02   4.46  12239    1.0
outl_loglike[531]   3.23    0.01   1.47   0.51   3.13   3.53   3.79   4.24  12250    1.0
outl_loglike[532]   3.28  9.7e-3   1.09   1.05   3.15   3.51   3.75   4.19  12635    1.0
outl_loglike[533]   3.87  6.3e-3   0.73   2.16    3.7   4.02   4.25   4.67  13135    1.0
outl_loglike[534]    3.9  5.0e-3   0.63   2.29   3.73   4.03   4.26   4.67  15446    1.0
