Inference for Stan model: anon_model_5d703b856fa2f28cab8159e4abe012f4.
4 chains, each with iter=20000; warmup=10000; thin=1; 
post-warmup draws per chain=10000, total post-warmup draws=40000.

                    mean se_mean     sd   2.5%    25%    50%    75%  97.5%  n_eff   Rhat
outl_loglike[514]    4.6  2.2e-3   0.37   3.85   4.37    4.6   4.84   5.34  28559    1.0
outl_loglike[515]   4.55  2.5e-3   0.41   3.65   4.32   4.56   4.81   5.31  26128    1.0
outl_loglike[516]   4.36  4.3e-3   0.61   2.84   4.12   4.45   4.72   5.25  20371    1.0
outl_loglike[517]   4.13  2.9e-3   0.62   2.67   3.79   4.21   4.55   5.13  45368    1.0
outl_loglike[518]    4.6  1.9e-3   0.37   3.88   4.37    4.6   4.84   5.33  37848    1.0
outl_loglike[519]   4.49  2.9e-3   0.46   3.41   4.26   4.53   4.78    5.3  25804    1.0
outl_loglike[520]   3.56  1.9e-3   0.35    2.9   3.33   3.55   3.79   4.29  33281    1.0
outl_loglike[521]   3.77  6.8e-3   1.01   1.36   3.51   3.99   4.32   4.89  21968    1.0
outl_loglike[522]   4.31  3.6e-3   0.63   2.72   4.05   4.42   4.71   5.24  30770    1.0
outl_loglike[523]   3.72  9.9e-3    1.5  -0.04   3.39   4.11   4.53   5.13  22798    1.0
outl_loglike[524]   4.44  3.5e-3   0.49   3.28   4.21   4.48   4.74   5.25  19826    1.0
outl_loglike[525]   4.32  4.7e-3   0.66   2.69   4.09   4.42    4.7   5.23  20085    1.0
outl_loglike[526]   3.27  1.7e-3   0.33   2.68   3.04   3.25   3.48   3.97  37786    1.0
outl_loglike[527]   4.65  1.9e-3   0.34   4.01   4.43   4.64   4.87   5.36  32303    1.0
outl_loglike[528]    4.6  1.9e-3   0.36   3.89   4.37    4.6   4.84   5.34  36681    1.0
outl_loglike[529]   3.47  4.5e-3   0.94   1.27   2.97   3.62   4.14   4.88  43853    1.0
outl_loglike[530]   4.34  5.0e-3   0.66   2.74    4.1   4.44   4.72   5.25  17499    1.0
outl_loglike[531]   4.29  2.5e-3   0.53   3.08    4.0   4.35   4.65    5.2  43123    1.0
outl_loglike[532]   4.32  3.9e-3   0.63   2.72   4.07   4.42    4.7   5.24  26478    1.0
outl_loglike[533]   3.72  2.9e-3    0.7   2.11   3.31    3.8   4.21   4.87  57822    1.0
outl_loglike[534]   4.58  2.4e-3   0.39   3.79   4.35   4.59   4.83   5.33  26774    1.0
outl_loglike[535]   4.21  5.6e-3   0.82   2.22   3.97   4.37   4.67    5.2  20992    1.0
outl_loglike[536]   2.14  5.3e-3   1.24  -0.75   1.47    2.3   3.01   4.07  53529    1.0
outl_loglike[537]   4.68  1.8e-3   0.33   4.07   4.45   4.67   4.89   5.37  34777    1.0
outl_loglike[538]   4.09  7.9e-3   1.14   1.59   3.87   4.33   4.64   5.19  20971    1.0
outl_loglike[539]    4.4  2.7e-3   0.52   3.19   4.14   4.45   4.73   5.25  36162    1.0
outl_loglike[540]   4.47  2.6e-3   0.46   3.43   4.23    4.5   4.76   5.27  31354    1.0
outl_loglike[541]   4.31  2.1e-3   0.46   3.32   4.03   4.33   4.61   5.15  48543    1.0
outl_loglike[542]   4.53  2.0e-3   0.39   3.72   4.28   4.53   4.78   5.29  39866    1.0
outl_loglike[543]   4.31  4.0e-3   0.64   2.69   4.06   4.42   4.71   5.24  26501    1.0
outl_loglike[544]   4.42  3.3e-3   0.53   3.13   4.19   4.49   4.75   5.26  25415    1.0
outl_loglike[545]   4.45  2.8e-3   0.49   3.29   4.21    4.5   4.76   5.27  30010    1.0
outl_loglike[546]   4.46  2.1e-3   0.43   3.53    4.2   4.47   4.74   5.25  41498    1.0
outl_loglike[547]   3.45  5.2e-3   1.01   1.03   2.94   3.62   4.16   4.88  38475    1.0
outl_loglike[548]   4.49  3.2e-3   0.47   3.41   4.26   4.53   4.78    5.3  21395    1.0
outl_loglike[549]   3.27  1.7e-3   0.33   2.68   3.04   3.25   3.48   3.97  37786    1.0
outl_loglike[550]   2.86  5.1e-3   1.14   0.18   2.27   3.02   3.65   4.57  49343    1.0
outl_loglike[551]   3.45  6.9e-3   1.28   0.26   2.94   3.74   4.29   4.98  34111    1.0
outl_loglike[552]   4.66  1.9e-3   0.34   4.02   4.43   4.65   4.88   5.37  33814    1.0
outl_loglike[553]    4.6  2.1e-3   0.36   3.89   4.37    4.6   4.84   5.33  30194    1.0
outl_loglike[554]    4.6  2.1e-3   0.37   3.84   4.37    4.6   4.84   5.34  31143    1.0
outl_loglike[555]    4.4  3.4e-3   0.56   3.01   4.15   4.47   4.74   5.27  26979    1.0
outl_loglike[556]    4.6  2.2e-3   0.37   3.86   4.37    4.6   4.84   5.34  27650    1.0
outl_loglike[557]   4.35  3.9e-3   0.62    2.8   4.11   4.45   4.72   5.26  25513    1.0
outl_loglike[558]   2.97  3.7e-3   0.86   1.05   2.45   3.05   3.57   4.41  54079    1.0
outl_loglike[559]   4.45  3.4e-3    0.5   3.24   4.22   4.51   4.77   5.28  21403    1.0
outl_loglike[560]   4.39  3.9e-3   0.58   2.96   4.15   4.47   4.74   5.26  21577    1.0
outl_loglike[561]   4.45  2.6e-3   0.48   3.33    4.2   4.49   4.76   5.27  33403    1.0
outl_loglike[562]   4.44  3.6e-3   0.52   3.19    4.2   4.49   4.76   5.27  20796    1.0
outl_loglike[563]   4.01  2.6e-3    0.6   2.67   3.66   4.07   4.42   5.03  53783    1.0
outl_loglike[564]   4.35  4.8e-3   0.63    2.8   4.13   4.45   4.72   5.24  17624    1.0
outl_loglike[565]   4.62  2.1e-3   0.36   3.92   4.39   4.62   4.85   5.34  27964    1.0
outl_loglike[566]   4.29  4.6e-3   0.63   2.73   4.06   4.39   4.67   5.19  18707    1.0
outl_loglike[567]   4.37  2.8e-3   0.53   3.12    4.1   4.43   4.71   5.24  36905    1.0
outl_loglike[568]   3.79  5.1e-3   0.98   1.39   3.35   3.99   4.45   5.08  36197    1.0
outl_loglike[569]   4.47  3.3e-3   0.48   3.35   4.24   4.51   4.77   5.28  20459    1.0
outl_loglike[570]   4.39  4.2e-3   0.59   2.94   4.16   4.48   4.75   5.27  19343    1.0
outl_loglike[571]   4.68  1.8e-3   0.33   4.06   4.45   4.66   4.89   5.37  33398    1.0
outl_loglike[572]   4.59  2.3e-3   0.38   3.82   4.36    4.6   4.83   5.33  28113    1.0
outl_loglike[573]   4.53  2.3e-3   0.42   3.63   4.29   4.55    4.8   5.31  33844    1.0
outl_loglike[574]   4.63  2.1e-3   0.36   3.93    4.4   4.62   4.85   5.35  29715    1.0
outl_loglike[575]   4.48  3.3e-3   0.49   3.33   4.24   4.52   4.78   5.29  21429    1.0
outl_loglike[576]   3.66  4.4e-3   0.95   1.37   3.19   3.83   4.32   5.01  46859    1.0
outl_loglike[577]   4.29  2.2e-3   0.48   3.25    4.0   4.32   4.61   5.16  46049    1.0
outl_loglike[578]   4.37  2.1e-3   0.45   3.41   4.09   4.39   4.67   5.19  45428    1.0
outl_loglike[579]   4.37  3.9e-3   0.56    3.0   4.14   4.45   4.71   5.23  20809    1.0
outl_loglike[580]   4.31  4.4e-3   0.61    2.8   4.08    4.4   4.68   5.21  19148    1.0
outl_loglike[581]   4.62  1.8e-3   0.35   3.94   4.39   4.62   4.85   5.34  36883    1.0
outl_loglike[582]   4.62  2.0e-3   0.37    3.9   4.39   4.62   4.85   5.35  34465    1.0
outl_loglike[583]    4.2  5.1e-3   0.81   2.17   3.95   4.37   4.68   5.23  25437    1.0
outl_loglike[584]   4.36  2.9e-3   0.53    3.1   4.08   4.42    4.7   5.24  34287    1.0
outl_loglike[585]   4.31  3.4e-3   0.62   2.77   4.04   4.41    4.7   5.23  32223    1.0
outl_loglike[586]   4.44  3.3e-3    0.5   3.24    4.2   4.49   4.75   5.26  23456    1.0
outl_loglike[587]    3.8  3.2e-3   0.75   2.07   3.38    3.9   4.32   4.97  54662    1.0
outl_loglike[588]   4.32  4.5e-3   0.67   2.64   4.08   4.43   4.71   5.24  22707    1.0
outl_loglike[589]   3.12  5.0e-3   1.13   0.36   2.54    3.3    3.9   4.75  51809    1.0
outl_loglike[590]   4.37  4.1e-3   0.57   2.94   4.14   4.45   4.72   5.24  19990    1.0
outl_loglike[591]   1.73  5.6e-3   1.31  -1.36   1.01   1.89   2.64   3.81  54363    1.0
outl_loglike[592]   3.21    0.01   1.74  -1.62   2.72   3.67   4.28    5.0  26417    1.0
outl_loglike[593]  -1.49  7.3e-3   1.63  -4.97  -2.53  -1.38  -0.33   1.38  50550    1.0
outl_loglike[594]   4.36  3.0e-3   0.55   3.04    4.1   4.43   4.71   5.24  33587    1.0
outl_loglike[595]    4.3  4.9e-3   0.65   2.68   4.07   4.41   4.69   5.21  17632    1.0
outl_loglike[596]   4.24  3.9e-3   0.69   2.52   3.96   4.37   4.67   5.22  30641    1.0
outl_loglike[597]   4.53  2.3e-3   0.41   3.65   4.29   4.55   4.79    5.3  31373    1.0
outl_loglike[598]   4.43  2.7e-3    0.5   3.26   4.17   4.48   4.75   5.28  34959    1.0
outl_loglike[599]   4.66  1.8e-3   0.34   4.04   4.44   4.65   4.88   5.36  34160    1.0
outl_loglike[600]   4.37  4.6e-3   0.61   2.87   4.13   4.46   4.73   5.24  17862    1.0
outl_loglike[601]   4.47  2.0e-3   0.38    3.7   4.23   4.47   4.71   5.21  35157    1.0
outl_loglike[602]   4.49  3.0e-3   0.48   3.36   4.25   4.53   4.79    5.3  25194    1.0
outl_loglike[603]   4.61  2.0e-3   0.36   3.89   4.38    4.6   4.84   5.32  34083    1.0
outl_loglike[604]   4.37  2.3e-3   0.49   3.27    4.1   4.41   4.69   5.22  44354    1.0
outl_loglike[605]   4.05  6.4e-3    0.9   1.83   3.78   4.25   4.57   5.11  19765    1.0
outl_loglike[606]    4.4  2.3e-3   0.46   3.38   4.14   4.44   4.71   5.22  41412    1.0
outl_loglike[607]   4.62  2.1e-3   0.36    3.9   4.39   4.62   4.85   5.35  30237    1.0
outl_loglike[608]   3.92  7.8e-3   1.19   1.01   3.61   4.21   4.59   5.16  23612    1.0
outl_loglike[609]   4.55  2.4e-3   0.42   3.63   4.31   4.56   4.81   5.32  30447    1.0
outl_loglike[610]   4.43  2.5e-3   0.49   3.32   4.18   4.48   4.75   5.27  39078    1.0
outl_loglike[611]   4.57  2.5e-3    0.4   3.74   4.34   4.58   4.82   5.32  25158    1.0
outl_loglike[612]   4.18  3.6e-3   0.67   2.55   3.86    4.3   4.62   5.18  33640    1.0
outl_loglike[613]   4.39  3.7e-3   0.56    3.0   4.16   4.46   4.73   5.26  23617    1.0
outl_loglike[614]   2.95  3.9e-3   0.91   0.91   2.41   3.04   3.58   4.46  53358    1.0
outl_loglike[615]   4.34  4.5e-3   0.63   2.78   4.11   4.45   4.72   5.24  20241    1.0
outl_loglike[616]   4.46  3.6e-3   0.51   3.23   4.23   4.51   4.77    5.3  20220    1.0
outl_loglike[617]   4.47  2.4e-3   0.45   3.45   4.22    4.5   4.77   5.28  35651    1.0
outl_loglike[618]   2.87    0.01   1.96  -2.73   2.33   3.38   4.09    4.9  28302    1.0
outl_loglike[619]   4.64  1.8e-3   0.35   3.96   4.41   4.63   4.86   5.35  35963    1.0
outl_loglike[620]    4.3  4.2e-3   0.67   2.58   4.06   4.43   4.71   5.24  25918    1.0
outl_loglike[621]    4.3  2.5e-3   0.53    3.1   4.01   4.35   4.65    5.2  42974    1.0
outl_loglike[622]   4.35  2.1e-3   0.45    3.4   4.07   4.37   4.65   5.18  46066    1.0
outl_loglike[623]   3.45  9.1e-3   1.56  -0.57   2.98   3.84   4.39   5.06  29528    1.0
outl_loglike[624]   4.03  7.8e-3   1.13   1.43   3.79   4.29   4.62   5.17  20960    1.0
outl_loglike[625]   4.38  4.1e-3    0.6   2.91   4.15   4.46   4.74   5.26  21861    1.0
outl_loglike[626]   4.34  4.8e-3   0.64   2.79   4.11   4.44   4.72   5.24  18132    1.0
outl_loglike[627]   2.95  8.6e-3    1.6  -1.32   2.34   3.31   4.02   4.86  34561    1.0
outl_loglike[628]   3.65  4.5e-3   0.97   1.31   3.17   3.83   4.32   5.01  45883    1.0
outl_loglike[629]  -2.04  8.6e-3    2.0  -6.31  -3.32  -1.92   -0.6   1.48  54785    1.0
outl_loglike[630]   4.43  3.8e-3   0.53   3.13    4.2   4.49   4.76   5.27  19911    1.0
outl_loglike[631]   4.67  1.8e-3   0.34   4.04   4.44   4.65   4.88   5.37  34854    1.0
outl_loglike[632]    4.6  2.1e-3   0.37   3.87   4.37    4.6   4.84   5.34  31044    1.0
outl_loglike[633]   4.53  2.7e-3   0.43   3.56    4.3   4.55    4.8   5.31  24689    1.0
outl_loglike[634]   4.04  2.4e-3   0.54    2.9   3.71   4.07   4.41   5.01  49118    1.0
outl_loglike[635]   4.38  2.3e-3   0.48   3.31    4.1   4.41    4.7   5.22  44271    1.0
outl_loglike[636]   4.53  2.8e-3   0.43   3.58   4.29   4.55    4.8    5.3  22956    1.0
outl_loglike[637]   4.38  4.0e-3   0.59   2.92   4.15   4.47   4.73   5.25  21605    1.0
outl_loglike[638]   4.13  3.0e-3   0.63   2.65    3.8   4.22   4.56   5.13  44361    1.0
outl_loglike[639]   4.37  3.1e-3   0.56   2.98   4.11   4.44   4.73   5.25  33386    1.0
outl_loglike[640]    3.9  3.4e-3   0.75   2.14    3.5   4.02   4.43   5.05  47308    1.0
outl_loglike[641]   4.68  1.8e-3   0.33   4.07   4.45   4.66   4.89   5.37  35181    1.0
outl_loglike[642]   4.47  3.4e-3   0.49   3.32   4.24   4.52   4.78   5.29  20320    1.0
outl_loglike[643]   3.82  4.9e-3   0.95   1.48    3.4   4.03   4.45   5.07  38054    1.0
outl_loglike[644]   4.47  2.9e-3   0.48   3.35   4.23   4.51   4.77   5.29  27220    1.0
outl_loglike[645]   3.27  1.7e-3   0.33   2.68   3.04   3.25   3.48   3.97  37786    1.0
outl_loglike[646]   4.64  2.0e-3   0.35   3.97   4.41   4.63   4.86   5.35  31841    1.0
outl_loglike[647]    4.3  2.4e-3    0.5   3.18   4.02   4.35   4.64   5.19  45385    1.0
outl_loglike[648]   4.66  1.9e-3   0.34   4.03   4.43   4.65   4.88   5.36  32176    1.0
outl_loglike[649]   4.63  2.1e-3   0.36   3.93    4.4   4.62   4.85   5.35  28817    1.0
outl_loglike[650]   4.48  1.9e-3   0.41   3.64   4.23   4.49   4.75   5.25  43458    1.0
outl_loglike[651]   4.51  2.7e-3   0.43   3.58   4.28   4.54   4.78   5.29  25249    1.0
outl_loglike[652]   4.45  2.2e-3   0.45   3.46   4.19   4.47   4.74   5.26  42172    1.0
outl_loglike[653]   4.55  2.1e-3    0.4   3.72   4.31   4.56   4.81   5.31  36510    1.0
outl_loglike[654]   3.77  5.5e-3   0.99   1.34   3.32   3.97   4.43   5.05  32685    1.0
outl_loglike[655]   4.36  3.8e-3   0.59   2.91   4.11   4.44   4.72   5.24  23445    1.0
outl_loglike[656]   3.95  6.1e-3    1.0   1.42   3.57   4.19   4.58   5.16  26712    1.0
outl_loglike[657]   4.41  3.5e-3   0.54   3.11   4.18   4.48   4.74   5.27  23508    1.0
outl_loglike[658]   4.64  1.9e-3   0.35   3.97   4.41   4.63   4.86   5.34  33916    1.0
outl_loglike[659]   4.39  2.3e-3   0.45   3.41   4.12   4.42   4.69   5.22  38447    1.0
outl_loglike[660]   4.52  2.7e-3   0.43   3.57   4.29   4.55    4.8    5.3  26095    1.0
outl_loglike[661]   4.36  2.3e-3   0.49   3.26   4.08    4.4   4.68   5.21  43250    1.0
outl_loglike[662]   4.38  2.3e-3   0.47   3.34    4.1   4.41   4.69   5.23  41780    1.0
outl_loglike[663]    4.5  1.9e-3    0.4    3.7   4.25    4.5   4.75   5.26  41356    1.0
outl_loglike[664]   4.34  3.4e-3   0.58    2.9   4.09   4.43   4.71   5.24  29324    1.0
outl_loglike[665]   4.53  2.5e-3   0.43   3.58   4.29   4.55   4.81    5.3  28132    1.0
outl_loglike[666]   4.29  2.6e-3   0.53   3.07    4.0   4.34   4.64   5.18  42610    1.0
outl_loglike[667]   4.43  3.5e-3    0.5   3.25   4.19   4.48   4.74   5.25  19856    1.0
outl_loglike[668]   4.47  2.8e-3   0.46   3.42   4.24   4.51   4.76   5.27  25996    1.0
outl_loglike[669]   4.32  2.2e-3   0.49   3.24   4.03   4.35   4.64   5.18  49285    1.0
outl_loglike[670]   4.52  2.1e-3   0.41   3.66   4.26   4.53   4.78   5.29  38693    1.0
outl_loglike[671]   3.29  2.4e-3   0.52   2.15   2.99   3.33   3.64    4.2  46027    1.0
outl_loglike[672]    4.5  1.9e-3   0.39   3.69   4.26   4.51   4.76   5.28  41552    1.0
outl_loglike[673]   4.41  3.7e-3   0.52   3.16   4.18   4.47   4.73   5.25  19709    1.0
outl_loglike[674]    4.4  3.8e-3   0.55   3.05   4.17   4.47   4.74   5.25  20919    1.0
outl_loglike[675]   4.25  4.0e-3    0.7   2.48   3.97   4.38   4.69   5.23  31129    1.0
outl_loglike[676]   4.39  2.4e-3   0.48   3.29   4.12   4.43    4.7   5.24  41521    1.0
outl_loglike[677]    4.5  2.8e-3   0.45   3.48   4.27   4.53   4.78   5.29  26261    1.0
outl_loglike[678]   4.05  4.8e-3   0.82   1.96    3.7   4.23   4.58   5.15  29343    1.0
outl_loglike[679]   3.99  3.5e-3   0.76   2.15    3.6   4.12   4.51   5.12  45910    1.0
outl_loglike[680]   4.46  2.0e-3   0.42   3.57    4.2   4.47   4.73   5.25  43540    1.0
outl_loglike[681]   4.38  2.1e-3   0.46   3.39   4.11   4.41   4.68   5.22  46220    1.0
outl_loglike[682]   1.58  5.9e-3   1.35  -1.58   0.83   1.76   2.54   3.71  52830    1.0
outl_loglike[683]   3.97  4.2e-3   0.82   1.94   3.58   4.13   4.52   5.13  39063    1.0
outl_loglike[684]   4.48  2.8e-3   0.47   3.39   4.25   4.52   4.78   5.29  27282    1.0
outl_loglike[685]    4.3  6.0e-3   0.72   2.61   4.08   4.42    4.7   5.22  14468    1.0
outl_loglike[686]   4.18  5.3e-3   0.83   2.11    3.9   4.35   4.67   5.21  24869    1.0
outl_loglike[687]   4.66  1.8e-3   0.34   4.02   4.43   4.64   4.87   5.36  35284    1.0
outl_loglike[688]   4.54  1.9e-3   0.39   3.75    4.3   4.54   4.79   5.29  40726    1.0
outl_loglike[689]   4.31  4.6e-3   0.66   2.68   4.08   4.42    4.7   5.22  20226    1.0
outl_loglike[690]   4.49  3.0e-3   0.46   3.44   4.25   4.52   4.78   5.28  23784    1.0
outl_loglike[691]   4.46  2.1e-3   0.42   3.57    4.2   4.47   4.73   5.24  40737    1.0
outl_loglike[692]   4.66  1.9e-3   0.34   4.02   4.43   4.65   4.87   5.36  31951    1.0
outl_loglike[693]   3.71  3.3e-3   0.78   1.88   3.27   3.82   4.25   4.93  56818    1.0
outl_loglike[694]   4.29  2.3e-3    0.5   3.16    4.0   4.33   4.63   5.17  48809    1.0
outl_loglike[695]   4.62  1.9e-3   0.36   3.92   4.39   4.62   4.85   5.34  34103    1.0
outl_loglike[696]   4.49  2.6e-3   0.46   3.43   4.25   4.52   4.78    5.3  31545    1.0
outl_loglike[697]   4.09  2.4e-3   0.52   2.98   3.77   4.12   4.45   5.03  48549    1.0
outl_loglike[698]   4.57  2.3e-3    0.4   3.74   4.34   4.58   4.82   5.32  31166    1.0
outl_loglike[699]   4.01  3.2e-3    0.7   2.36   3.62    4.1   4.49   5.11  47936    1.0
outl_loglike[700]   4.57  2.2e-3   0.39   3.74   4.33   4.58   4.82   5.32  30835    1.0
outl_loglike[701]   4.46  3.2e-3    0.5   3.25   4.23   4.52   4.77   5.29  25251    1.0
outl_loglike[702]   3.35  4.0e-3   0.93   1.17   2.84   3.48   4.01    4.8  55636    1.0
outl_loglike[703]   4.56  2.5e-3   0.41   3.68   4.33   4.58   4.82   5.32  26238    1.0
outl_loglike[704]   4.51  2.3e-3   0.43   3.57   4.27   4.54   4.79   5.29  33646    1.0
outl_loglike[705]    4.6  2.2e-3   0.37   3.86   4.37    4.6   4.84   5.34  29146    1.0
outl_loglike[706]   3.86  3.9e-3   0.83   1.85   3.43    4.0   4.43   5.07  45046    1.0
outl_loglike[707]   4.01  3.0e-3   0.68   2.42   3.64   4.11   4.48    5.1  51094    1.0
outl_loglike[708]   4.51  2.4e-3   0.43   3.57   4.27   4.54   4.78   5.29  31632    1.0
outl_loglike[709]   4.52  2.1e-3   0.42   3.62   4.27   4.53   4.79    5.3  38823    1.0
outl_loglike[710]   4.49  2.4e-3   0.44   3.49   4.24   4.52   4.77   5.28  34925    1.0
outl_loglike[711]   4.44  3.4e-3   0.52   3.18   4.21    4.5   4.76   5.28  24097    1.0
outl_loglike[712]   4.63  2.1e-3   0.36   3.93    4.4   4.62   4.86   5.35  28973    1.0
outl_loglike[713]   4.51  2.7e-3   0.44   3.52   4.28   4.54   4.79   5.29  25981    1.0
outl_loglike[714]   4.46  2.4e-3   0.46   3.39   4.21   4.49   4.75   5.27  36484    1.0
outl_loglike[715]   2.35  5.4e-3   1.24  -0.56   1.68   2.52   3.21   4.26  52206    1.0
outl_loglike[716]    4.5  2.8e-3   0.46   3.45   4.26   4.53   4.78   5.29  26349    1.0
outl_loglike[717]   4.48  2.8e-3   0.47   3.37   4.24   4.52   4.78   5.29  29257    1.0
outl_loglike[718]   4.09  2.8e-3   0.63   2.65   3.74   4.16   4.52   5.12  49290    1.0
outl_loglike[719]   4.13  2.9e-3   0.62   2.67   3.79   4.21   4.55   5.14  45042    1.0
outl_loglike[720]   4.43  2.5e-3   0.49   3.29   4.17   4.47   4.74   5.27  37008    1.0
outl_loglike[721]    3.7  3.2e-3   0.76   1.98   3.27    3.8   4.24   4.92  57303    1.0
outl_loglike[722]   4.16  2.8e-3   0.61   2.72   3.84   4.25   4.58   5.14  48336    1.0
outl_loglike[723]   4.61  2.2e-3   0.37   3.87   4.38   4.61   4.85   5.34  27976    1.0
outl_loglike[724]   4.64  2.0e-3   0.35   3.97   4.41   4.63   4.86   5.35  30993    1.0
outl_loglike[725]   4.09  2.9e-3   0.64   2.59   3.74   4.17   4.52   5.12  49345    1.0
outl_loglike[726]   3.57  3.6e-3   0.86   1.57   3.08   3.69   4.18    4.9  58177    1.0
outl_loglike[727]   3.27  1.7e-3   0.33   2.68   3.04   3.25   3.48   3.97  37786    1.0
outl_loglike[728]   4.51  2.6e-3   0.45   3.49   4.28   4.55    4.8    5.3  29221    1.0
outl_loglike[729]   3.58  3.7e-3   0.87   1.54   3.11   3.71   4.19   4.92  54399    1.0
outl_loglike[730]   4.44  2.8e-3    0.5   3.24   4.19   4.49   4.76   5.28  31450    1.0
outl_loglike[731]   4.55  2.4e-3   0.42   3.65   4.31   4.56   4.81   5.32  30406    1.0
outl_loglike[732]   4.26  2.7e-3   0.56   2.99   3.94   4.32   4.64    5.2  42735    1.0
outl_loglike[733]   4.51  2.9e-3   0.43   3.54   4.27   4.53   4.78   5.28  22227    1.0
outl_loglike[734]   4.62  2.1e-3   0.36    3.9   4.39   4.62   4.85   5.34  29538    1.0
outl_loglike[735]   4.41  2.5e-3   0.49   3.27   4.15   4.46   4.73   5.25  38665    1.0
outl_loglike[736]   4.08  3.9e-3    0.7   2.31   3.77   4.21   4.53   5.08  31890    1.0
outl_loglike[737]   4.29  4.1e-3   0.59    2.8   4.05   4.37   4.65   5.16  20885    1.0
outl_loglike[738]    4.1  2.7e-3   0.61    2.7   3.76   4.17   4.52   5.11  50161    1.0
outl_loglike[739]   4.35  3.1e-3   0.58   2.94   4.09   4.44   4.72   5.25  34782    1.0
outl_loglike[740]   4.36  2.6e-3    0.5   3.25   4.08    4.4   4.69   5.23  36813    1.0
outl_loglike[741]   4.58  2.3e-3   0.39   3.77   4.35   4.59   4.83   5.33  27813    1.0
outl_loglike[742]   3.27  1.7e-3   0.33   2.68   3.04   3.25   3.48   3.97  37786    1.0
outl_loglike[743]   3.66  4.3e-3   0.94    1.4   3.18   3.83   4.31    5.0  46689    1.0
outl_loglike[744]   3.58  2.1e-3   0.37   2.87   3.34   3.57   3.81   4.32  31263    1.0
outl_loglike[745]   4.47  2.5e-3   0.46   3.41   4.22   4.51   4.77   5.28  34901    1.0
outl_loglike[746]   3.61  3.4e-3   0.81   1.72   3.15   3.72   4.18   4.89  55456    1.0
outl_loglike[747]   4.14  3.0e-3   0.63   2.67   3.81   4.23   4.57   5.15  44768    1.0
outl_loglike[748]   3.08  5.4e-3   1.17   0.24   2.48   3.27    3.9   4.76  46682    1.0
outl_loglike[749]   4.58  2.4e-3   0.39   3.76   4.35   4.59   4.83   5.33  26579    1.0
outl_loglike[750]   4.26  2.7e-3   0.57   2.94   3.96   4.33   4.64   5.19  45166    1.0
outl_loglike[751]    4.6  2.3e-3   0.38   3.81   4.36    4.6   4.84   5.33  26552    1.0
outl_loglike[752]   4.53  2.7e-3   0.44   3.54   4.29   4.55    4.8   5.31  27417    1.0
outl_loglike[753]   3.15  6.2e-3   1.27 1.8e-3   2.56   3.39   4.02   4.86  41813    1.0
outl_loglike[754]   4.47  2.2e-3   0.44    3.5   4.22   4.49   4.75   5.27  38812    1.0
outl_loglike[755]   4.47  2.4e-3   0.47   3.41   4.22    4.5   4.77   5.28  37351    1.0
outl_loglike[756]   4.43  2.6e-3   0.49   3.28   4.17   4.47   4.74   5.26  35025    1.0
outl_loglike[757]    4.2  3.5e-3   0.68   2.54   3.88   4.32   4.64    5.2  36908    1.0
outl_loglike[758]   3.37  4.1e-3   0.94   1.17   2.84   3.51   4.04   4.82  53064    1.0
outl_loglike[759]    4.6  2.2e-3   0.38   3.82   4.36    4.6   4.84   5.33  29411    1.0
outl_loglike[760]   3.97  3.4e-3   0.73   2.25   3.58   4.08   4.48   5.09  47081    1.0
outl_loglike[761]    3.1  5.7e-3   1.24   0.08   2.51   3.32   3.96   4.81  46649    1.0
outl_loglike[762]   3.82  7.7e-3   1.27   0.69   3.45   4.14   4.56   5.15  27111    1.0
outl_loglike[763]   3.53  3.3e-3   0.77   1.79   3.08   3.62   4.07    4.8  56439    1.0
outl_loglike[764]   4.59  2.4e-3   0.39   3.78   4.36   4.59   4.83   5.33  25990    1.0
outl_loglike[765]   4.43  2.5e-3   0.49   3.29   4.17   4.48   4.75   5.27  37620    1.0
outl_loglike[766]   3.95  3.2e-3    0.7   2.33   3.56   4.04   4.44   5.06  47965    1.0
outl_loglike[767]   4.29  4.2e-3    0.7   2.56   4.04   4.42   4.72   5.25  26892    1.0
outl_loglike[768]   4.52  2.6e-3   0.44   3.51   4.28   4.55    4.8    5.3  29380    1.0
outl_loglike[769]   3.89  3.2e-3   0.73    2.2   3.49   3.99   4.39   5.04  51815    1.0
outl_loglike[770]   3.39  3.7e-3   0.87   1.41    2.9   3.49    4.0   4.78  54361    1.0
outl_loglike[771]   4.12  3.6e-3   0.71   2.37   3.77   4.24    4.6   5.17  38932    1.0
outl_loglike[772]   3.27  1.7e-3   0.33   2.68   3.04   3.25   3.48   3.97  37786    1.0
outl_loglike[773]   4.58  2.2e-3   0.39   3.78   4.35   4.59   4.83   5.33  31454    1.0
outl_loglike[774]   4.63  2.0e-3   0.35   3.95    4.4   4.63   4.86   5.35  29970    1.0
outl_loglike[775]   4.55  2.2e-3    0.4    3.7   4.31   4.57   4.81   5.31  33523    1.0
outl_loglike[776]   4.29  3.5e-3   0.65   2.65   4.02    4.4   4.69   5.22  33534    1.0
outl_loglike[777]   4.59  2.4e-3   0.39   3.78   4.35   4.59   4.83   5.33  25952    1.0
outl_loglike[778]   3.61  3.6e-3   0.83   1.68   3.15   3.73    4.2    4.9  53560    1.0
outl_loglike[779]   3.35  4.7e-3   1.03   0.89    2.8   3.51   4.07   4.88  47954    1.0
