Inference for Stan model: anon_model_5d703b856fa2f28cab8159e4abe012f4.
4 chains, each with iter=20000; warmup=10000; thin=1; 
post-warmup draws per chain=10000, total post-warmup draws=40000.

                    mean se_mean     sd   2.5%    25%    50%    75%  97.5%  n_eff   Rhat
outl_loglike[519]   4.24  1.9e-3    0.3    3.7   4.03   4.23   4.43   4.87  25737    1.0
outl_loglike[520]   3.52    0.01    1.1   1.32   3.35   3.73    4.0   4.49  12007    1.0
outl_loglike[521]   4.03  3.6e-3   0.49   2.83   3.83    4.1   4.34    4.8  18978    1.0
outl_loglike[522]   3.96  4.3e-3    0.6   2.41   3.76   4.06   4.31   4.79  19593    1.0
outl_loglike[523]   3.76    0.01   1.17   1.58    3.6   3.98   4.25   4.74  12329    1.0
outl_loglike[524]   3.74    0.01   1.23   1.54    3.6   3.97   4.24   4.72  14419    1.0
outl_loglike[525]   3.78  2.6e-3   0.48   2.76   3.48   3.81    4.1   4.64  32673    1.0
outl_loglike[526]   3.44  9.0e-3   1.07   1.31   3.26   3.63   3.92   4.41  14056    1.0
outl_loglike[527]   3.88  5.7e-3   0.75   2.08   3.68   4.02   4.28   4.76  17374    1.0
outl_loglike[528]   3.59    0.01   1.71   0.91    3.5   3.92    4.2   4.69  14378    1.0
outl_loglike[529]    4.2  2.0e-3   0.33   3.55   3.99   4.19   4.41   4.85  25777    1.0
outl_loglike[530]   3.61    0.01   1.37   1.19   3.47   3.86   4.14   4.62  12781    1.0
outl_loglike[531]    3.8  8.3e-3   1.01   1.75   3.63    4.0   4.27   4.75  15062    1.0
outl_loglike[532]   3.76  5.6e-3   0.88   1.59   3.52   3.96   4.25   4.74  24546    1.0
outl_loglike[533]   3.66    0.01   1.47   1.07   3.54   3.96   4.24   4.73  14610    1.0
outl_loglike[534]   3.09  7.2e-3   1.03   0.65    2.9   3.32   3.61   4.11  20470    1.0
outl_loglike[535]   3.43    0.01   1.21   1.07   3.29   3.67   3.95   4.44   9921    1.0
outl_loglike[536]    3.2  5.2e-3   0.61   1.65   2.99    3.3   3.56   4.05  14182    1.0
outl_loglike[537]   3.62    0.01    1.6   0.73   3.52   3.95   4.23   4.72  15527    1.0
outl_loglike[538]    1.5    0.02   2.99   -7.1   0.75   2.46   3.42   4.39  29490    1.0
outl_loglike[539]   3.61    0.01   1.27   1.34   3.46   3.84   4.12   4.61  12961    1.0
outl_loglike[540]   4.07  2.3e-3    0.4   3.17   3.85    4.1   4.33   4.79  31928    1.0
outl_loglike[541]   3.76  8.9e-3   1.11    1.6    3.6   3.98   4.25   4.74  15584    1.0
outl_loglike[542]   3.67  3.4e-3   0.66   2.08   3.32   3.78   4.13   4.67  37636    1.0
outl_loglike[543]   3.99  2.2e-3   0.39   3.19   3.75   4.01   4.25   4.74  32277    1.0
outl_loglike[544]   3.97  4.1e-3   0.58   2.53   3.76   4.06   4.31   4.77  19873    1.0
outl_loglike[545]   3.48    0.01   1.25    1.1   3.34   3.72    4.0    4.5  11555    1.0
outl_loglike[546]   3.84  7.6e-3    0.9   1.97   3.65   4.01   4.27   4.75  13933    1.0
outl_loglike[547]   3.71  6.1e-3   0.96   1.36   3.47   3.94   4.24   4.74  24814    1.0
outl_loglike[548]   3.06  5.2e-3   1.05   0.47   2.55   3.27    3.8   4.49  41324    1.0
outl_loglike[549]   4.06  3.5e-3   0.48   2.91   3.85   4.11   4.34   4.81  18453    1.0
outl_loglike[550]   3.89  5.5e-3   0.75   2.12   3.69   4.03   4.29   4.77  18378    1.0
outl_loglike[551]    3.7    0.01   1.17   1.49   3.54   3.93    4.2   4.69  12002    1.0
outl_loglike[552]   3.73    0.01   1.32   1.42    3.6   3.98   4.25   4.74  14015    1.0
outl_loglike[553]   4.11  2.9e-3   0.41   3.17    3.9   4.14   4.37   4.82  19934    1.0
outl_loglike[554]   3.86  6.2e-3   0.81   1.96   3.66   4.02   4.28   4.77  17162    1.0
outl_loglike[555]   4.27  1.8e-3   0.29   3.76   4.07   4.25   4.45   4.89  26335    1.0
outl_loglike[556]   3.89  5.8e-3   0.75    2.1    3.7   4.03    4.3   4.77  16628    1.0
outl_loglike[557]   3.96  4.5e-3    0.6   2.47   3.75   4.06   4.31   4.78  17987    1.0
outl_loglike[558]   3.71  8.7e-3   1.04    1.6   3.53   3.91   4.18   4.66  14292    1.0
outl_loglike[559]   4.12  2.9e-3   0.39   3.22   3.92   4.15   4.37   4.82  19119    1.0
outl_loglike[560]   4.08  2.3e-3   0.38   3.27   3.84   4.09   4.33   4.79  27935    1.0
outl_loglike[561]   3.66    0.01   1.26   1.26   3.51    3.9   4.18   4.67  14227    1.0
outl_loglike[562]   3.53    0.02   1.87   0.48   3.47   3.89   4.18   4.67  12498    1.0
outl_loglike[563]   3.68  9.4e-3   1.29   1.09   3.52   3.96   4.25   4.74  18833    1.0
outl_loglike[564]   3.67  9.9e-3   1.21   1.41   3.53    3.9   4.18   4.66  14835    1.0
outl_loglike[565]   3.99  4.3e-3   0.56   2.61   3.78   4.08   4.32   4.79  17057    1.0
outl_loglike[566]   4.22  1.9e-3   0.31   3.65   4.02   4.21   4.42   4.86  26093    1.0
outl_loglike[567]   3.67    0.01   1.46   1.24   3.55   3.94   4.22   4.72  11664    1.0
outl_loglike[568]   3.89  6.1e-3   0.74   2.16   3.69   4.03   4.29   4.77  14513    1.0
outl_loglike[569]   4.05  2.8e-3   0.46   2.97   3.83    4.1   4.33    4.8  26676    1.0
outl_loglike[570]   4.02  2.6e-3   0.45   2.95   3.78   4.06   4.31   4.78  31310    1.0
outl_loglike[571]   3.83  8.0e-3    0.9   1.83   3.65    4.0   4.27   4.75  12764    1.0
outl_loglike[572]   3.79  8.7e-3   1.01   1.67   3.62   3.99   4.26   4.75  13359    1.0
outl_loglike[573]   3.52    0.01   1.24    1.1   3.38   3.77   4.05   4.54  12688    1.0
outl_loglike[574]   4.11  1.9e-3   0.34   3.44   3.89   4.11   4.33   4.78  32960    1.0
outl_loglike[575]   4.07  3.3e-3   0.46   2.98   3.86   4.12   4.35   4.81  19218    1.0
outl_loglike[576]   3.98  4.0e-3   0.56   2.58   3.78   4.07   4.32   4.79  19403    1.0
outl_loglike[577]   3.56    0.01   1.21   1.26    3.4   3.79   4.07   4.56  13615    1.0
outl_loglike[578]   3.59    0.02   1.75   0.86    3.5   3.92   4.19   4.68  12994    1.0
outl_loglike[579]   3.87  6.1e-3   0.79   2.06   3.67   4.02   4.28   4.77  16603    1.0
outl_loglike[580]   3.99  3.8e-3   0.52   2.68   3.78   4.07   4.31   4.78  18884    1.0
outl_loglike[581]   3.62    0.01   1.36   1.27   3.49   3.87   4.15   4.64  11652    1.0
outl_loglike[582]   3.69    0.01   1.39   1.01   3.55   3.97   4.26   4.74  13072    1.0
outl_loglike[583]   3.64  2.8e-3   0.55   2.39   3.33    3.7   4.02   4.58  39410    1.0
outl_loglike[584]   3.74  2.2e-3   0.43   2.83   3.46   3.75   4.03   4.55  39455    1.0
outl_loglike[585]   2.33  7.5e-3   1.41   -1.3    1.7    2.6   3.29   4.22  35564    1.0
outl_loglike[586]   3.65    0.01   1.51   1.05   3.53   3.95   4.23   4.72  13126    1.0
outl_loglike[587]   3.78  8.9e-3    1.0   1.74   3.61   3.98   4.25   4.72  12518    1.0
outl_loglike[588]   3.91  4.8e-3   0.68   2.22   3.71   4.04    4.3   4.77  19985    1.0
outl_loglike[589]   3.52    0.01   1.16   1.35   3.35   3.74   4.02    4.5  12295    1.0
outl_loglike[590]   4.08  3.1e-3   0.44   3.04   3.87   4.12   4.35   4.81  20495    1.0
outl_loglike[591]   4.01  1.9e-3   0.36   3.29   3.78   4.01   4.24    4.7  35466    1.0
outl_loglike[592]    3.0  8.1e-3   1.13   0.31   2.81   3.26   3.57   4.08  19586    1.0
outl_loglike[593]   3.68    0.01   1.36   1.34   3.55   3.93    4.2   4.69   9704    1.0
outl_loglike[594]   3.93  4.6e-3   0.65   2.33   3.73   4.05    4.3   4.78  19324    1.0
outl_loglike[595]   4.23  1.8e-3    0.3   3.69   4.03   4.22   4.43   4.86  27418    1.0
outl_loglike[596]   3.88  4.8e-3   0.71   2.13   3.68   4.02   4.28   4.76  21815    1.0
outl_loglike[597]    3.9  3.2e-3   0.56   2.48   3.65   3.99   4.26   4.74  31835    1.0
outl_loglike[598]   3.97  3.9e-3   0.58    2.5   3.77   4.07   4.31   4.78  21869    1.0
outl_loglike[599]   2.37  3.2e-3   0.63   1.03   1.98    2.4    2.8   3.49  37303    1.0
outl_loglike[600]   3.93  4.6e-3   0.65   2.34   3.73   4.04    4.3   4.77  20092    1.0
outl_loglike[601]   3.65  6.6e-3    1.0   1.14   3.39   3.91   4.22   4.72  22948    1.0
outl_loglike[602]   4.05  2.3e-3   0.41   3.12   3.82   4.08   4.32   4.79  31721    1.0
outl_loglike[603]   2.79  4.6e-3   0.89   0.74   2.28    2.9   3.42   4.21  37045    1.0
outl_loglike[604]   4.15  2.0e-3   0.35   3.44   3.94   4.16   4.37   4.83  28929    1.0
outl_loglike[605]   4.06  2.9e-3   0.45    3.0   3.85   4.11   4.34   4.79  24053    1.0
outl_loglike[606]   3.68  3.5e-3   0.68   2.03   3.33    3.8   4.14   4.69  37116    1.0
outl_loglike[607]   3.47  4.0e-3   0.73   1.73   3.09   3.59   3.97   4.53  32129    1.0
outl_loglike[608]   4.25  1.8e-3    0.3   3.72   4.05   4.23   4.44   4.88  25998    1.0
outl_loglike[609]   4.04  2.5e-3   0.44   2.99   3.81   4.08   4.32   4.79  31548    1.0
outl_loglike[610]    2.2  9.5e-3    1.7  -2.36   1.52   2.58   3.34   4.28  31866    1.0
outl_loglike[611]   2.95  6.3e-3   1.22  -0.13   2.42    3.2   3.78    4.5  37909    1.0
outl_loglike[612]   4.19  2.1e-3   0.33   3.52   3.98   4.19    4.4   4.84  26274    1.0
outl_loglike[613]   3.68  2.5e-3    0.5   2.56   3.39   3.73   4.03   4.54  40704    1.0
outl_loglike[614]   4.21  2.0e-3   0.32   3.59    4.0   4.21   4.42   4.86  26345    1.0
outl_loglike[615]   3.96  3.4e-3   0.54    2.6   3.72   4.04    4.3   4.78  25887    1.0
outl_loglike[616]   4.19  2.1e-3   0.33   3.53   3.98   4.19    4.4   4.84  25835    1.0
outl_loglike[617]   4.03  3.5e-3   0.49   2.82   3.82   4.09   4.33   4.79  19788    1.0
outl_loglike[618]   3.76  2.4e-3   0.48   2.72   3.47   3.79   4.08    4.6  39968    1.0
outl_loglike[619]   3.63  2.7e-3   0.53   2.48   3.31   3.66   3.98   4.56  38361    1.0
outl_loglike[620]   3.96  4.3e-3   0.58   2.53   3.74   4.05    4.3   4.77  18308    1.0
outl_loglike[621]   4.09  2.5e-3   0.42   3.12   3.87   4.12   4.36   4.82  27602    1.0
outl_loglike[622]   3.99  2.3e-3   0.43   3.03   3.75   4.03   4.28   4.75  33961    1.0
outl_loglike[623]   4.23  1.9e-3   0.31   3.67   4.03   4.22   4.43   4.86  24567    1.0
outl_loglike[624]   4.19  2.2e-3   0.33   3.54   3.98   4.19    4.4   4.85  23277    1.0
outl_loglike[625]   3.48  2.8e-3   0.55   2.28   3.14   3.51   3.86   4.45  39865    1.0
outl_loglike[626]   3.52  3.1e-3   0.64   2.06   3.17   3.61   3.96   4.54  42480    1.0
outl_loglike[627]    4.2  2.1e-3   0.33   3.57    4.0    4.2   4.41   4.86  24020    1.0
outl_loglike[628]   4.27  1.8e-3   0.29   3.75   4.06   4.25   4.45   4.88  26873    1.0
outl_loglike[629]   4.02  2.4e-3   0.42   3.11   3.78   4.05    4.3   4.77  30885    1.0
outl_loglike[630]   2.36  3.9e-3   0.78   0.65   1.89   2.43   2.89    3.7  40134    1.0
outl_loglike[631]   4.15  2.5e-3   0.37   3.33   3.93   4.16   4.38   4.84  23179    1.0
outl_loglike[632]   4.12  2.8e-3    0.4   3.22   3.91   4.14   4.37   4.81  20993    1.0
outl_loglike[633]   4.15  2.1e-3   0.35    3.4   3.94   4.15   4.37   4.82  27390    1.0
outl_loglike[634]   3.45  3.2e-3   0.66   1.91   3.08   3.54   3.92   4.52  42376    1.0
outl_loglike[635]   4.22  2.0e-3   0.32   3.62   4.01   4.21   4.42   4.86  23825    1.0
outl_loglike[636]   3.11  4.3e-3   0.75   1.42   2.66   3.19   3.64   4.33  30732    1.0
outl_loglike[637]   3.91  3.0e-3   0.53    2.6   3.66   3.99   4.26   4.75  31625    1.0
outl_loglike[638]   4.25  1.9e-3    0.3    3.7   4.04   4.23   4.44   4.88  25941    1.0
outl_loglike[639]   3.82  2.9e-3   0.54   2.54   3.54   3.89   4.19    4.7  35734    1.0
outl_loglike[640]   3.87  2.4e-3   0.47   2.78   3.61   3.92   4.19   4.69  38285    1.0
outl_loglike[641]   3.83  2.2e-3   0.42   2.94   3.57   3.85   4.11   4.61  35589    1.0
outl_loglike[642]   4.07  2.7e-3   0.44   3.04   3.86   4.12   4.35   4.81  25781    1.0
outl_loglike[643]   4.05  2.6e-3   0.45   2.99   3.83    4.1   4.33    4.8  28884    1.0
outl_loglike[644]    4.2  2.0e-3   0.32   3.57   3.99   4.19   4.41   4.85  26513    1.0
outl_loglike[645]   3.05  3.4e-3   0.72   1.43   2.62   3.12   3.55   4.27  45989    1.0
outl_loglike[646]   4.09  2.7e-3   0.42   3.11   3.88   4.13   4.36   4.82  24592    1.0
outl_loglike[647]   4.02  3.6e-3    0.5   2.79   3.82   4.09   4.33    4.8  19306    1.0
outl_loglike[648]    2.3  5.6e-3   1.18  -0.52   1.68   2.48   3.13   4.06  44332    1.0
outl_loglike[649]   4.19  1.9e-3   0.33   3.56   3.97   4.18    4.4   4.85  28087    1.0
outl_loglike[650]   4.26  1.8e-3   0.29   3.73   4.05   4.24   4.44   4.88  26029    1.0
outl_loglike[651]   4.12  2.7e-3   0.41   3.19   3.91   4.14   4.37   4.82  22511    1.0
outl_loglike[652]   4.25  1.9e-3    0.3   3.72   4.05   4.24   4.44   4.87  25558    1.0
outl_loglike[653]   4.17  2.0e-3   0.33   3.52   3.96   4.17   4.39   4.83  28425    1.0
outl_loglike[654]   4.18  2.2e-3   0.34   3.51   3.97   4.18    4.4   4.85  22951    1.0
outl_loglike[655]   4.19  2.0e-3   0.33   3.53   3.98   4.19    4.4   4.85  26441    1.0
outl_loglike[656]   4.16  2.4e-3   0.36    3.4   3.95   4.17   4.39   4.84  23147    1.0
outl_loglike[657]   3.85  2.3e-3   0.44   2.89   3.59   3.88   4.15   4.65  36718    1.0
outl_loglike[658]   4.24  1.9e-3    0.3    3.7   4.04   4.23   4.44   4.87  25134    1.0
outl_loglike[659]   3.38  3.0e-3   0.62   1.99   3.01   3.43   3.81   4.43  44006    1.0
outl_loglike[660]   4.12  2.6e-3   0.39   3.23   3.91   4.14   4.37   4.82  22209    1.0
outl_loglike[661]   0.24  7.9e-3   1.54  -3.25  -0.66   0.41   1.34   2.77  38377    1.0
outl_loglike[662]   3.44  2.8e-3    0.6    2.1   3.09    3.5   3.86   4.45  46809    1.0
outl_loglike[663]   4.01  2.9e-3   0.48   2.86   3.78   4.07   4.32    4.8  27894    1.0
outl_loglike[664]   3.61  3.5e-3   0.69   1.96   3.26   3.72   4.08   4.65  39282    1.0
outl_loglike[665]   3.43  4.6e-3   0.85   1.39   3.01   3.59   4.02   4.62  33868    1.0
outl_loglike[666]    1.3  5.2e-3   0.92  -0.79   0.76   1.39   1.95   2.85  31113    1.0
outl_loglike[667]   4.02  2.7e-3   0.46   2.93   3.78   4.07   4.32   4.78  30037    1.0
outl_loglike[668]   4.06  2.5e-3   0.42   3.08   3.83   4.09   4.33    4.8  28045    1.0
outl_loglike[669]   3.09  3.5e-3   0.69   1.55   2.67   3.14   3.57   4.27  38815    1.0
outl_loglike[670]    4.2  2.1e-3   0.33   3.55   3.99   4.19   4.41   4.85  24445    1.0
outl_loglike[671]   3.88  2.5e-3   0.48   2.78   3.61   3.93    4.2    4.7  37002    1.0
outl_loglike[672]   3.86  2.5e-3   0.47   2.84   3.58    3.9   4.18    4.7  34311    1.0
outl_loglike[673]   3.15  3.1e-3   0.63   1.79   2.76   3.19   3.58   4.26  41351    1.0
outl_loglike[674]   3.58  5.2e-3   0.89   1.34   3.24   3.79   4.15   4.69  29459    1.0
outl_loglike[675]   3.98  4.2e-3   0.57   2.57   3.78   4.07   4.31   4.78  18871    1.0
outl_loglike[676]   4.02  3.0e-3   0.48   2.84    3.8   4.08   4.33    4.8  26461    1.0
outl_loglike[677]   4.27  1.8e-3   0.29   3.76   4.07   4.25   4.46   4.89  27167    1.0
outl_loglike[678]    4.2  1.9e-3   0.32   3.58   3.99   4.19   4.41   4.85  28239    1.0
outl_loglike[679]    4.2  2.0e-3   0.32   3.58   3.99    4.2   4.41   4.84  25257    1.0
outl_loglike[680]   4.08  2.1e-3   0.38   3.26   3.85   4.09   4.32   4.78  31718    1.0
outl_loglike[681]   3.81  3.6e-3   0.66   2.14   3.54   3.94   4.24   4.73  33702    1.0
outl_loglike[682]    3.3  3.7e-3   0.78    1.5   2.88   3.41   3.85   4.49  43665    1.0
outl_loglike[683]   4.06  2.9e-3   0.45   2.99   3.84    4.1   4.34    4.8  24382    1.0
outl_loglike[684]  -0.66  9.6e-3   1.75  -4.53  -1.75  -0.48   0.62   2.23  33361    1.0
outl_loglike[685]   4.24  1.8e-3    0.3    3.7   4.03   4.23   4.43   4.87  27110    1.0
outl_loglike[686]   3.96  2.2e-3   0.41   3.09   3.71   3.98   4.23   4.71  32982    1.0
outl_loglike[687]   0.76  6.9e-3   1.34  -2.27  -0.02    0.9   1.71    3.0  38083    1.0
outl_loglike[688]   4.03  3.0e-3   0.48   2.87   3.82   4.09   4.33   4.79  25247    1.0
outl_loglike[689]    4.0  3.8e-3   0.52   2.71   3.79   4.08   4.32   4.79  18499    1.0
outl_loglike[690]   4.03  2.3e-3   0.41   3.12   3.79   4.06    4.3   4.77  32163    1.0
outl_loglike[691]   3.97  2.4e-3   0.45   2.95   3.72   4.01   4.26   4.74  34120    1.0
outl_loglike[692]   4.05  2.5e-3   0.44   2.99   3.84   4.09   4.32   4.78  31275    1.0
outl_loglike[693]   4.09  2.2e-3   0.39   3.23   3.86   4.11   4.35    4.8  31526    1.0
outl_loglike[694]  -1.65    0.01   1.86  -5.67  -2.83   -1.5  -0.32   1.53  30119    1.0
outl_loglike[695]   4.17  2.3e-3   0.35   3.46   3.96   4.17   4.39   4.84  22246    1.0
outl_loglike[696]   3.54  3.7e-3   0.64   2.02    3.2   3.64   3.98   4.52  30614    1.0
outl_loglike[697]   3.48  5.9e-3   1.01   0.94   3.13   3.74   4.11   4.65  29141    1.0
outl_loglike[698]   3.99  2.6e-3   0.46   2.91   3.75   4.04   4.29   4.77  32761    1.0
outl_loglike[699]   4.15  2.1e-3   0.35   3.41   3.93   4.15   4.37   4.81  28603    1.0
outl_loglike[700] -36.66    0.06  11.53 -62.52 -43.67  -35.4 -28.42 -17.76  31879    1.0
outl_loglike[701] -844.3    0.86 113.89  -1092 -914.3 -835.2 -764.9 -647.3  17432    1.0
outl_loglike[702]  -5.28    0.01   1.99  -9.61  -6.49  -5.14  -3.92  -1.75  29158    1.0
outl_loglike[703] -23.87    0.04    6.1 -37.36  -27.6 -23.29 -19.52 -13.63  26044    1.0
outl_loglike[704]   3.58  3.4e-3   0.62   2.18   3.21   3.64   4.01   4.61  33590    1.0
outl_loglike[705]   3.75  2.2e-3   0.43   2.88   3.48   3.77   4.04   4.56  37254    1.0
outl_loglike[706]    2.7  4.0e-3   0.73   1.13   2.25   2.74   3.21   4.01  34057    1.0
outl_loglike[707]   4.15  2.0e-3   0.33    3.5   3.93   4.14   4.36   4.82  29298    1.0
outl_loglike[708]  -5.11    0.01    2.1  -9.67  -6.39  -4.97  -3.67  -1.38  28157    1.0
outl_loglike[709]   4.25  1.8e-3    0.3   3.71   4.04   4.23   4.44   4.87  26099    1.0
outl_loglike[710]  -0.28    0.02   3.69   -9.3  -2.38   0.86   2.52   4.07  27940    1.0
outl_loglike[711]   4.24  1.9e-3    0.3    3.7   4.04   4.23   4.43   4.87  25977    1.0
outl_loglike[712]   4.27  1.7e-3   0.29   3.76   4.07   4.26   4.46   4.89  27093    1.0
outl_loglike[713]   2.39  5.6e-3   1.11  -0.21    1.8   2.54   3.17   4.09  38565    1.0
outl_loglike[714] -22.78    0.04   6.23 -36.47 -26.62 -22.21 -18.37 -12.22  29953    1.0
outl_loglike[715]   4.25  1.8e-3    0.3   3.72   4.04   4.23   4.44   4.87  26631    1.0
outl_loglike[716]  -0.17  8.3e-3   1.58  -3.66  -1.14  -0.02   0.96   2.49  36436    1.0
outl_loglike[717]   3.12  3.8e-3   0.68   1.65   2.71   3.17   3.59    4.3  32709    1.0
outl_loglike[718]   3.62  2.5e-3   0.47   2.65   3.33   3.63   3.94   4.51  36606    1.0
outl_loglike[719]   4.12  2.2e-3   0.37   3.32    3.9   4.14   4.37   4.82  28600    1.0
outl_loglike[720] -12.75    0.02    4.1 -21.76 -15.28 -12.34  -9.81  -5.87  28591    1.0
outl_loglike[721]   4.27  1.8e-3   0.29   3.75   4.06   4.25   4.45   4.88  26989    1.0
outl_loglike[722]   2.76  5.2e-3   0.91   0.69   2.23   2.87    3.4   4.22  30329    1.0
outl_loglike[723]   0.87  8.6e-3   1.47  -2.49   0.01   1.05   1.92   3.23  29565    1.0
outl_loglike[724]   4.21  1.9e-3   0.31   3.63    4.0    4.2   4.41   4.85  27991    1.0
outl_loglike[725]   3.76  2.4e-3   0.47   2.74   3.48   3.79   4.07   4.59  38367    1.0
outl_loglike[726]   4.27  1.8e-3   0.29   3.75   4.07   4.25   4.45   4.88  26361    1.0
outl_loglike[727]   4.16  1.9e-3   0.33   3.49   3.95   4.16   4.37   4.82  29225    1.0
outl_loglike[728]   1.47  5.2e-3   1.01  -0.69   0.85   1.53   2.15   3.24  37685    1.0
outl_loglike[729]    3.4  3.5e-3   0.71   1.75    3.0   3.49   3.89   4.52  41908    1.0
outl_loglike[730]  -5.66    0.01   2.33 -10.72  -7.09  -5.48  -4.03  -1.58  28295    1.0
outl_loglike[731]   4.25  1.9e-3    0.3    3.7   4.04   4.23   4.44   4.88  25930    1.0
outl_loglike[732]   4.25  1.9e-3    0.3    3.7   4.04   4.23   4.44   4.88  26550    1.0
outl_loglike[733]   4.08  2.1e-3   0.37   3.33   3.84   4.08   4.32   4.78  31364    1.0
outl_loglike[734]   3.91  2.1e-3    0.4    3.1   3.66   3.92   4.18   4.67  34764    1.0
outl_loglike[735]   3.78  3.6e-3   0.66   2.12    3.5   3.91   4.21   4.72  33263    1.0
outl_loglike[736]   1.11  5.7e-3   1.16  -1.51   0.44   1.23   1.92   3.05  41398    1.0
outl_loglike[737]    4.1  1.9e-3   0.34   3.45   3.88    4.1   4.32   4.78  31890    1.0
outl_loglike[738]   4.24  1.8e-3    0.3   3.71   4.04   4.23   4.43   4.87  27307    1.0
outl_loglike[739]  -1.45    0.02    3.3  -9.09  -3.47  -0.85   1.12   3.16  25710    1.0
outl_loglike[740]   4.16  2.0e-3   0.33    3.5   3.95   4.16   4.38   4.82  27792    1.0
outl_loglike[741]   4.19  2.0e-3   0.32   3.57   3.98   4.19    4.4   4.85  27467    1.0
outl_loglike[742]   3.09  4.4e-3    0.9   0.96   2.61   3.22   3.72   4.42  41891    1.0
outl_loglike[743]  -5.77    0.02    3.2 -12.76  -7.74   -5.5  -3.54  -0.16  31200    1.0
outl_loglike[744]    4.2  1.8e-3   0.31   3.63    4.0   4.19    4.4   4.83  29177    1.0
outl_loglike[745]   3.09  3.6e-3   0.73   1.47   2.67   3.17   3.61   4.31  42018    1.0
outl_loglike[746]   4.08  2.2e-3   0.37   3.34   3.85   4.09   4.33   4.79  28869    1.0
outl_loglike[747]   3.36  3.3e-3   0.61   2.04   2.98    3.4   3.77   4.44  34330    1.0
outl_loglike[748]   2.25  5.3e-3   0.97   0.07   1.68   2.35   2.94   3.87  33557    1.0
outl_loglike[749]    4.2  1.8e-3   0.31   3.61   3.99   4.19   4.39   4.83  28463    1.0
outl_loglike[750]   4.13  1.8e-3   0.33   3.46   3.93   4.13   4.34   4.77  34394    1.0
outl_loglike[751]   4.19  1.9e-3   0.32   3.57   3.97   4.18    4.4   4.85  28887    1.0
outl_loglike[752]  -0.21    0.01   2.35   -5.7   -1.6    0.2   1.55   3.24  32741    1.0
outl_loglike[753]   4.25  1.8e-3    0.3   3.72   4.05   4.24   4.44   4.87  26507    1.0
outl_loglike[754]   4.24  1.8e-3    0.3    3.7   4.04   4.23   4.44   4.87  27247    1.0
outl_loglike[755]   3.95  2.4e-3   0.47    2.8   3.74   4.02   4.25    4.7  37315    1.0
outl_loglike[756]    3.8  2.6e-3    0.5   2.71    3.5   3.84   4.13   4.67  35397    1.0
outl_loglike[757]    4.2  2.0e-3   0.33   3.55   3.99   4.19   4.41   4.85  27128    1.0
outl_loglike[758]   3.72  3.5e-3   0.64   2.19   3.38   3.82   4.17   4.72  33337    1.0
outl_loglike[759]   1.52  6.8e-3   1.17  -1.13   0.83   1.64   2.35   3.45  29367    1.0
outl_loglike[760]   2.08  4.8e-3   1.03  -0.28    1.5    2.2   2.79   3.75  45747    1.0
outl_loglike[761]   3.95  2.1e-3   0.38   3.19    3.7   3.95    4.2    4.7  33116    1.0
outl_loglike[762]  -5.38    0.01   2.44 -10.67  -6.87  -5.19   -3.7  -1.12  30487    1.0
outl_loglike[763]   3.71  2.2e-3   0.44    2.8   3.43   3.72    4.0   4.52  38488    1.0
outl_loglike[764]   4.11  1.9e-3   0.35   3.41   3.89   4.11   4.34    4.8  33227    1.0
outl_loglike[765]   2.59  3.4e-3    0.7   1.13   2.17   2.63   3.06   3.84  42043    1.0
outl_loglike[766]   3.58  2.8e-3   0.53   2.44   3.26   3.61   3.94   4.51  35630    1.0
outl_loglike[767] -14.36    0.02   3.16 -21.25 -16.29 -14.13 -12.18  -8.81  23283    1.0
outl_loglike[768]   2.97  3.1e-3   0.65   1.56   2.58   3.01   3.42   4.13  42707    1.0
outl_loglike[769]  -13.4    0.03   5.24 -24.72 -16.68 -12.99  -9.64  -4.42  22991    1.0
outl_loglike[770]   4.25  1.8e-3   0.29   3.73   4.05   4.24   4.44   4.87  26292    1.0
outl_loglike[771]  -4.21    0.01   2.74 -10.09   -5.9  -4.05  -2.32   0.71  36542    1.0
lp__              -10.31    0.44  41.69 -92.24 -38.35 -10.16  18.05  70.36   9129    1.0

Samples were drawn using NUTS at Tue Sep 17 16:23:44 2019.
For each parameter, n_eff is a crude measure of effective sample size,
and Rhat is the potential scale reduction factor on split chains (at 
convergence, Rhat=1).
